Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-3.208688,-7.361723,1.981931,-0.913726,0.858668,0.000000
1,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
2,-3.208688,-7.361723,1.981931,-0.913726,0.858668,0.000000
3,-1.089404,-7.361723,1.990347,-0.783295,0.858939,-2.119300
4,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
5,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
6,7.723013,-2.961003,7.131663,-0.976814,0.859028,-4.512148
7,3.173175,-7.560430,1.941354,-0.999896,0.847349,-0.202808
8,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
9,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
10,3.173175,-7.555613,13.686654,-0.993513,0.825877,-3.609103
11,3.173175,-7.279144,1.979284,-0.999938,0.843525,-0.082622
12,3.279612,-7.430306,1.981931,-0.999942,0.844202,-0.126619
13,7.723013,-2.961003,7.131663,-0.976814,0.859028,-4.512148
14,3.173175,-7.316608,1.941354,-0.999934,0.844009,-0.060678
15,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
16,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
17,3.173175,-7.555613,13.686654,-0.993513,0.825877,-3.609103
18,3.173175,-7.279144,1.979284,-0.999938,0.843525,-0.082622
19,3.279612,-7.430306,1.981931,-0.999942,0.844202,-0.126619
20,3.292284,-7.365926,1.981931,-0.999952,0.843161,-0.065616
21,3.867796,-7.317218,1.941354,-0.999989,0.848736,-0.600330
22,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
23,4.653422,-7.317218,1.941354,-0.999995,0.843187,-0.785626
24,3.301289,-7.365926,1.981931,-0.999953,0.842992,-0.009005
25,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
26,3.173175,-7.555613,13.686654,-0.993513,0.825877,-3.609103
27,3.173175,-7.466157,14.032259,-0.993604,0.823331,-0.356994
28,3.301289,-7.365926,1.981931,-0.999953,0.842992,-0.009005
29,4.653422,-7.317218,1.941354,-0.999995,0.843187,-0.785626
30,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
31,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
32,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
33,7.560665,-7.627707,1.729043,-0.998392,0.829146,-2.931474
34,3.173175,-7.466157,14.032259,-0.993604,0.823331,-0.356994
35,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
36,4.653422,-7.790927,1.941354,-0.999995,0.840368,-0.473708
37,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
38,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
39,7.560665,-7.627707,1.729043,-0.998392,0.829146,-2.931474
40,3.173175,-7.466157,14.032259,-0.993604,0.823331,-0.356994
41,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
42,4.653422,-7.790927,1.941354,-0.999995,0.840368,-0.473708
43,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
44,7.556208,-7.087479,4.522569,-0.996908,0.814172,-2.845286
45,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
46,4.653422,-7.640362,2.218301,-0.999996,0.842841,-0.315229
47,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
48,7.556208,-7.087479,4.522569,-0.996908,0.814172,-2.845286
49,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
50,3.173175,-7.361723,1.981931,-0.999926,0.844687,-5.561997
51,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
52,4.653422,-7.640362,2.218301,-0.999996,0.842841,-0.315229
53,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
54,7.556208,-7.087479,4.522569,-0.996908,0.814172,-2.845286
55,-5.802025,-5.563116,17.188909,-0.997634,0.771347,-1.749630
56,3.178391,-7.072016,1.501507,-0.999960,0.850147,-0.503307
57,4.653422,-7.640362,2.218301,-0.999996,0.842841,-0.315229
58,-5.802871,-5.563116,17.188909,-0.997666,0.776917,-0.000846
59,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
60,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
61,-5.802025,-5.563116,17.188909,-0.997634,0.771347,-1.749630
62,7.556208,-7.087479,4.522569,-0.996908,0.814172,-2.845286
63,3.178391,-7.072016,1.501507,-0.999960,0.850147,-0.503307
64,4.178100,-7.334273,2.030884,-0.999993,0.839902,-0.323412
65,-5.802871,-5.563116,17.188909,-0.997666,0.776917,-0.000846
66,4.653422,-7.640362,2.218301,-0.999996,0.842841,-0.315229
67,7.272139,-7.361723,11.758487,-0.883770,0.877075,-8.141578
68,-5.802025,-7.309334,17.298119,-0.909768,0.795294,-3.733981
