Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,7.622698,6.081902,2.453649,0.999835,0.682888,0
1,6.733690,-7.478930,4.227754,-1.000000,0.811907,1
2,5.762956,-7.688722,4.615256,-0.375828,0.778684,0
3,5.756257,-7.414600,4.624165,-0.131769,0.774676,0
4,5.682448,-6.275894,4.228233,-0.998376,0.784464,1
5,5.682448,-6.514016,4.618091,0.502415,0.774389,0
6,5.762956,-5.370374,4.624034,0.853501,0.763809,0
7,6.782069,-7.044769,5.629539,0.979141,0.736337,0
8,5.980001,-5.371537,4.624096,0.823647,0.765811,0
9,5.682448,-6.450880,4.618091,0.548878,0.772589,0
10,0.226444,3.298054,3.771781,0.999286,0.709973,0
11,7.639869,5.670481,2.453649,0.999779,0.690409,0
12,5.756257,-7.548998,4.626714,-0.228084,0.778539,0
13,6.782280,-6.668404,5.629539,0.995147,0.724134,0
14,5.420464,-6.271272,3.629427,-0.999071,0.790843,1
15,6.782069,-6.892826,5.629539,0.984980,0.733309,0
16,6.231919,-6.537741,5.629539,0.997306,0.719196,0
17,5.682448,-6.450880,4.273261,-0.999669,0.796229,1
18,6.716821,-6.702552,4.227754,-0.999801,0.803940,1
19,0.104252,3.298054,3.771781,0.999234,0.714092,0
