Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,2.804180,-1.208801,12.839566,1.000000,0.732067,0
1,-1.688452,-7.111048,16.969242,1.000000,0.712437,0
2,1.175946,5.024961,15.991298,0.999179,0.798091,0
3,-5.112568,-0.231970,18.954871,1.000000,0.718315,0
4,-6.613586,-2.666856,1.353024,1.000000,0.729873,0
5,1.228576,3.642400,7.339397,1.000000,0.731493,0
6,0.909131,-1.272079,13.236269,1.000000,0.745126,0
7,-0.695600,1.480412,10.576704,1.000000,0.748113,0
8,2.338855,-0.773657,12.485350,1.000000,0.750980,0
9,-5.312178,-1.728412,15.275996,1.000000,0.753746,0
10,-0.623761,1.757552,16.828745,1.000000,0.754462,0
11,-1.341078,5.493153,15.049908,1.000000,0.754551,0
12,3.221198,-0.977231,18.257156,1.000000,0.754663,0
13,-3.268239,-1.776981,0.245607,1.000000,0.755329,0
14,-0.052307,-0.453155,16.904768,1.000000,0.757770,0
15,1.294179,-6.994398,17.087818,1.000000,0.758323,0
16,-3.131072,-4.274431,21.690731,1.000000,0.760496,0
17,-0.510195,-0.762247,5.440028,1.000000,0.766310,0
18,-4.083874,-0.659342,0.048489,1.000000,0.767394,0
19,-1.447834,-7.673854,12.553774,1.000000,0.769710,0
20,1.175946,5.024961,15.991298,0.999179,0.798091,0
21,-1.606147,-2.666856,15.797826,0.999999,0.713867,0
22,-3.267841,-1.776981,18.361869,1.000000,0.704653,0
23,1.174789,5.024961,16.227737,0.999179,0.798091,0
24,-5.112568,-0.231970,18.954871,1.000000,0.718315,0
25,2.804180,-1.272167,12.851597,1.000000,0.731079,0
26,-1.670262,-7.111048,16.969242,1.000000,0.712352,0
27,2.804180,-1.208801,12.839566,1.000000,0.732067,0
28,-1.688452,-7.111048,16.969242,1.000000,0.712437,0
29,-1.688452,-7.111048,16.911420,1.000000,0.712437,0
30,2.801089,3.467576,12.839566,1.000000,0.715978,0
31,1.255141,5.865979,7.339397,1.000000,0.729548,0
32,2.804180,2.378882,13.010832,1.000000,0.719295,0
33,-5.502167,-2.067630,0.889674,1.000000,0.723927,0
34,-7.080386,-2.668494,1.353024,1.000000,0.724706,0
35,2.805611,1.352467,11.567301,1.000000,0.727131,0
36,-5.112568,3.724129,18.621439,1.000000,0.727742,0
37,-1.087063,-0.977231,18.266331,1.000000,0.729080,0
38,-6.613586,-2.666856,1.353024,1.000000,0.729873,0
39,-6.096368,-2.666856,1.353024,1.000000,0.730108,0
40,1.175946,5.024961,15.991298,0.999179,0.798091,0
41,-1.606147,-2.666856,15.797826,0.999999,0.713867,0
42,1.174789,5.024961,16.227737,0.999179,0.798091,0
43,-3.267841,-7.089870,18.361869,0.999989,0.740202,0
44,1.175946,4.725391,15.991298,0.999937,0.794564,0
45,-1.567004,3.699343,15.797826,0.999971,0.790557,0
46,2.962860,-2.666856,15.797826,0.999999,0.738610,0
47,2.804180,-6.907352,12.701709,1.000000,0.698326,0
48,2.804180,-3.074327,13.010832,0.999999,0.720841,0
49,1.175605,5.008470,15.991298,0.999285,0.801011,0
50,-3.267841,-7.134070,18.366570,0.999989,0.742227,0
51,-1.094280,-7.111048,18.254030,0.999998,0.742022,0
52,2.801089,-7.887615,12.839566,1.000000,0.703669,0
53,2.804180,-1.272167,12.851597,1.000000,0.731079,0
54,2.756885,-1.213067,12.886197,0.999999,0.731110,0
55,-5.112568,-0.231970,18.954871,1.000000,0.718315,0
56,-3.184018,-1.797583,18.361869,1.000000,0.704214,0
57,2.804180,-1.208801,12.839566,1.000000,0.732067,0
58,-1.688452,-1.764377,18.346461,1.000000,0.720398,0
59,-3.291524,-1.776981,18.265042,1.000000,0.704507,0
60,1.175946,5.024961,15.991298,0.999179,0.798091,0
61,1.174789,5.024961,16.227737,0.999179,0.798091,0
62,-6.296807,-6.852148,18.265042,0.999794,0.727713,0
63,-3.382892,-7.246718,18.954871,0.999997,0.695291,0
64,1.175605,5.008470,15.991298,0.999285,0.801011,0
65,1.175946,4.725391,15.991298,0.999937,0.794564,0
66,-4.533413,-7.090912,18.452647,0.999946,0.728313,0
67,2.804180,-6.907352,12.701709,1.000000,0.698326,0
68,3.267746,-6.907352,12.701709,0.999999,0.709704,0
69,-4.997517,-1.096465,18.361869,1.000000,0.695870,0
70,4.673004,-7.940930,12.918111,1.000000,0.696973,0
71,-1.605218,3.699343,15.797826,0.999970,0.790309,0
72,-3.292223,-7.134070,18.265358,0.999989,0.738070,0
73,2.002581,-1.817188,13.194293,0.999999,0.710636,0
74,3.116234,-6.915111,12.839566,0.999999,0.721602,0
75,2.751698,-2.702617,12.851597,0.999999,0.721098,0
76,2.836746,-7.887615,12.839566,1.000000,0.701676,0
