Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,3.861174,-6.844698,12.682644,0.980856,0.645677,0
1,-6.672251,3.162758,0.777713,-1.000000,0.766023,1
2,-5.789275,-6.917420,12.681669,-0.439602,0.655435,0
3,3.683588,7.933889,12.151376,-0.996589,0.731052,1
4,-6.816177,-7.988601,12.681669,-0.724910,0.663887,1
5,3.861621,7.886252,1.226065,-0.939234,0.685176,1
6,-0.430252,3.616201,1.708230,-0.968794,0.696629,1
7,-5.406534,3.212628,1.068820,-0.999995,0.751575,1
8,-5.804166,-7.939003,12.682628,-0.540008,0.663245,0
9,-5.804166,-7.035751,12.682644,-0.477289,0.662668,0
10,-0.613402,3.112282,1.697237,-0.956000,0.691959,1
11,-5.584296,3.212628,1.068820,-0.999998,0.758229,1
12,-5.798761,-7.022539,12.681684,-0.475370,0.656844,0
13,-5.764646,3.212628,1.068820,-0.999999,0.764617,1
14,-5.596250,3.112282,1.069619,-0.999998,0.759299,1
15,-5.796353,-7.952396,12.681669,-0.533365,0.662745,0
16,-0.430252,3.538104,1.708230,-0.968320,0.693677,1
17,-5.791725,-6.921970,12.681669,-0.456451,0.656463,0
18,-5.789275,-6.921970,12.681669,-0.440602,0.655473,0
19,-0.209788,3.355569,1.674036,-0.961614,0.692664,1
