Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.175946,5.024961,15.991298,0.999179,0.798091,0
1,-1.606147,-2.666856,15.797826,0.999999,0.713867,0
2,1.174789,5.024961,16.227737,0.999179,0.798091,0
3,-3.267841,-7.089870,18.361869,0.999989,0.740202,0
4,1.175946,4.725391,15.991298,0.999937,0.794564,0
5,-1.567004,3.699343,15.797826,0.999971,0.790557,0
6,2.962860,-2.666856,15.797826,0.999999,0.738610,0
7,2.804180,-6.907352,12.701709,1.000000,0.698326,0
8,2.804180,-3.074327,13.010832,0.999999,0.720841,0
9,1.175605,5.008470,15.991298,0.999285,0.801011,0
10,-3.267841,-7.134070,18.366570,0.999989,0.742227,0
11,-1.094280,-7.111048,18.254030,0.999998,0.742022,0
12,2.801089,-7.887615,12.839566,1.000000,0.703669,0
13,2.804180,-1.272167,12.851597,1.000000,0.731079,0
14,2.756885,-1.213067,12.886197,0.999999,0.731110,0
15,-5.112568,-0.231970,18.954871,1.000000,0.718315,0
16,-3.184018,-1.797583,18.361869,1.000000,0.704214,0
17,2.804180,-1.208801,12.839566,1.000000,0.732067,0
18,-1.688452,-1.764377,18.346461,1.000000,0.720398,0
19,-3.291524,-1.776981,18.265042,1.000000,0.704507,0
