Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-5.642643,1.694060,14.696720,-0.803514,0.715783
1,5.389002,-3.179374,14.095690,-0.935701,0.741756
2,-7.388506,0.359044,13.863862,-0.896394,0.731526
3,1.860725,-1.176344,0.347725,-0.989021,0.762917
4,0.903158,2.422131,1.268872,-0.932321,0.740051
5,1.842620,-3.654066,3.627389,-0.752078,0.729127
6,2.001627,-2.945677,3.625358,-0.799449,0.729700
7,0.763801,1.588939,5.375382,-0.816986,0.739006
8,1.569682,5.079914,6.316807,-0.936493,0.793101
9,1.633214,0.140074,1.391396,-0.875065,0.743850
10,-1.867575,5.049703,3.452959,-0.929230,0.758937
11,0.951672,1.002128,1.252405,-0.837043,0.746453
12,2.642156,-0.997526,14.052979,-0.739934,0.763342
13,-6.252978,2.625839,1.268872,-0.999989,0.782458
14,0.951672,3.183914,2.060602,-0.997978,0.711001
15,-5.642643,1.694060,14.696720,-0.803514,0.715783
16,1.860725,-1.176344,0.347725,-0.989021,0.762917
17,-5.642643,1.703794,14.705890,-0.807480,0.715783
18,-5.642643,1.694060,14.608820,-0.803514,0.715783
19,1.877682,2.291729,0.341825,-0.985332,0.720496
20,-7.388506,0.359044,13.058597,-0.985100,0.723743
21,0.763801,5.091908,5.375382,-0.947072,0.723450
22,2.062166,4.968569,3.452959,-0.983106,0.725189
23,-7.388506,0.359044,13.863862,-0.896394,0.731526
24,1.844572,0.140074,1.391396,-0.920954,0.737683
25,1.399022,-1.176344,0.347725,-0.981691,0.764160
26,2.120924,-3.179374,14.095690,-0.950289,0.737815
27,-7.388506,0.247810,13.900731,-0.859873,0.729446
28,-7.450885,0.359044,13.863862,-0.901063,0.732242
29,1.947766,-2.945677,3.624830,-0.795378,0.728692
30,1.842620,-3.654066,3.627389,-0.752078,0.729127
31,0.951672,3.183914,2.060602,-0.997978,0.711001
32,-7.388506,-1.118569,0.515994,-1.000000,0.793775
33,-6.579395,2.635782,1.362625,-0.999996,0.778328
34,0.898308,3.183914,2.060602,-0.998115,0.711703
35,1.826224,-3.094261,0.148285,-0.999058,0.764159
36,0.763801,3.228768,1.945446,-0.998549,0.712652
37,-5.642643,2.119593,14.705890,-0.825362,0.708433
38,-6.252978,2.625839,1.268872,-0.999989,0.782458
39,-6.238135,2.625839,1.268872,-0.999988,0.782188
