Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-5.955151,2.886445,14.364657,-0.807015,0.635954,1
1,-5.164479,3.176374,3.438774,-1.000000,0.752512,1
2,-6.306330,3.064445,14.364657,-0.912302,0.637740,1
3,3.791601,1.860500,5.084717,-0.989101,0.649717,1
4,-6.429112,3.135889,14.364657,-0.933021,0.639216,1
5,-6.020158,7.870576,0.608113,-0.999999,0.728157,1
6,0.802871,6.992172,3.689370,-0.994340,0.681510,1
7,-0.124917,3.109101,3.568887,-0.994207,0.668004,1
8,3.734405,6.839725,3.689370,-0.998187,0.696781,1
9,-3.752269,7.791090,0.560087,-0.999904,0.710933,1
10,-0.110232,2.919932,3.568887,-0.992385,0.662084,1
11,1.490479,6.880189,3.689370,-0.994353,0.692911,1
12,-6.195118,7.870576,0.608113,-0.999999,0.717338,1
13,-0.124917,2.919932,3.568887,-0.992477,0.662481,1
14,0.926162,6.880189,3.689370,-0.994388,0.695287,1
15,-5.260915,7.791145,0.557264,-0.999994,0.713509,1
16,-5.246022,7.870576,0.557264,-0.999994,0.714837,1
17,-5.256807,7.936157,0.648225,-0.999995,0.715887,1
18,-3.748161,7.870576,0.651047,-0.999919,0.712282,1
19,-6.584133,7.870576,0.608113,-0.999999,0.716628,1
