Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.738273,-0.113273,19.289257,-0.993223,0.748189,-2.751783,1
1,-7.738273,2.188969,17.781945,0.606999,0.752566,-4.765486,0
2,-7.194275,-0.082856,6.960790,0.947827,0.733333,-2.640576,0
3,-7.080322,6.908744,17.808080,0.998265,0.764439,-6.856822,0
4,-6.714335,6.908744,9.314979,0.999971,0.733564,-5.455652,0
5,-6.714335,7.580186,10.317874,0.855129,0.706644,-1.206910,0
6,-4.624505,7.327291,3.680757,-0.999764,0.841551,-2.931894,1
7,-4.499675,7.370404,6.990932,0.999312,0.679216,-2.636136,0
8,-4.330660,2.973502,3.680757,-0.803039,0.811665,-4.285921,1
9,-1.196143,6.665487,9.319034,0.999980,0.717160,-4.657560,0
10,-1.176116,6.897919,10.347827,0.939017,0.752228,-4.384084,0
11,0.575364,4.780724,7.598875,0.995276,0.701333,-2.856643,0
12,0.626351,7.704514,7.857670,-0.534967,0.695535,-0.980242,0
13,1.396212,7.672019,7.857756,-0.826125,0.704596,-0.512458,1
14,1.613793,6.349214,7.928114,0.953540,0.687603,-1.105720,0
15,2.594590,7.280558,6.481114,-0.999996,0.747728,-1.328839,1
16,3.313787,4.070948,7.857670,0.960388,0.677191,-2.518583,0
17,3.313787,7.704514,7.857670,-0.491598,0.715126,-1.387820,0
18,3.391068,6.906982,9.091350,0.554397,0.655485,-0.166575,0
19,3.391068,7.073557,9.091350,0.472902,0.662190,-1.099981,0
20,3.391068,7.210640,9.275038,0.392537,0.664085,-0.195739,0
21,3.391068,7.278258,9.091350,0.352804,0.669863,-0.204701,0
22,3.405787,7.477699,9.314432,0.271542,0.671379,-0.223568,0
23,3.408100,6.912977,9.313741,0.543799,0.654805,-0.115509,0
24,3.427402,7.325298,9.314896,0.309061,0.669072,-0.126710,0
25,3.797702,7.780730,6.220035,-0.999870,0.761414,-1.709337,1
26,4.012920,6.770977,8.916967,0.846234,0.657843,-0.451091,0
27,4.012920,7.310721,8.916967,0.762803,0.659939,-0.598499,0
28,4.058379,7.878413,8.695653,0.836706,0.660466,-0.873184,0
29,4.782537,6.454433,1.768101,0.975819,0.716693,-4.181326,0
30,4.782537,6.454433,7.042144,0.512869,0.718581,-2.129185,0
31,4.794459,5.914758,6.990932,0.484737,0.721490,-2.311864,0
32,4.810979,-0.110850,6.993864,0.096427,0.774632,-3.483307,0
33,4.810979,7.091956,8.921798,0.958507,0.657458,-0.469767,0
34,4.966412,7.359220,8.825728,0.948081,0.656653,-0.323758,0
35,5.222026,7.704514,7.857670,0.918957,0.696945,-1.101171,0
