Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-6.667240,-7.891123,4.187150,-0.615701,0.823494
1,-6.667240,-7.886811,4.187150,-0.605463,0.823280
2,2.259035,-6.337607,4.325226,-0.999928,0.809271
3,5.214056,-7.938676,3.828832,-1.000000,0.822463
4,-7.433701,-7.873433,4.183233,-0.725380,0.826209
5,-6.667240,-7.870865,4.187150,-0.578763,0.819608
6,5.214056,-7.938676,3.828832,-1.000000,0.822463
7,2.259035,-5.337984,3.688987,-0.811332,0.791419
8,2.259035,-6.337607,4.325226,-0.999928,0.809271
9,2.259035,-6.799663,4.325226,-0.999995,0.821698
10,5.214056,-7.938676,4.337313,-1.000000,0.822463
11,5.214056,-7.938676,3.828832,-1.000000,0.822463
12,2.785245,-5.131928,4.325259,-0.516107,0.790153
13,2.259035,-5.337984,3.688987,-0.811332,0.791419
14,1.397402,-6.337607,4.325226,-0.999868,0.798626
15,2.259035,-6.337607,4.325226,-0.999928,0.809271
16,2.259035,-6.799663,4.325226,-0.999995,0.821698
17,2.259035,-6.305488,4.325226,-0.999912,0.807823
18,5.214056,-7.670323,3.613126,-1.000000,0.817574
19,3.132267,-5.437979,4.329143,-0.944714,0.785449
20,5.079694,-6.006068,4.123571,-0.997275,0.788546
21,1.381777,-6.381307,3.965469,-0.999908,0.800657
22,2.919606,-7.868709,3.828587,-1.000000,0.812006
23,5.179685,-6.146484,4.325226,-0.998937,0.792717
24,2.259035,-6.305488,4.325226,-0.999912,0.807823
25,5.214056,-7.670323,3.613126,-1.000000,0.817574
26,3.132267,-5.437979,4.329143,-0.944714,0.785449
27,2.919606,-7.868709,3.828587,-1.000000,0.812006
28,1.544297,-6.381307,4.202832,-0.999923,0.804442
29,5.079694,-6.006068,4.123571,-0.997275,0.788546
30,5.179685,-6.146484,4.325226,-0.998937,0.792717
31,3.132267,-6.016854,4.329143,-0.999649,0.796802
32,1.381777,-6.381307,3.965469,-0.999908,0.800657
33,-7.525177,5.752632,4.615538,-1.000000,0.816373
34,3.132267,-5.437979,4.329143,-0.944714,0.785449
35,2.919606,-7.868709,3.828587,-1.000000,0.812006
36,5.079694,-6.006068,4.123571,-0.997275,0.788546
37,5.179685,-6.146484,4.325226,-0.998937,0.792717
38,3.132267,-6.016854,4.329143,-0.999649,0.796802
39,1.381777,-6.381307,3.965469,-0.999908,0.800657
40,-7.525177,5.437707,4.615538,-1.000000,0.815596
41,3.132267,-5.437979,4.329143,-0.944714,0.785449
42,1.381777,-6.381307,3.965469,-0.999908,0.800657
43,2.919606,-7.868709,3.828587,-1.000000,0.812006
44,5.079694,-6.006068,4.123571,-0.997275,0.788546
45,5.179685,-6.146484,4.325226,-0.998937,0.792717
46,-7.525177,5.437707,4.615538,-1.000000,0.815596
47,3.132267,-5.364030,4.329143,-0.888144,0.785185
48,1.381777,-6.381307,3.965469,-0.999908,0.800657
49,2.919606,-7.868709,3.828587,-1.000000,0.812006
50,5.179685,-6.146484,4.325226,-0.998937,0.792717
51,3.132267,-5.437979,4.329143,-0.944714,0.785449
52,5.079694,-6.006068,4.123571,-0.997275,0.788546
53,-7.525177,5.437707,4.615538,-1.000000,0.815596
54,3.132267,-5.364030,4.329143,-0.888144,0.785185
55,5.179685,-6.146484,4.325226,-0.998937,0.792717
56,3.132267,-5.437979,4.329143,-0.944714,0.785449
57,5.079694,-6.006068,4.123571,-0.997275,0.788546
58,1.381777,-6.381307,3.965469,-0.999908,0.800657
59,3.132267,-6.780710,4.247986,-0.999998,0.809202
60,-7.526344,4.098819,4.615538,-1.000000,0.814590
61,4.061154,-5.437979,4.329143,-0.900481,0.784028
62,3.132267,-6.780710,4.247986,-0.999998,0.809202
63,1.381777,-6.381307,3.965469,-0.999908,0.800657
64,5.079694,-6.006068,4.123571,-0.997275,0.788546
65,-7.586835,4.098819,4.615538,-1.000000,0.813097
66,4.061154,-5.437979,4.329143,-0.900481,0.784028
67,5.079694,-6.006068,4.123571,-0.997275,0.788546
68,1.381777,-6.381307,3.965469,-0.999908,0.800657
69,3.132267,-6.780710,4.247986,-0.999998,0.809202
70,-7.586835,4.098819,4.615538,-1.000000,0.813097
71,4.061154,-5.437979,4.329143,-0.900481,0.784028
72,5.079694,-6.006068,4.123571,-0.997275,0.788546
73,3.132267,-6.780710,4.247986,-0.999998,0.809202
74,2.061883,-5.927019,4.276787,-0.998185,0.799326
75,-7.586835,4.098819,4.615538,-1.000000,0.813097
76,4.061154,-5.437979,4.329143,-0.900481,0.784028
77,5.079694,-6.006068,4.123571,-0.997275,0.788546
78,3.494043,-6.006068,3.549081,-0.999759,0.799276
79,3.132267,-6.780710,4.247986,-0.999998,0.809202
80,-7.422038,4.617441,4.615538,-1.000000,0.811176
81,4.061154,-5.437979,4.329143,-0.900481,0.784028
82,3.494043,-6.006068,3.549081,-0.999759,0.799276
83,5.079694,-6.006068,4.123571,-0.997275,0.788546
84,4.061154,-5.486744,4.329143,-0.942554,0.786499
85,-7.422038,4.617441,4.615538,-1.000000,0.811176
86,4.061154,-5.437979,4.329143,-0.900481,0.784028
87,3.494043,-6.006068,3.549081,-0.999759,0.799276
88,4.061154,-5.486744,4.329143,-0.942554,0.786499
89,-7.422038,4.616031,4.620501,-1.000000,0.811139
90,4.071227,-5.437979,4.350212,-0.899078,0.780575
91,-6.219549,4.341504,4.615538,-0.999913,0.790546
92,3.809177,-6.115985,3.887545,-0.999934,0.803762
93,4.061154,-5.529012,4.193224,-0.964335,0.781585
94,-7.422038,4.616031,4.620501,-1.000000,0.811139
95,4.071227,-5.437979,4.350212,-0.899078,0.780575
96,-6.219549,4.341504,4.615538,-0.999913,0.790546
97,4.061154,-5.529012,4.193224,-0.964335,0.781585
98,-7.422038,4.343529,4.615571,-1.000000,0.811080
99,4.071227,-5.437979,4.350212,-0.899078,0.780575
100,-6.219549,4.341504,4.615538,-0.999913,0.790546
101,4.061154,-5.529012,4.193224,-0.964335,0.781585
102,-7.422038,4.332467,4.615571,-1.000000,0.810784
103,4.071227,-5.437979,4.350212,-0.899078,0.780575
104,-6.219549,4.341504,4.615538,-0.999913,0.790546
105,4.061154,-5.529012,4.193224,-0.964335,0.781585
106,-7.439129,4.332467,4.615571,-1.000000,0.810692
107,4.071227,-5.437979,4.350212,-0.899078,0.780575
108,-7.076078,4.344015,5.331119,-1.000000,0.804631
109,-6.219549,4.341504,4.615538,-0.999913,0.790546
110,-7.196643,4.342212,4.606766,-1.000000,0.805613
111,4.071227,-5.437979,4.350212,-0.899078,0.780575
112,-6.219549,4.341504,4.615538,-0.999913,0.790546
113,-5.770235,4.332467,5.465088,-0.994127,0.781699
114,-7.196643,4.342212,4.606766,-1.000000,0.805613
115,4.071227,-5.437979,4.350212,-0.899078,0.780575
116,-5.770235,4.332467,5.465088,-0.994127,0.781699
117,-7.196643,4.342212,4.606766,-1.000000,0.805613
118,4.071227,-5.437979,4.350212,-0.899078,0.780575
119,-5.770235,4.332467,5.465088,-0.994127,0.781699
120,-7.196643,4.342212,4.606766,-1.000000,0.805613
121,4.071227,-5.437979,4.350212,-0.899078,0.780575
122,-7.091581,4.285032,4.606766,-1.000000,0.804388
123,-5.770235,4.332467,5.465088,-0.994127,0.781699
124,-5.759401,4.332467,5.465088,-0.993174,0.780947
125,-7.210765,4.285032,4.606766,-1.000000,0.805278
126,4.143223,-5.428122,4.350212,-0.865038,0.780392
127,-7.091581,4.285032,4.606766,-1.000000,0.804388
128,-5.770235,4.332467,5.465088,-0.994127,0.781699
129,-7.192438,4.285032,4.606766,-1.000000,0.804572
130,4.143223,-5.428122,4.350212,-0.865038,0.780392
131,-5.770235,4.332467,5.465088,-0.994127,0.781699
132,-7.091581,4.285032,4.606766,-1.000000,0.804388
133,-7.192438,4.285032,4.606766,-1.000000,0.804572
134,4.143223,-5.428122,4.350212,-0.865038,0.780392
135,-5.774118,4.285074,5.465088,-0.995193,0.788595
136,-5.770235,4.332467,5.465088,-0.994127,0.781699
137,-7.091581,4.285032,4.606766,-1.000000,0.804388
