Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.998914,-1.874166,15.838515,-0.991183,0.631268,1
1,-7.993959,-2.425442,12.142127,-0.997630,0.741719,1
2,-7.990517,-2.174529,15.838515,-0.989163,0.613210,1
3,-7.988346,-2.244605,15.838515,-0.987402,0.609752,1
4,-7.963894,-2.244605,15.838515,-0.986664,0.608824,1
5,-7.962053,-1.860564,15.838515,-0.990140,0.624200,1
6,-7.956725,-2.371053,12.208067,-0.997515,0.734800,1
7,-7.909304,-2.920002,15.882523,-0.896334,0.584107,1
8,-7.898459,-2.882314,15.526515,-0.901041,0.584727,1
9,-7.873335,-2.265528,15.885874,-0.981883,0.598014,1
10,-7.869143,-2.918039,15.882523,-0.875031,0.583075,1
11,-7.869143,-2.914732,15.883357,-0.877712,0.583437,1
12,-7.867905,-3.218679,15.532968,-0.489292,0.581333,0
13,-7.867879,-3.218431,15.532968,-0.489009,0.581124,0
14,-7.860883,-3.218431,15.552057,-0.477718,0.580967,0
15,-7.860883,-2.920002,15.882523,-0.864432,0.582043,1
16,-7.860883,-2.918927,15.882523,-0.865844,0.582198,1
17,-7.860883,-2.918039,15.882523,-0.866643,0.582353,1
18,-7.860883,-2.893070,15.883721,-0.877102,0.583179,1
19,-7.860303,-2.226670,15.534395,-0.981888,0.599949,1
20,-7.809932,-3.171530,15.844728,-0.469899,0.579974,0
21,-7.805898,-3.171530,15.844689,-0.458635,0.579712,0
22,-7.770211,-3.171449,15.885844,-0.363756,0.578824,0
23,-7.755468,-3.144539,15.885250,-0.393500,0.579242,0
24,-7.693013,-2.252620,15.888200,-0.963524,0.588034,1
25,-7.686293,-3.109725,16.096260,-0.293301,0.566845,0
26,-7.686243,-3.128678,15.818526,-0.239262,0.565470,0
27,-7.682254,-2.226670,15.526515,-0.966319,0.589191,1
28,-7.679572,-2.252391,15.885873,-0.962779,0.587531,1
29,-7.678591,-3.167640,15.835017,-0.138057,0.563280,0
30,-7.678589,-3.147660,15.835337,-0.195875,0.563891,0
31,-7.678555,-3.091652,15.820910,-0.343810,0.572962,0
32,-7.678555,-3.088344,15.821745,-0.346369,0.573013,0
33,-7.678554,-3.144539,15.820910,-0.213103,0.564146,0
34,-7.678554,-3.130937,15.820910,-0.222059,0.565215,0
35,-7.678495,-3.171449,15.885853,-0.125086,0.563076,0
36,-7.678495,-3.167995,15.844728,-0.134951,0.563178,0
37,-7.678495,-3.147660,15.838515,-0.194427,0.563840,0
38,-7.678495,-3.110156,15.837439,-0.265235,0.566488,0
39,-7.678494,-3.122300,15.885170,-0.245411,0.565724,0
40,-7.678477,-3.100945,15.887384,-0.314442,0.572394,0
41,-7.673159,-2.419703,12.055402,-0.997013,0.729620,1
42,-7.667869,-2.400150,12.482260,-0.997091,0.730303,1
43,-7.667653,-3.148395,15.520775,-0.171852,0.563484,0
44,-7.667653,-3.104661,15.526515,-0.262912,0.565979,0
45,6.051674,-6.277595,0.129922,-0.999994,0.755182,1
46,6.051674,-5.256566,0.237602,-0.998579,0.747518,1
47,6.958416,-7.372188,0.129922,-1.000000,0.756806,1
