Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.047296,7.086572,19.555621,0.999998,0.689203,0
1,-6.898657,-7.949812,18.889541,0.998700,0.719826,0
2,-6.889180,-7.998260,18.889541,0.998605,0.724004,0
3,-6.833434,-7.852605,18.915186,0.998864,0.716388,0
4,-6.174493,-7.209652,19.483777,0.999483,0.713472,0
5,-6.154941,-7.321359,19.487129,0.999529,0.709678,0
6,-6.154941,-7.305229,19.499081,0.999536,0.709628,0
7,-6.153039,-7.331614,19.483777,0.999537,0.709603,0
8,-6.135426,-7.325253,18.954871,0.999559,0.708974,0
9,-6.135426,-7.321359,19.483777,0.999550,0.709050,0
10,-6.112013,7.281055,20.377958,0.999997,0.694958,0
11,-6.054782,-7.207422,19.488731,0.999600,0.704449,0
12,-6.000776,-7.207422,19.488731,0.999608,0.702212,0
13,-5.901997,-7.207422,19.480501,0.999702,0.697788,0
14,-3.892456,7.566699,15.736076,0.685725,0.796948,0
15,-3.876013,7.644630,15.735143,0.685077,0.799333,0
16,-3.831910,7.514586,15.732384,0.671480,0.799837,0
17,-3.825070,7.535715,15.816144,0.666232,0.800386,0
18,-3.825070,7.540414,15.816245,0.665328,0.800427,0
19,-3.805170,7.532488,15.732384,0.663515,0.800447,0
20,-3.747159,7.644630,15.735143,0.635231,0.800546,0
21,-3.686363,7.689610,15.764776,0.602734,0.802325,0
22,-3.686363,7.690050,15.763843,0.601637,0.802365,0
23,-2.454319,-7.305242,18.890234,1.000000,0.673814,0
24,-1.915440,7.453595,15.915677,-0.170397,0.810956,0
25,-1.904964,7.513648,15.818198,-0.125212,0.805102,0
26,-1.902164,7.514895,15.818060,-0.131187,0.805202,0
27,-1.899775,7.473847,15.815695,-0.154104,0.808024,0
28,-1.787620,7.540414,15.919327,-0.131865,0.806543,0
29,-1.621700,7.532950,15.916224,-0.059464,0.804240,0
30,-1.619167,7.535683,15.919655,-0.061731,0.804280,0
31,-1.432900,4.782126,15.916224,0.988110,0.795346,0
32,-1.405367,4.722164,15.916224,0.990517,0.793794,0
33,-1.405367,4.790823,15.916224,0.987561,0.795885,0
34,-1.325721,4.790823,15.757041,0.986095,0.796940,0
35,-1.141414,4.587615,15.759295,0.992616,0.792437,0
36,-1.141414,4.639893,15.765046,0.990388,0.794268,0
37,-1.102461,4.598470,15.988532,0.991803,0.793277,0
38,-0.820218,4.364493,15.765030,0.995651,0.789119,0
39,-0.818976,4.352269,15.815271,0.995796,0.788623,0
40,-0.817799,4.356960,15.765030,0.995732,0.788839,0
41,-0.786310,4.352269,15.765030,0.995658,0.789097,0
42,-0.756566,4.352269,15.765030,0.995484,0.789356,0
43,-0.718230,4.379727,15.797826,0.994980,0.790821,0
