Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-3.783277,5.265034,0.762308,-0.999773,0.782705,1
1,-3.664380,5.154474,3.105414,-1.000000,0.789292,1
2,0.370834,7.982786,8.569217,0.911431,0.702257,0
3,0.374786,7.972850,7.399775,-0.311192,0.702866,0
4,0.374786,7.984318,7.400074,-0.305849,0.702811,0
5,0.375138,7.964050,8.664502,0.916304,0.698076,0
6,0.375138,7.983175,8.602395,0.916507,0.697196,0
7,0.375138,7.983817,8.664502,0.917097,0.697086,0
8,0.375138,7.990840,8.664502,0.912716,0.701998,0
9,0.377827,7.990840,8.664502,0.918879,0.696866,0
10,0.378165,7.975413,6.805940,-0.318700,0.703414,0
11,0.383815,7.982768,7.404148,-0.301999,0.702564,0
12,0.406919,7.938049,7.343334,-0.369068,0.707567,0
13,0.406919,7.939598,7.343334,-0.366650,0.707512,0
14,0.418813,7.948656,7.400074,-0.377023,0.707650,0
15,0.432266,6.669793,7.196604,-0.678046,0.708443,0
16,0.440418,7.992946,8.569217,0.935248,0.696243,0
17,0.441965,7.653225,8.600750,0.957033,0.696185,0
18,0.449885,7.653225,8.600750,0.958320,0.696150,0
19,0.452575,6.659775,7.452511,-0.715287,0.709617,1
20,0.481568,6.548300,7.364840,-0.746621,0.714339,1
21,0.492575,6.659775,7.452511,-0.737651,0.709991,1
22,0.505450,6.659775,7.452511,-0.741521,0.710471,1
23,0.529972,6.546324,7.364840,-0.760824,0.718829,1
24,0.529972,6.555938,7.366784,-0.759810,0.718641,1
25,0.529972,6.588002,7.432023,-0.757044,0.717378,1
26,0.550979,6.522231,7.369569,-0.765467,0.720038,1
27,0.550979,6.546324,7.369569,-0.764853,0.719098,1
28,0.550979,6.658824,7.457081,-0.756243,0.714773,1
29,0.564792,6.663349,7.471875,-0.768306,0.723802,1
30,0.613501,6.659775,7.446114,-0.780912,0.729083,1
31,0.623963,6.659775,7.452511,-0.785587,0.729494,1
32,0.623963,6.664932,7.158445,-0.785151,0.729302,1
33,0.639263,7.745781,8.588247,0.986841,0.687864,0
34,0.653209,7.982786,8.569217,0.971947,0.691467,0
35,2.180462,6.659775,7.454086,-0.962045,0.740052,1
36,2.206925,7.585144,7.215810,-0.946168,0.731739,1
37,2.216549,7.585144,7.213677,-0.947084,0.732235,1
38,2.225311,7.530541,7.221858,-0.949690,0.733072,1
39,2.230164,6.642028,7.382092,-0.965446,0.742693,1
40,2.230562,6.706904,7.452511,-0.964870,0.741961,1
41,2.242485,7.575126,7.452511,-0.950682,0.733542,1
42,2.246120,7.586211,7.213677,-0.950778,0.733699,1
43,2.252224,6.523182,7.365157,-0.967526,0.745046,1
44,2.252224,6.659775,7.452669,-0.965861,0.743582,1
45,2.255283,6.519643,7.208482,-0.967883,0.745229,1
46,2.255283,6.621126,7.207215,-0.966225,0.744288,1
47,2.256091,6.511168,7.221045,-0.967956,0.745438,1
48,2.271571,6.473289,6.783163,-0.969497,0.746327,1
49,2.275550,7.579758,7.213677,-0.954908,0.739597,1
50,2.333423,7.610251,18.096856,-0.998847,0.764371,1
51,2.348123,7.610251,18.093261,-0.998862,0.764825,1
52,2.350142,7.744346,18.038582,-0.999012,0.765577,1
53,2.500860,7.503589,7.215810,-0.970967,0.746771,1
54,3.254450,7.619423,6.787337,-0.994616,0.748672,1
55,3.258454,7.603641,7.452079,-0.994745,0.752916,1
56,3.277193,7.619588,6.748029,-0.994997,0.753890,1
57,3.293838,7.619588,7.181538,-0.995149,0.754740,1
58,3.294261,7.816883,7.366718,-0.994643,0.752641,1
59,3.648467,7.750163,17.997158,-0.999666,0.769774,1
60,3.768663,7.991620,17.997158,-0.999719,0.773347,1
61,3.864775,7.684847,6.798000,-0.998287,0.754830,1
62,3.864775,7.685527,7.383028,-0.998286,0.754758,1
63,4.018383,7.984318,7.099693,-0.998457,0.756839,1
64,4.039233,7.980900,6.805940,-0.998474,0.757956,1
65,4.097023,7.768368,7.211736,-0.998685,0.758564,1
66,4.097023,7.822930,7.350100,-0.998671,0.758469,1
67,4.115195,7.945104,7.215803,-0.998600,0.758422,1
68,4.115195,7.945104,18.096901,-0.999769,0.780323,1
69,4.115322,7.772219,7.350450,-0.998707,0.759461,1
70,4.117563,7.945774,18.096901,-0.999768,0.780137,1
71,4.124244,7.945774,18.096901,-0.999767,0.776448,1
72,4.210018,7.589647,7.350450,-0.998747,0.762193,1
