Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.908195,4.488216,3.232170,-1.000000,0.821579,1
1,-7.516068,6.993454,3.433142,-0.999985,0.814962,1
2,-7.399459,7.300791,3.433142,-0.999968,0.808373,1
3,6.412171,-6.196945,7.646824,-0.998468,0.733420,1
4,6.573290,-6.205387,7.783145,-0.998942,0.739508,1
5,6.873574,-6.464834,7.817698,-0.999547,0.743869,1
6,7.835518,-5.904383,7.762403,-0.953407,0.725178,1
7,7.835518,-5.883457,7.762403,-0.952096,0.724950,1
8,7.835703,-5.856700,7.817702,-0.948894,0.724552,1
9,7.835750,-5.808722,8.149587,-0.939721,0.724496,1
10,7.836579,-6.227071,7.761172,-0.981694,0.728133,1
11,7.836579,-5.794834,7.650566,-0.937868,0.724382,1
12,7.882598,-6.052772,7.802623,-0.963409,0.726939,1
13,7.882598,-6.032899,7.815818,-0.961276,0.726598,1
14,7.886664,-6.136230,7.815770,-0.970919,0.727621,1
15,7.886664,-6.095243,7.815055,-0.968194,0.727053,1
16,7.888417,-5.979882,7.817642,-0.956855,0.726229,1
17,7.954116,-6.463844,7.760587,-0.990643,0.731060,1
18,7.977422,-6.376784,7.755257,-0.984691,0.730776,1
19,7.997647,-6.534843,7.745398,-0.992599,0.731230,1
