Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.916303,7.570273,5.405026,-0.289491,0.699390,0
1,-0.916303,7.599484,5.405026,-0.290143,0.699468,0
2,-0.916303,7.604113,5.405026,-0.291951,0.699494,0
3,-0.901394,7.599484,5.405026,-0.292581,0.699727,0
4,-0.830640,7.772591,5.405026,-0.343769,0.700740,0
5,-0.830640,7.778904,5.405026,-0.342241,0.700662,0
6,-0.824130,7.690389,5.460137,-0.328976,0.700532,0
7,-0.824130,7.695203,5.453330,-0.326349,0.700351,0
8,3.143463,5.995828,3.854550,-0.999998,0.765406,1
9,3.794446,7.930206,5.014722,-0.999802,0.722780,1
10,3.794446,7.947238,4.972158,-0.999798,0.722472,1
11,3.794446,7.993889,5.014722,-0.999799,0.722670,1
12,3.832524,7.986389,5.400182,-0.999821,0.724014,1
13,3.892193,7.959276,4.972158,-0.999853,0.726393,1
14,3.895844,7.983948,4.972158,-0.999854,0.726680,1
15,3.896564,7.962241,4.972158,-0.999855,0.726812,1
16,3.896564,7.983948,4.972158,-0.999856,0.726856,1
17,3.900736,7.993900,4.751676,-0.999857,0.727187,1
18,3.921871,7.993905,5.405026,-0.999876,0.728707,1
19,3.929409,7.995874,4.975267,-0.999880,0.732558,1
20,3.985515,7.987789,4.988216,-0.999901,0.734751,1
21,4.206436,7.995837,4.906290,-0.999942,0.736159,1
22,4.248686,7.995837,4.906290,-0.999949,0.741661,1
23,4.505169,7.936563,5.425635,-0.999974,0.741956,1
24,4.850429,7.847725,4.471481,-1.000000,0.768353,1
25,5.010767,6.090303,3.113552,-0.999642,0.702489,1
26,5.014976,6.098248,3.114026,-0.999644,0.702589,1
27,5.030690,7.114718,3.032451,-0.999726,0.711018,1
28,5.031663,7.113323,3.032451,-0.999726,0.711018,1
29,5.031934,6.098248,2.960801,-0.999647,0.702815,1
30,5.041555,7.983948,4.972158,-0.999988,0.742519,1
31,5.065410,6.113879,2.751995,-0.999648,0.703620,1
32,5.067841,7.114718,3.032451,-0.999723,0.707743,1
33,5.142309,6.104216,2.765963,-0.999651,0.704726,1
34,5.249626,7.999124,4.954391,-0.999991,0.744662,1
35,5.392462,7.249294,3.085090,-0.999741,0.713298,1
36,5.392462,7.267196,3.085090,-0.999748,0.714304,1
37,5.395888,7.995805,5.403512,-0.999992,0.747368,1
38,5.425135,7.997392,5.403512,-0.999993,0.748793,1
39,5.483817,7.254561,2.950948,-0.999762,0.715209,1
40,5.490316,7.751138,3.267846,-0.999776,0.718854,1
41,5.491276,7.691256,3.060488,-0.999777,0.722404,1
42,6.067524,7.996527,4.756224,-0.999994,0.758974,1
43,6.766714,7.999955,4.974162,-0.999995,0.763619,1
