Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.396184,4.547270,2.251145,0.999997,0.716102,0
1,6.851383,-3.083772,16.887953,0.765893,0.812855,0
2,2.594287,-7.793267,1.575683,-0.662122,0.821459,0
3,-2.826183,-6.420049,3.975076,0.875852,0.809599,0
4,3.296857,-7.089469,12.815660,0.999999,0.701895,0
5,7.762531,0.188541,15.105392,0.999999,0.724352,0
6,-5.831749,-5.514757,15.682780,1.000000,0.729804,0
7,-2.023974,-4.067231,15.509677,1.000000,0.724877,0
8,5.396143,7.504682,15.058095,1.000000,0.738765,0
9,2.075379,-5.982610,17.787012,1.000000,0.742884,0
10,-0.736438,4.801437,15.288260,1.000000,0.747559,0
11,1.009039,0.746757,22.853587,1.000000,0.759330,0
12,-2.629807,-0.258814,21.251670,1.000000,0.759461,0
13,-0.120742,4.607331,19.102612,1.000000,0.762547,0
14,0.908433,-0.341341,21.667843,1.000000,0.764731,0
15,-6.961738,-4.565843,2.317262,1.000000,0.765911,0
16,-1.148153,-0.261945,4.553835,1.000000,0.766055,0
17,3.099698,-2.162653,2.123308,1.000000,0.769998,0
18,-2.320008,2.124476,15.581601,1.000000,0.773937,0
19,-0.324074,-4.507981,1.636417,1.000000,0.784357,0
20,2.594287,-7.793267,1.575683,-0.662122,0.821459,0
21,-2.826183,-6.420049,3.975076,0.875852,0.809599,0
22,3.296857,-7.089469,12.815660,0.999999,0.701895,0
23,0.502722,4.547270,2.251145,0.999997,0.714736,0
24,2.594287,-7.785205,1.575683,-0.658499,0.821260,0
25,-5.849021,-5.503497,17.787012,0.999821,0.722685,0
26,2.594287,-7.681114,1.575683,-0.620820,0.818971,0
27,-0.935656,4.801437,15.699205,0.981611,0.797836,0
28,6.851383,-0.247190,16.919606,0.580894,0.812831,0
29,2.594287,-7.793267,1.608693,-0.662122,0.821459,0
30,3.296857,-4.349315,12.854893,0.999999,0.695090,0
31,0.396184,4.547270,2.251145,0.999997,0.716102,0
32,7.762531,0.188541,12.783699,0.999990,0.743414,0
33,2.594287,-5.543999,1.575683,0.992731,0.801623,0
34,6.851383,-3.083772,16.887953,0.765893,0.812855,0
35,0.268827,4.547270,2.251145,0.999998,0.718479,0
36,4.325434,7.504682,14.036443,1.000000,0.717698,0
37,3.296857,-6.817690,21.934666,0.997473,0.820977,0
38,3.190319,-7.089469,12.815660,0.999999,0.718594,0
39,7.762531,0.188541,15.105392,0.999999,0.724352,0
40,-5.849021,-5.503497,17.787012,0.999821,0.722685,0
41,0.414440,4.547270,4.030513,0.999817,0.725729,0
42,0.752931,-6.385517,3.975076,-0.999814,0.812129,1
43,0.415625,-7.159141,2.251145,0.993013,0.791842,0
44,6.829750,-5.543999,1.575683,-0.985198,0.802587,1
45,7.622698,4.547270,2.087459,0.999969,0.692263,0
46,-5.849021,-4.760417,17.834574,0.999947,0.707535,0
47,7.862853,-6.278817,3.975076,-0.894379,0.795290,0
48,2.594287,-7.793267,1.575683,-0.662122,0.821459,0
49,3.296857,-4.218908,12.854893,0.999999,0.692489,0
50,2.594287,-7.330786,1.607465,-0.497481,0.814126,0
51,6.851383,-0.247190,16.919606,0.580894,0.812831,0
52,6.851383,-0.221257,12.966066,0.999979,0.745320,0
53,-0.935656,4.801437,15.699205,0.981611,0.797836,0
54,6.704479,-0.247190,16.919606,0.682789,0.809251,0
55,-0.935656,4.926064,15.699205,0.970779,0.801736,0
56,2.574845,3.989590,1.575683,0.999996,0.720666,0
57,7.793456,0.234630,12.815660,0.999989,0.740531,0
58,2.594287,-7.681114,1.575683,-0.620820,0.818971,0
59,4.325434,7.504682,2.123058,0.999996,0.708323,0
