Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.409584,6.839649,2.144526,-0.943334,0.750208,1
1,-7.690506,7.726614,1.123249,-0.999689,0.774402,1
2,-0.349007,3.965147,2.383227,-0.585134,0.752308,1
3,2.048954,2.135494,2.251028,-0.535258,0.770216,1
4,-1.600325,-5.209975,15.430530,-0.097129,0.760104,0
5,0.168565,4.499141,13.947221,0.999252,0.758037,0
6,0.767005,2.955641,1.598670,-0.401671,0.775038,0
7,5.295799,3.308991,1.265966,0.886529,0.762136,0
8,0.373615,-3.524409,1.846763,-0.387193,0.797901,0
9,-0.852224,-6.817733,10.892052,0.865132,0.782291,0
10,2.658684,-2.520178,2.610970,0.899600,0.769712,0
11,-5.940671,2.916992,1.763188,0.974528,0.776983,0
12,-1.855996,-2.711114,2.414675,0.923493,0.809915,0
13,-3.512135,0.345054,14.794580,0.980091,0.798793,0
14,-0.637263,0.325663,14.382066,0.988367,0.778329,0
15,-6.635571,-1.801439,2.402984,0.998605,0.783805,0
16,-1.008420,-0.188763,16.725447,0.991048,0.795506,0
17,-1.402869,-0.655903,1.571850,0.996603,0.785522,0
18,0.690885,0.122678,13.835191,0.996134,0.792534,0
19,-4.515121,-1.892677,2.045812,0.997370,0.787692,0
20,-7.690506,7.726614,1.123249,-0.999689,0.774402,1
21,-6.635571,0.429723,2.751660,-1.000000,0.826788,1
22,-7.815187,7.726614,1.123249,-0.999646,0.773605,1
23,1.185062,7.253620,2.144526,-0.990620,0.758466,1
24,0.815144,4.319869,1.598670,-0.980445,0.744673,1
25,-6.635571,-1.830462,2.930150,-1.000000,0.832630,1
26,-0.409584,6.839649,2.144526,-0.943334,0.750208,1
27,-0.409584,5.669467,2.144526,-0.921584,0.748118,1
28,-1.600325,-6.677207,15.430530,-0.585220,0.746017,1
29,-0.409584,7.153561,2.144526,-0.947864,0.754758,1
30,-0.277550,3.965147,2.383227,-0.615963,0.751504,1
31,3.703323,2.135494,2.167951,-0.911805,0.752741,1
32,-0.637263,6.840338,2.018105,-0.921481,0.752941,1
33,-3.070512,-5.343312,15.430530,-0.072507,0.748913,0
34,-0.349007,3.965147,2.383227,-0.585134,0.752308,1
35,-1.009785,6.839649,2.144526,-0.866761,0.753390,1
36,1.122761,7.726614,1.123249,-0.406652,0.753411,0
37,-6.805047,3.052656,1.426813,-0.852654,0.760339,1
38,2.048954,2.135494,2.251028,-0.535258,0.770216,1
39,-1.744035,-5.086105,15.430530,-0.002317,0.755272,0
40,-7.690506,7.726614,1.123249,-0.999689,0.774402,1
41,-7.815187,7.726614,1.123249,-0.999646,0.773605,1
42,-6.635571,0.170461,2.751660,-1.000000,0.826282,1
43,-6.591667,6.788000,2.908402,-0.999909,0.819547,1
44,3.671049,5.057983,2.296203,-0.998127,0.732580,1
45,2.963449,7.253620,3.007034,-0.991392,0.712631,1
46,-7.944630,7.726614,1.123249,-0.999591,0.772549,1
47,1.185062,-6.744892,2.144526,-1.000000,0.829931,1
48,-6.635571,0.429723,2.751660,-1.000000,0.826788,1
49,-6.635571,0.429723,2.767035,-1.000000,0.826788,1
50,-6.635571,0.429723,2.750596,-1.000000,0.826788,1
51,-0.366359,-5.086105,2.252206,-0.999710,0.824298,1
52,1.185062,7.253620,2.144526,-0.990620,0.758466,1
53,0.815144,4.319869,1.598670,-0.980445,0.744673,1
54,0.815144,5.650988,1.598670,-0.982634,0.748470,1
55,0.815144,5.642232,1.598670,-0.982465,0.748445,1
56,0.815144,4.319869,1.599735,-0.980445,0.744673,1
57,-0.160381,-6.649292,2.383227,-1.000000,0.830109,1
58,-1.600325,-6.677207,15.430530,-0.585220,0.746017,1
59,-6.635571,3.991868,5.694658,-0.959349,0.822910,1
60,-7.815187,7.726614,1.123249,-0.999646,0.773605,1
61,-6.635571,0.170461,2.751660,-1.000000,0.826282,1
62,-6.591667,6.788000,2.908402,-0.999909,0.819547,1
63,-7.944630,7.726614,1.123249,-0.999591,0.772549,1
64,-7.690506,7.804690,1.123249,-0.999696,0.774294,1
65,3.704398,4.319869,1.593850,-0.998791,0.729386,1
