Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,7.999054,-4.331051,7.655415,1.000000,0.664819,0
1,6.507290,-7.314331,3.819255,-1.000000,0.805686,1
2,1.385591,6.352424,7.555574,0.854793,0.756351,0
3,1.049256,6.561088,8.223874,-0.105560,0.763326,0
4,7.999061,-4.168542,11.277994,0.923863,0.704415,0
5,-1.095412,5.737762,8.228658,0.475029,0.763201,0
6,7.999054,-7.263334,7.671251,0.999937,0.694600,0
7,7.999054,-4.570210,7.534831,0.999999,0.677311,0
8,-1.148589,6.165383,8.228534,-0.693701,0.770292,1
9,1.169132,6.352424,7.555574,0.593987,0.757274,0
10,-1.127695,6.041173,8.225062,-0.551963,0.768354,1
11,-1.095412,6.342677,8.224411,-0.800167,0.778270,1
12,-1.270948,6.668484,7.537721,-0.886957,0.779360,1
13,-1.095412,5.961029,8.234149,-0.332796,0.766530,0
14,6.693322,-6.815770,3.882327,-0.999961,0.801970,1
15,-1.113486,5.968015,8.223611,-0.375788,0.767419,0
16,5.325184,-6.146150,3.889118,-0.998226,0.787336,1
17,5.325184,-6.120984,3.889118,-0.997785,0.786284,1
18,7.998815,-4.316142,11.313420,0.935713,0.702465,0
19,1.049256,6.342177,8.223941,0.539731,0.760373,0
