Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.997716,1.240889,18.141475,-0.970316,0.674151,1
1,-7.997020,3.785864,18.127902,-0.998346,0.699798,1
2,-7.996977,-2.214959,18.127901,-0.999437,0.709637,1
3,-7.995891,-2.303442,18.110573,-0.999466,0.716228,1
4,-7.995139,-2.063399,18.135016,-0.999259,0.703730,1
5,-7.994711,-2.154757,18.110167,-0.999347,0.707365,1
6,-7.986370,-2.065147,17.657890,-0.999263,0.703826,1
7,-7.985876,-1.894644,19.943004,-0.990503,0.678879,1
8,-7.983230,-2.208748,18.134783,-0.999431,0.708800,1
9,-7.982825,3.818924,18.135016,-0.998176,0.696780,1
10,-7.982508,-2.175040,18.110167,-0.999375,0.707700,1
11,-7.978971,-2.303442,18.110167,-0.999467,0.716348,1
12,-7.978971,-2.157540,18.110167,-0.999355,0.707508,1
13,-7.978898,1.269272,17.887050,-0.968862,0.669217,1
14,-7.977459,1.269941,17.887050,-0.968627,0.669162,1
15,-7.977360,1.236147,18.127743,-0.972197,0.674261,1
16,-7.976073,-2.165469,18.132101,-0.999367,0.707532,1
17,-7.973129,1.260901,17.878894,-0.969280,0.673433,1
18,-7.958020,-2.300007,17.657890,-0.999448,0.716179,1
19,-7.958020,-2.296111,17.657890,-0.999444,0.715963,1
20,-7.958020,-2.135822,17.583916,-0.999311,0.707102,1
21,-7.957273,-2.147628,17.538589,-0.999350,0.707413,1
22,-7.948120,3.770879,18.080434,-0.998313,0.698558,1
23,-7.946828,1.240889,18.141475,-0.969497,0.673737,1
24,-7.892205,-2.137147,17.581575,-0.999318,0.707293,1
25,-7.694404,1.370146,17.660318,-0.961740,0.667274,1
26,-7.687980,1.377380,17.790171,-0.960648,0.667191,1
27,-7.652772,1.363816,17.896850,-0.961075,0.667247,1
28,-7.645965,4.132454,18.127900,-0.992451,0.680061,1
29,-7.645507,-0.472136,19.966184,-0.930014,0.660732,1
30,-7.644341,1.352309,17.647329,-0.962113,0.667661,1
31,-7.641947,1.377380,17.809227,-0.958315,0.666998,1
32,-7.641118,3.910458,18.166997,-0.996769,0.689628,1
33,-7.641118,3.947535,18.166997,-0.996274,0.686811,1
34,-7.640169,0.703947,18.127902,-0.984133,0.675504,1
35,-7.639795,4.108719,18.166976,-0.992976,0.683438,1
36,-7.637324,1.352309,17.571244,-0.961748,0.667633,1
37,-7.626254,1.423014,18.134742,-0.957400,0.664292,1
38,-7.580234,1.790720,18.138641,-0.911503,0.660000,1
39,-7.579618,-0.472136,19.966184,-0.932091,0.660975,1
40,-7.578373,1.785545,18.135016,-0.918699,0.660700,1
41,-7.578373,1.790501,18.127732,-0.910179,0.659944,1
42,-7.575924,1.958436,18.134926,-0.869227,0.659021,1
43,-7.565655,1.814205,18.117725,-0.909318,0.659244,1
44,-7.563587,1.818323,18.322708,-0.909315,0.659188,1
45,-7.559419,3.770879,18.344938,-0.997617,0.692330,1
46,7.090043,-1.850594,21.263070,-0.999982,0.759509,1
47,7.092559,-2.847262,21.178495,-1.000000,0.766179,1
48,7.095609,-2.132580,21.178495,-0.999996,0.764825,1
49,7.095609,-1.958699,21.178495,-0.999989,0.760052,1
50,7.095609,-1.907823,21.159208,-0.999987,0.759863,1
51,7.095609,-1.899177,21.178495,-0.999986,0.759792,1
52,7.095609,-1.896992,21.221920,-0.999985,0.759674,1
53,7.095609,-1.858861,21.178495,-0.999983,0.759532,1
54,7.120801,-1.952918,21.142956,-0.999990,0.760666,1
55,7.275958,-2.983820,19.411571,-0.999938,0.744195,1
56,7.301005,-2.952822,19.414263,-0.999945,0.745201,1
