Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.118188,4.181042,4.633669,-1.000000,0.803623,1
1,2.055086,-6.521363,22.586532,0.999995,0.645597,0
2,1.728595,-7.130012,23.705047,0.999948,0.681527,0
3,4.684196,-6.230109,3.868153,-0.999776,0.787582,1
4,-7.647984,5.811116,4.039983,-0.381648,0.781056,0
5,-7.998757,-6.025918,23.775931,-0.237856,0.759567,0
6,2.575576,-7.523464,23.155869,0.999983,0.657035,0
7,-7.996780,4.936684,24.740250,0.980758,0.698066,0
8,-7.807239,-6.184082,23.569893,0.283439,0.740376,0
9,-7.998830,-6.922421,23.889793,0.877237,0.721940,0
10,-7.774222,-6.213022,23.782043,0.399705,0.738349,0
11,-7.811381,-6.025918,23.788775,-0.011565,0.753239,0
12,-7.683826,-6.228067,23.775557,0.582771,0.734694,0
13,-7.999379,5.853363,4.139169,-0.698653,0.787226,1
14,-7.603414,-6.228067,23.775557,0.712512,0.731653,0
15,-7.965421,-6.214025,23.775557,0.143075,0.749530,0
16,-7.832983,-7.232591,23.569893,0.961037,0.713005,0
17,-7.840975,5.853363,4.040987,-0.601383,0.786499,1
18,-7.666201,5.862310,4.039983,-0.431040,0.781836,0
19,-7.965219,-6.060763,23.775557,-0.182333,0.757431,0
