Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.987194,-2.638942,16.099942,0.792115,0.653049,0
1,-7.986275,-6.303354,14.737958,-0.994888,0.718048,1
2,-7.982910,-3.941065,14.904195,-0.985157,0.706188,1
3,-7.980074,-4.007140,14.743702,-0.984861,0.705910,1
4,-7.979729,-3.902874,14.813442,-0.985186,0.715221,1
5,-7.952094,-2.579450,16.441905,0.840378,0.646569,0
6,-7.951223,-2.579058,16.442309,0.840019,0.650764,0
7,2.119675,5.937931,2.418916,-0.964348,0.669425,1
8,2.551099,5.906019,2.418916,-0.969848,0.680275,1
9,2.652797,5.939902,2.418916,-0.969659,0.672302,1
10,5.303232,-3.403063,14.810223,-0.999937,0.762108,1
11,5.852283,1.651247,2.794922,-0.963349,0.661449,1
12,5.904508,1.455694,2.794922,-0.962275,0.660851,1
13,6.250429,1.420635,2.794922,-0.955261,0.653638,1
14,6.451352,-2.472833,14.778040,-1.000000,0.771827,1
15,6.905857,0.252354,12.583296,-0.994929,0.733920,1
16,6.962471,0.167907,12.583296,-0.997639,0.740720,1
17,7.285083,0.310508,12.861444,-0.999762,0.741308,1
18,7.402308,0.254400,13.337289,-0.999833,0.750371,1
19,7.450205,0.254400,13.328323,-0.999823,0.747756,1
