Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999462,2.857067,0.981442,-0.999631,0.811125,1
1,-7.999427,2.721121,0.798730,-0.999651,0.812632,1
2,-7.995438,7.786515,11.838249,-0.986144,0.671967,1
3,-7.995438,7.849645,11.840776,-0.985908,0.670159,1
4,-7.995438,7.850451,11.840776,-0.985661,0.669853,1
5,-7.995409,2.857067,1.086551,-0.999631,0.811125,1
6,-7.984182,2.694994,1.266547,-0.999616,0.809383,1
7,-7.972525,7.575549,2.646316,-1.000000,0.819538,1
8,-7.951900,7.634916,12.182024,-0.987583,0.682044,1
9,-7.951659,7.786515,11.798058,-0.986311,0.672457,1
10,-7.950968,7.636599,11.727769,-0.987366,0.682013,1
11,-7.950611,7.786515,11.798058,-0.986381,0.672549,1
12,-7.950347,2.674334,0.843613,-0.999592,0.809219,1
13,-7.943854,7.786580,11.837802,-0.986751,0.672794,1
14,-7.943628,7.670972,11.727769,-0.987275,0.680871,1
15,-7.943628,7.735529,11.798594,-0.987120,0.674387,1
16,-7.943628,7.741980,11.727769,-0.986827,0.674142,1
17,-7.943514,7.741980,11.727769,-0.986818,0.674081,1
18,-7.943508,7.634916,12.182024,-0.987633,0.682137,1
19,-7.943360,7.735529,11.841083,-0.987011,0.674326,1
20,-7.943335,7.786515,11.798058,-0.986476,0.672641,1
21,-7.924319,2.673029,0.845723,-0.999578,0.805310,1
22,-7.924319,2.674334,0.843613,-0.999587,0.805372,1
23,-7.923887,7.736332,11.798058,-0.987034,0.674357,1
24,-7.895425,3.002331,1.082899,-0.999405,0.805010,1
25,-7.882893,2.985974,1.087121,-0.999416,0.805112,1
26,-7.874117,3.002331,1.082899,-0.999380,0.804784,1
27,-7.850101,3.002331,1.068607,-0.999373,0.804661,1
28,-7.600911,2.530210,0.829914,-0.999002,0.801280,1
29,-7.569956,2.554268,0.843613,-0.998980,0.800549,1
30,-7.569956,2.583718,0.843613,-0.999069,0.803901,1
31,-7.567372,2.554268,0.843613,-0.998977,0.800528,1
32,-7.560020,3.567409,1.042496,-0.995916,0.798101,1
33,-7.558940,3.553003,0.827318,-0.996084,0.798328,1
34,-7.553704,3.578904,0.763385,-0.995800,0.797957,1
35,-7.536648,3.553006,0.827318,-0.995922,0.798204,1
36,-7.531425,3.570306,0.836449,-0.995670,0.797915,1
37,-7.469002,3.553006,0.827318,-0.995278,0.797812,1
38,-7.465537,3.553006,0.827318,-0.995270,0.797730,1
39,-7.453358,3.553006,0.827318,-0.995110,0.797709,1
40,-5.161202,4.660778,2.732257,-0.999996,0.819308,1
41,-5.155470,4.677614,2.732120,-0.999993,0.818445,1
42,-5.147216,4.660778,2.732257,-0.999992,0.818163,1
43,-5.147216,4.677265,2.732257,-0.999992,0.818163,1
44,-5.142357,4.667609,2.618643,-0.999995,0.818895,1
45,-5.120311,4.994202,2.691550,-0.999988,0.817788,1
46,-5.081023,4.982819,2.729029,-0.999987,0.816812,1
47,-5.065647,4.994202,2.731472,-0.999985,0.816549,1
48,-4.615484,3.386140,2.807032,-0.999962,0.816353,1
49,-4.526792,3.386140,2.807032,-0.999917,0.814239,1
