Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,0.498649,4.714954,1.470557,-0.994519,0.728366
1,2.368626,0.660885,2.003173,-0.950011,0.730138
2,0.910513,2.937928,1.193724,-0.970678,0.742397
3,2.225760,-2.415795,13.924448,-0.964682,0.735793
4,0.592129,-1.407722,0.461383,-0.978023,0.764174
5,-0.029546,-5.297566,12.930115,-0.957369,0.742841
6,2.411463,4.695588,2.012489,-0.999258,0.676320
7,-7.823844,-5.781587,7.923954,-0.999594,0.784100
8,0.571077,5.052926,1.470557,-0.995958,0.720112
9,0.498649,4.714954,1.470557,-0.994519,0.728366
10,2.268217,0.718654,2.160586,-0.951428,0.722036
11,0.498649,4.581908,1.470557,-0.994074,0.730756
12,2.345084,0.673596,2.046170,-0.950587,0.723871
13,0.910513,2.937928,1.193724,-0.970678,0.742397
14,2.225760,-2.415795,13.924448,-0.964682,0.735793
15,2.225760,-2.406252,13.781373,-0.964724,0.736257
16,2.385313,-2.415795,13.924448,-0.969552,0.738645
17,-1.714730,4.714954,1.470557,-0.988195,0.743838
18,-1.433854,2.141405,1.034771,-0.993902,0.758193
19,2.368626,0.660885,2.003173,-0.950011,0.730138
20,-7.823844,-5.781587,7.923954,-0.999594,0.784100
21,-7.823844,-5.781587,7.919858,-0.999594,0.784100
22,2.375973,4.695588,2.012489,-0.999267,0.675792
23,2.411463,4.695588,2.012489,-0.999258,0.676320
24,2.411463,4.714630,1.983056,-0.999265,0.676923
25,3.916013,4.695588,1.616119,-0.999179,0.690233
26,4.277476,4.743061,1.470557,-0.998998,0.682278
27,0.457546,4.695588,2.012489,-0.999130,0.697207
28,2.510140,5.052926,1.470557,-0.997136,0.711085
29,3.520359,0.660885,1.007471,-0.997165,0.711691
30,0.498649,4.267789,0.043625,-0.995890,0.707988
31,4.263639,-5.797375,5.985307,-0.962517,0.701097
32,0.571077,5.052926,1.470557,-0.995958,0.720112
33,-5.677112,-5.707259,9.364882,-0.996806,0.771163
34,0.427397,4.714954,0.011714,-0.994291,0.710739
35,0.681422,4.640696,1.470557,-0.995191,0.724370
36,4.324751,5.266905,2.012489,-0.999351,0.692406
37,0.161647,-5.293719,1.684291,-0.999999,0.814803
38,-7.808635,-5.464901,7.923954,-0.999741,0.782250
39,0.197136,-4.549385,1.573235,-0.999896,0.808326
40,2.351548,4.695588,2.012489,-0.999277,0.675679
41,-6.525822,-5.707259,2.026470,-0.999905,0.822779
42,-7.823844,-5.781587,7.923954,-0.999594,0.784100
43,-7.823844,-5.781587,7.919858,-0.999594,0.784100
44,2.363590,4.695588,2.012489,-0.999271,0.675792
45,2.375973,4.695588,2.012489,-0.999267,0.675792
46,2.375973,4.695588,1.708353,-0.999267,0.675792
47,2.411463,4.695588,2.012489,-0.999258,0.676320
48,2.411463,4.714630,1.983056,-0.999265,0.676923
49,2.411463,4.695588,2.250761,-0.999258,0.676320
50,2.411463,4.694987,1.988915,-0.999258,0.676320
51,2.411463,4.714630,2.230607,-0.999265,0.676923
52,3.916013,4.715232,1.610260,-0.999197,0.690751
53,3.771151,4.743061,1.470557,-0.998936,0.680505
54,4.168316,4.714630,1.959531,-0.999176,0.685512
55,4.277476,4.743061,1.470557,-0.998998,0.682278
56,4.324751,5.266905,2.012489,-0.999351,0.692406
57,0.161647,-5.293719,1.684291,-0.999999,0.814803
58,0.197136,-4.549385,1.573235,-0.999896,0.808326
59,2.351548,4.695588,2.012489,-0.999277,0.675679
60,-0.707891,-5.301783,1.580301,-1.000000,0.821719
61,-7.808635,-5.161994,1.449059,-0.999894,0.766778
62,0.161647,-5.293719,1.673356,-0.999999,0.814803
63,2.351881,4.695588,2.026976,-0.999277,0.675679
64,2.366359,4.714630,1.983056,-0.999280,0.676471
65,0.271599,-5.252262,1.684291,-0.999998,0.811930
66,-0.118753,-5.296458,1.690913,-0.999999,0.819083
67,4.325226,5.279373,2.012556,-0.999346,0.692906
68,-7.808635,-5.464901,7.923954,-0.999741,0.782250
69,-7.808635,5.378690,7.923954,-0.999822,0.796418
70,0.161647,-5.304464,1.684291,-0.999999,0.815134
71,2.363590,4.695588,2.012489,-0.999271,0.675792
72,2.375312,4.714630,2.230607,-0.999274,0.676471
73,2.375973,4.695588,2.012489,-0.999267,0.675792
74,-6.245388,-5.877749,2.382514,-0.999983,0.828401
75,-7.823844,-5.781587,7.923954,-0.999594,0.784100
76,4.324751,5.266905,2.012489,-0.999351,0.692406
77,2.351548,4.695588,2.012489,-0.999277,0.675679
78,-7.808635,-5.161994,1.449059,-0.999894,0.766778
79,2.351881,4.695588,2.026976,-0.999277,0.675679
80,0.271599,-5.252262,1.684291,-0.999998,0.811930
81,-0.118753,-5.296458,1.690913,-0.999999,0.819083
82,0.186775,-5.304464,1.684291,-0.999999,0.814747
83,2.351418,4.695746,1.983056,-0.999277,0.675679
84,-7.837309,-5.161994,1.449059,-0.999906,0.767493
85,2.326419,4.695588,2.012489,-0.999272,0.675377
86,4.324751,5.266905,2.229109,-0.999351,0.692406
87,-0.018313,-5.301783,1.588021,-0.999999,0.817675
88,2.344278,4.714630,1.975336,-0.999284,0.676207
89,-0.621343,-5.301783,2.012556,-1.000000,0.820595
90,2.363590,4.695588,2.012489,-0.999271,0.675792
91,-0.707891,-5.301783,1.580301,-1.000000,0.821719
92,-7.808635,-5.464901,7.923954,-0.999741,0.782250
93,4.325226,5.279373,2.012556,-0.999346,0.692906
94,0.197136,-4.549385,1.573235,-0.999896,0.808326
95,-7.808635,5.378690,7.923954,-0.999822,0.796418
96,2.351548,4.695588,2.012489,-0.999277,0.675679
97,-7.808635,-5.161994,1.449059,-0.999894,0.766778
98,2.351881,4.695588,2.026976,-0.999277,0.675679
99,2.351418,4.695746,1.983056,-0.999277,0.675679
100,-7.837309,-5.161994,1.449059,-0.999906,0.767493
101,2.326419,4.695588,2.012489,-0.999272,0.675377
102,2.344278,4.714630,1.975336,-0.999284,0.676207
103,2.327625,4.695588,2.012489,-0.999272,0.675339
104,6.352402,5.279119,2.012556,-0.999458,0.708679
105,0.197136,-5.329095,1.573235,-0.999999,0.810695
106,2.326419,5.776704,2.012489,-0.999387,0.687390
107,-0.708826,-6.536173,1.581397,-1.000000,0.835134
108,-7.780283,-5.225056,1.449059,-0.999853,0.766630
109,-7.808635,-5.161994,1.443744,-0.999894,0.766778
110,2.367755,4.758660,2.012489,-0.999290,0.677979
111,2.326419,4.695588,2.441149,-0.999272,0.675377
112,-0.623885,-5.301783,1.572843,-1.000000,0.820568
113,0.284158,-5.478808,1.693628,-1.000000,0.815028
114,3.194666,5.501481,2.003151,-0.999307,0.686454
115,2.344489,4.695588,2.014599,-0.999276,0.675566
116,-0.669808,-6.536173,1.581684,-1.000000,0.834494
117,2.327625,4.695588,2.012489,-0.999272,0.675339
118,6.352402,5.279119,2.012556,-0.999458,0.708679
119,-7.776941,-5.148815,1.375438,-0.999886,0.766161
120,2.326419,5.776704,2.012489,-0.999387,0.687390
121,-7.867248,-3.435499,1.449059,-0.999992,0.782443
122,-7.986886,-4.910175,1.462195,-0.999968,0.774857
123,0.197136,-5.329095,1.573235,-0.999999,0.810695
124,3.194666,5.501481,2.003151,-0.999307,0.686454
125,-7.837309,-5.161994,1.449059,-0.999906,0.767493
126,-0.623885,-5.301783,1.572843,-1.000000,0.820568
127,2.328736,4.758660,2.012201,-0.999295,0.677564
128,0.284380,-5.478808,1.693628,-1.000000,0.814973
129,2.344278,4.714630,1.975336,-0.999284,0.676207
130,-7.808635,-5.161994,1.449059,-0.999894,0.766778
131,0.197136,-5.408904,1.544808,-0.999999,0.813630
132,0.205240,-5.342275,1.573235,-0.999999,0.811024
133,2.351548,4.695588,2.012489,-0.999277,0.675679
134,2.344489,4.695588,2.014599,-0.999276,0.675566
135,2.326419,4.695588,2.012489,-0.999272,0.675377
136,-0.669808,-6.536173,1.581684,-1.000000,0.834494
137,2.327625,4.695588,2.012489,-0.999272,0.675339
138,-7.776941,-5.148815,1.375438,-0.999886,0.766161
139,6.218965,5.392921,1.572843,-0.999462,0.706633
140,0.175358,-5.147737,0.208921,-1.000000,0.779419
141,2.326419,5.776704,2.012489,-0.999387,0.687390
142,6.270288,5.279119,2.012556,-0.999458,0.706257
143,-7.986886,-4.910175,1.462195,-0.999968,0.774857
144,3.194666,5.501481,2.003151,-0.999307,0.686454
145,-7.837309,-5.161994,1.449059,-0.999906,0.767493
146,2.328736,4.758660,2.012201,-0.999295,0.677564
147,-7.808635,-5.161994,1.449059,-0.999894,0.766778
148,2.327625,4.726678,2.012489,-0.999287,0.676471
149,2.344278,4.714630,1.975336,-0.999284,0.676207
150,2.351548,4.695588,2.012489,-0.999277,0.675679
151,2.344489,4.695588,2.014599,-0.999276,0.675566
152,2.326419,4.695588,2.012489,-0.999272,0.675377
153,-0.669808,-6.536173,1.553097,-1.000000,0.834494
154,-7.776941,-5.148815,1.381629,-0.999886,0.766161
155,3.194666,5.501481,2.013976,-0.999307,0.686454
156,2.327625,4.695588,2.012489,-0.999272,0.675339
157,-0.669808,-6.536173,0.200781,-1.000000,0.781588
158,6.559564,5.472717,1.561535,-0.999462,0.700598
159,-7.776941,-5.148815,1.375438,-0.999886,0.766161
160,6.009607,5.392921,1.572843,-0.999437,0.691369
161,2.326419,5.776704,2.012489,-0.999387,0.687390
162,3.194666,5.501481,2.003151,-0.999307,0.686454
163,-7.986886,-4.910175,1.462195,-0.999968,0.774857
164,-7.886242,-5.161994,1.449059,-0.999919,0.768578
165,2.328736,4.758660,2.012201,-0.999295,0.677564
166,-7.986886,-4.825088,1.477919,-0.999973,0.778544
167,0.175358,-5.147737,0.208921,-1.000000,0.779419
168,-7.808635,-5.161994,1.449059,-0.999894,0.766778
169,-7.837309,-5.148529,1.449059,-0.999908,0.767444
170,2.327625,4.726678,2.012489,-0.999287,0.676471
171,-7.863425,-5.161994,0.929125,-0.999914,0.768085
172,2.344278,4.714630,1.975336,-0.999284,0.676207
173,0.175358,-5.161202,0.208921,-1.000000,0.779714
174,2.351548,4.695588,2.012489,-0.999277,0.675679
175,2.344489,4.695588,2.014599,-0.999276,0.675566
176,2.327625,4.695588,2.012489,-0.999272,0.675339
177,-0.669808,-6.536173,0.200781,-1.000000,0.781588
178,6.439884,5.463944,1.561535,-0.999469,0.703301
179,-7.774806,-5.142521,1.375676,-0.999889,0.765914
180,6.009607,5.392921,1.572843,-0.999437,0.691369
181,2.326419,5.776704,2.012489,-0.999387,0.687390
