Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.134133,7.069250,3.883049,-0.994684,0.675200,1
1,1.789367,-7.955931,15.429238,-0.993830,0.652905,1
2,1.865839,-7.822931,15.237275,-0.993242,0.650541,1
3,3.205240,4.597771,4.126015,-0.996430,0.685172,1
4,3.449588,-7.820661,15.224635,-0.987689,0.628695,1
5,3.454950,-7.747098,15.224635,-0.985229,0.628017,1
6,3.485198,-7.955931,15.414339,-0.990159,0.636322,1
7,3.666672,7.739489,4.113604,-0.998004,0.687594,1
8,3.691247,-7.824082,15.235771,-0.979107,0.622050,1
9,3.691247,-7.724139,15.384225,-0.973824,0.621421,1
10,3.719778,-7.915634,15.091976,-0.982212,0.623085,1
11,3.931090,7.995182,14.320659,-0.999930,0.724772,1
12,3.987968,-7.750269,15.233663,-0.950856,0.612017,1
13,4.012552,-7.824082,15.235771,-0.954253,0.617466,1
14,4.021553,7.394222,4.113604,-0.998413,0.697930,1
15,4.061436,-7.998213,15.381519,-0.968044,0.620044,1
16,4.068934,-7.973922,15.378922,-0.963982,0.619753,1
17,4.068934,-7.928912,15.378922,-0.959252,0.619354,1
18,4.096986,7.605163,14.367452,-0.999714,0.714913,1
19,5.177483,-3.680088,1.841520,-1.000000,0.740043,1
