Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,3.682780,-6.741841,1.774918,-0.999995,0.758553,1
1,3.770528,-6.576450,1.749778,-0.999994,0.757341,1
2,3.785642,-6.688650,1.774039,-0.999994,0.757341,1
3,3.785642,-6.682188,1.767691,-0.999994,0.757341,1
4,3.999587,-6.809760,1.807377,-0.999992,0.754503,1
5,5.331163,-6.439347,2.063606,-0.999855,0.744575,1
6,5.334539,-6.438506,2.058925,-0.999855,0.744575,1
7,5.393643,-6.210478,2.183934,-0.999820,0.741275,1
8,5.393643,-6.205846,2.183934,-0.999822,0.741307,1
9,5.445567,-6.210478,2.183934,-0.999785,0.740000,1
10,5.534238,-6.516647,2.027543,-0.999728,0.739869,1
11,5.583228,-6.439347,1.999116,-0.999686,0.738268,1
12,5.611741,-6.514660,1.872664,-0.999653,0.737941,1
13,5.678452,-6.514959,1.774039,-0.999559,0.731065,1
14,5.690637,-6.549021,1.990501,-0.999523,0.731032,1
15,5.780126,-6.549021,1.983935,-0.999321,0.728990,1
16,5.814130,-6.570334,1.993173,-0.999247,0.728504,1
17,5.814130,-6.549736,1.983935,-0.999244,0.728213,1
18,5.829516,-6.533467,1.983935,-0.999199,0.727824,1
19,5.847028,-6.533467,1.862918,-0.999148,0.727500,1
20,5.884876,-6.570334,2.027543,-0.998989,0.726754,1
21,5.923993,-4.055384,3.771674,-0.960949,0.638643,1
22,6.294649,-4.551335,3.578757,-0.820768,0.632308,1
23,6.294649,-4.539134,3.556128,-0.834224,0.633066,1
24,6.390549,-4.559819,3.528327,-0.842037,0.633422,1
25,6.392710,-4.559127,3.528327,-0.843423,0.633645,1
26,6.720533,-4.210493,3.795080,-0.971006,0.651738,1
27,6.722904,-4.210493,3.795080,-0.971354,0.651872,1
28,6.739745,-4.126762,3.710269,-0.971658,0.654813,1
29,6.786505,-4.210493,3.708771,-0.971535,0.653075,1
30,6.787974,-4.914202,3.580385,-0.532468,0.616523,0
31,6.787974,-4.871951,3.580385,-0.620379,0.618638,0
32,6.816436,-5.717508,2.325935,-0.997108,0.712210,1
33,6.816436,-5.464848,1.774039,-0.997670,0.714324,1
34,6.871691,-4.933526,4.453635,-0.550232,0.617361,0
35,6.871691,-4.920450,4.453861,-0.580826,0.617801,0
36,6.884127,-4.078568,3.770627,-0.966168,0.647364,1
37,6.886937,-4.827285,3.611656,-0.729933,0.623309,1
38,6.886937,-4.799749,3.611656,-0.759088,0.630838,1
39,6.887881,-4.823340,3.580385,-0.733103,0.623706,1
40,6.887881,-4.216772,3.580385,-0.969580,0.648689,1
41,6.888340,-4.884586,4.336309,-0.650755,0.620709,0
42,6.888340,-4.859348,4.336309,-0.693383,0.621679,0
43,6.888340,-4.839286,4.336309,-0.714253,0.622736,1
44,6.889051,-4.872520,4.233438,-0.671292,0.620886,0
45,6.889203,-4.920450,4.332843,-0.587598,0.618286,0
46,7.000372,-4.823340,3.563991,-0.750921,0.627319,1
47,7.000372,-3.969758,4.060926,-0.938966,0.634282,1
48,7.059670,-7.773084,7.205493,-0.990402,0.686918,1
49,7.059670,-7.736540,7.205493,-0.991013,0.691061,1
50,7.059670,-7.395800,7.179424,-0.994832,0.695812,1
51,7.061635,-7.736540,7.264901,-0.991180,0.691308,1
52,7.343731,-4.491696,3.585690,-0.939779,0.637837,1
53,7.451724,-7.741001,3.533514,-0.343272,0.613439,0
54,7.455267,-7.741001,3.534169,-0.342294,0.613247,0
55,7.572650,-7.752092,3.533517,-0.301482,0.605575,0
56,7.572650,-7.738032,3.525105,-0.284648,0.604016,0
57,7.572650,-7.720686,3.533517,-0.284337,0.597899,0
58,7.574267,-7.694948,3.534406,-0.280660,0.597479,0
59,7.673771,-6.643166,3.858182,0.739211,0.592341,0
60,7.681944,-6.579612,3.710724,0.754578,0.586411,0
61,7.718801,-7.779355,7.113969,-0.996705,0.699058,1
62,7.833410,-7.893889,6.925760,-0.996772,0.702208,1
63,7.947787,-7.859058,7.031959,-0.996912,0.707532,1
64,7.947787,-7.793733,7.031959,-0.996867,0.706660,1
65,7.983809,-7.859058,7.031959,-0.996930,0.708061,1
