Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-7.654889,1.852522,17.567255,-0.906091,0.663789
1,-3.552445,-7.864549,3.924553,-1.000000,0.841297
2,-7.654889,1.852522,17.567255,-0.906091,0.663789
3,-3.552445,-7.864549,3.924553,-1.000000,0.841297
4,-7.883881,2.314819,18.375724,-0.928976,0.688550
5,-3.715957,-6.229313,3.924553,-0.999250,0.826593
6,2.050156,-3.389583,2.366825,-0.998935,0.785998
7,-7.420132,-1.116622,17.554648,-0.997743,0.720433
8,-7.420132,-3.206127,18.326347,-0.994255,0.742389
9,-2.346649,3.234795,3.241541,-0.996456,0.768933
10,-4.437740,-2.238277,17.552313,-0.946965,0.735623
11,-7.791857,1.852522,1.059087,-0.954691,0.749760
12,-7.604142,-4.837566,2.994412,-0.836338,0.790923
13,-7.654889,1.852522,17.567255,-0.906091,0.663789
14,-7.420132,-1.116622,17.554648,-0.997743,0.720433
15,-7.654889,1.852522,18.423000,-0.906091,0.663789
16,-6.471889,-0.414553,17.554648,-0.989553,0.706225
17,-7.904392,3.477954,4.855874,-1.000000,0.837406
18,-7.999221,2.311918,18.375724,-0.941939,0.694962
19,-7.718870,1.838702,18.327892,-0.917514,0.664494
20,-7.420132,-2.266297,17.554609,-0.999130,0.728725
21,-7.910853,2.197961,17.562962,-0.930019,0.677231
22,-7.420132,-2.887272,2.938763,-0.999459,0.794219
23,-7.271379,-0.163130,18.367409,-0.989358,0.704842
24,-3.552445,-7.864549,3.924553,-1.000000,0.841297
25,-7.791857,1.852522,17.667948,-0.917254,0.665171
26,2.050156,-3.389583,2.366825,-0.998935,0.785998
27,-7.420132,-3.206127,18.326347,-0.994255,0.742389
28,-2.346649,3.234795,3.241541,-0.996456,0.768933
29,-7.883881,2.314819,18.375724,-0.928976,0.688550
30,-7.883881,2.314819,17.519979,-0.928976,0.688550
31,-3.715957,-6.229313,3.924553,-0.999250,0.826593
32,-4.437740,-2.238277,17.552313,-0.946965,0.735623
33,-7.654889,1.852522,17.567255,-0.906091,0.663789
34,-7.654889,1.852522,18.423000,-0.906091,0.663789
35,-7.904392,3.477954,4.855874,-1.000000,0.837406
36,-7.718870,1.838702,18.327892,-0.917514,0.664494
37,-7.420132,-2.887272,2.938763,-0.999459,0.794219
38,-7.883881,1.837082,17.568468,-0.927186,0.666526
39,-7.420132,-0.292239,17.554648,-0.990292,0.700934
40,-7.700001,-1.018718,17.542913,-0.997712,0.712239
41,-6.178734,3.477954,4.855874,-0.999992,0.810444
42,-7.999221,2.321597,18.375724,-0.942314,0.694842
43,-7.413131,-2.887272,2.938763,-0.999451,0.794097
44,-7.654889,1.622429,17.567059,-0.938955,0.670983
45,-7.723814,-0.510424,17.513845,-0.994367,0.701000
46,-7.738328,-2.248049,17.667948,-0.999336,0.719003
47,-7.787239,1.855617,17.555636,-0.916721,0.664974
48,-3.552445,-7.864549,3.924553,-1.000000,0.841297
49,-7.999221,2.311918,18.375724,-0.941939,0.694962
50,-7.267006,-0.163130,17.641537,-0.989357,0.704815
51,-7.878787,-2.864192,2.938763,-0.999214,0.795818
52,-7.420132,-2.266297,17.554609,-0.999130,0.728725
53,-7.787239,1.879801,17.555636,-0.900266,0.663450
54,-7.904392,1.873487,5.332762,-1.000000,0.833133
55,-7.666386,1.676690,18.366789,-0.940406,0.669488
56,-7.654889,-2.208070,17.554255,-0.999359,0.717357
57,-7.999221,1.174903,18.375724,-0.971460,0.676885
58,-7.413131,-2.887272,2.938763,-0.999451,0.794097
59,-7.787239,0.802278,17.555636,-0.980087,0.680719
60,-7.420132,-0.292239,17.554648,-0.990292,0.700934
61,-7.883881,1.837082,17.568468,-0.927186,0.666526
62,-7.904392,3.104178,3.138845,-1.000000,0.810790
63,-7.718870,1.838702,18.327892,-0.917514,0.664494
64,-7.712367,1.838702,18.327892,-0.916515,0.664410
65,-7.654889,1.852522,17.567255,-0.906091,0.663789
66,-7.461203,-2.887272,2.938763,-0.999514,0.794946
67,-6.178734,3.477954,4.855874,-0.999992,0.810444
68,-7.883881,3.475913,17.938871,-0.997744,0.704545
69,-7.738328,-2.223887,17.667948,-0.999351,0.714592
70,-7.723814,-0.510424,17.513845,-0.994367,0.701000
71,-7.650086,1.855617,17.566655,-0.905735,0.663676
72,-7.420132,-0.700368,18.358900,-0.995786,0.704283
73,-7.668378,1.879801,18.323297,-0.894088,0.662209
74,-7.666386,1.872516,5.494485,-1.000000,0.832217
75,-7.785247,1.676690,17.599128,-0.944225,0.666443
76,-7.677467,-2.208070,17.554255,-0.999368,0.717236
77,-7.413131,-2.887272,2.938763,-0.999451,0.794097
78,-7.978731,1.174903,18.375724,-0.970570,0.676747
79,-7.900981,0.802278,17.571587,-0.981997,0.677404
80,-7.787239,1.843167,17.567261,-0.919330,0.665397
81,-7.588149,3.106123,3.138845,-1.000000,0.807165
82,-7.666386,-0.241474,18.388292,-0.991208,0.695216
83,-7.999221,1.174903,18.375724,-0.971460,0.676885
84,-7.723814,-0.510424,17.513845,-0.994367,0.701000
85,-7.654736,1.838702,18.395799,-0.909122,0.664043
86,-7.787239,1.879801,17.555636,-0.900266,0.663450
87,-7.738328,-2.176748,17.667948,-0.999355,0.711969
88,-7.461203,-2.887272,2.938763,-0.999514,0.794946
89,-7.712367,1.838702,18.327892,-0.916515,0.664410
90,-7.713878,1.873503,18.327892,-0.895718,0.662943
91,-7.654564,-0.281327,17.554648,-0.991381,0.696549
92,-7.883881,3.475913,17.938871,-0.997744,0.704545
93,-7.978622,1.173713,5.399789,-1.000000,0.829083
94,-7.668378,1.909833,18.323297,-0.893367,0.661814
95,-7.897073,-2.208070,17.554255,-0.999425,0.709087
96,-7.413131,-2.887272,2.938763,-0.999451,0.794097
97,-7.785247,1.676690,17.599128,-0.944225,0.666443
98,-7.784994,1.838702,18.443993,-0.921733,0.665312
99,-7.932831,1.399008,17.571532,-0.958201,0.672062
100,-7.455879,3.049333,2.604370,-1.000000,0.805702
101,-7.900981,0.802278,17.571587,-0.981997,0.677404
102,-7.668378,1.535598,18.373153,-0.951370,0.669160
103,-7.654736,1.838702,18.395799,-0.909122,0.664043
104,-7.978731,1.174903,18.375724,-0.970570,0.676747
105,-7.787239,1.879801,17.555636,-0.900266,0.663450
106,-7.712367,1.838702,18.327892,-0.916515,0.664410
107,-7.900981,0.686469,17.571587,-0.984662,0.685730
108,-7.723814,-0.510424,17.513845,-0.994367,0.701000
109,-7.999221,1.168363,18.325868,-0.972377,0.677051
110,-7.883881,3.475913,17.938871,-0.997744,0.704545
111,-7.666386,-0.125665,18.388292,-0.989534,0.691399
112,-7.681375,0.599681,17.571587,-0.986011,0.689188
113,-7.801718,3.526777,2.604370,-1.000000,0.812617
114,-7.654440,1.907904,18.323297,-0.891737,0.661673
115,-7.413131,-2.688660,2.938763,-0.999632,0.793612
116,-7.900894,-2.208070,17.554183,-0.999426,0.709087
117,-7.785247,1.676690,17.599128,-0.944225,0.666443
118,-7.788664,1.838702,18.395799,-0.921740,0.665369
119,-7.723814,1.451173,17.514718,-0.955207,0.668391
120,-7.787239,1.879801,17.555636,-0.900266,0.663450
121,-7.654736,1.206384,18.395645,-0.964720,0.673571
122,-7.666386,-0.125665,18.388292,-0.989534,0.691399
123,-7.900981,0.686469,17.571587,-0.984662,0.685730
124,-7.932831,-0.118204,17.570658,-0.991677,0.700318
125,-7.999221,1.168363,18.325868,-0.972377,0.677051
126,-7.654736,1.838702,18.395799,-0.909122,0.664043
127,-7.712367,1.838702,18.327892,-0.916515,0.664410
128,-7.883881,3.475913,17.938871,-0.997744,0.704545
129,-7.978731,1.174903,18.375724,-0.970570,0.676747
130,-7.897161,0.802278,17.571659,-0.981732,0.677377
131,-7.668378,1.909833,18.323297,-0.893367,0.661814
132,-7.723814,-0.510424,17.513845,-0.994367,0.701000
133,-7.453090,1.879801,17.555636,-0.882994,0.659839
