Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,7.282272,-1.934329,2.669782,-0.997631,0.723908
1,-0.917866,3.709882,1.148032,-0.975476,0.745557
2,2.920750,0.476640,0.014349,-0.976281,0.747664
3,-1.312755,2.523287,2.080762,-0.997116,0.748321
4,-2.082347,-2.644979,13.022828,-0.973486,0.745707
5,-7.901024,-2.067448,2.545381,-1.000000,0.847264
6,7.282272,2.633861,2.673788,-0.999144,0.712997
7,7.282272,-1.934329,2.669782,-0.997631,0.723908
8,7.282272,-1.351389,2.669782,-0.998456,0.731688
9,-4.666272,-2.852907,1.018339,-0.998896,0.775590
10,7.321262,-1.934329,2.669782,-0.997651,0.728232
11,7.051958,-1.934329,2.669782,-0.997351,0.720284
12,7.282272,-1.963158,2.669782,-0.997559,0.724114
13,-7.935014,-3.936641,6.071539,-0.997509,0.775906
14,7.282272,2.633861,2.673788,-0.999144,0.712997
15,-7.960797,-2.852907,1.018339,-0.999999,0.785820
16,7.282272,2.774153,2.673788,-0.999148,0.714003
17,-5.652667,-2.852907,1.018339,-0.999979,0.768410
18,7.051958,-2.050875,2.669782,-0.997137,0.711466
19,7.282272,2.633861,2.611992,-0.999144,0.712997
20,-7.313712,-1.128997,0.931067,-1.000000,0.792980
21,7.282272,2.633861,2.669748,-0.999144,0.712997
22,-7.177834,-1.959065,2.545381,-1.000000,0.846851
23,-4.666272,-2.852907,1.018339,-0.998896,0.775590
24,-4.541299,-2.067448,2.545381,-0.999648,0.811656
25,7.282272,-1.351389,2.669782,-0.998456,0.731688
26,7.359201,0.170059,1.836926,-0.968239,0.712941
27,-5.652667,-2.852907,1.018339,-0.999979,0.768410
28,-7.176283,-1.119459,0.931067,-1.000000,0.790703
29,-6.724843,-1.653529,17.789095,-0.994054,0.692040
30,7.910095,2.774153,2.594973,-0.999431,0.705706
31,7.226142,2.919874,2.669748,-0.999063,0.704928
32,-5.695931,-1.987874,1.018339,-0.999998,0.769539
33,-7.313712,-2.838432,0.931067,-1.000000,0.782471
34,-7.313712,-1.117190,0.946175,-1.000000,0.792897
35,-5.716685,-2.838426,1.018339,-0.999984,0.769771
36,6.229946,7.210572,2.669782,-0.999400,0.710833
37,-7.991123,7.585364,15.483762,-0.992481,0.698733
38,-7.960797,-2.852907,1.018339,-0.999999,0.785820
39,-6.035069,-2.927784,1.058092,-0.999995,0.772819
40,-5.652667,-2.852907,1.018339,-0.999979,0.768410
41,-6.724843,-1.653529,17.789095,-0.994054,0.692040
42,7.910095,2.774153,2.594973,-0.999431,0.705706
43,7.226142,2.919874,2.669748,-0.999063,0.704928
44,-5.695931,-1.987874,1.018339,-0.999998,0.769539
45,-7.313712,-2.838432,0.931067,-1.000000,0.782471
46,-6.396977,-1.144889,1.232177,-1.000000,0.784731
47,-5.652667,-2.852907,1.021272,-0.999979,0.768410
48,-7.901024,-0.671837,15.852728,-0.999481,0.712566
49,-7.313712,-2.838432,0.928135,-1.000000,0.782471
50,-7.365956,-2.915013,1.019977,-0.999999,0.779634
51,-6.724843,-2.375763,17.789095,-0.990123,0.678364
52,-7.313712,-1.632595,0.946175,-1.000000,0.789236
53,7.910095,2.822332,2.594973,-0.999422,0.706130
54,-5.716685,-2.838426,1.018339,-0.999984,0.769771
55,-7.991123,7.585364,15.483762,-0.992481,0.698733
56,-6.035069,-2.927784,1.058092,-0.999995,0.772819
57,-5.652667,-2.852907,1.018339,-0.999979,0.768410
58,7.226142,2.919874,2.669748,-0.999063,0.704928
59,-5.695931,-1.987874,1.018339,-0.999998,0.769539
60,-5.652667,-2.852907,1.021272,-0.999979,0.768410
61,-6.724843,-2.375763,17.789095,-0.990123,0.678364
62,-7.357990,-2.915013,0.602273,-0.999999,0.779529
63,-7.990181,-0.380091,15.855599,-0.999510,0.712246
64,-5.581453,-2.852907,1.018339,-0.999974,0.766558
65,-7.313712,2.321928,0.946175,-1.000000,0.781747
66,-7.898129,-1.644157,17.774728,-0.995923,0.686934
67,7.910095,2.770318,2.793151,-0.999433,0.705670
68,-6.716619,-1.632595,0.675628,-1.000000,0.781754
69,-5.695931,-1.987874,1.088730,-0.999998,0.769539
70,-6.396977,-1.144889,1.232177,-1.000000,0.784731
71,-6.724843,-1.604638,17.789095,-0.994271,0.688501
72,-7.901024,-0.671837,15.852728,-0.999481,0.712566
73,-5.716685,-2.838426,1.018339,-0.999984,0.769771
74,-5.652667,-2.852907,1.018339,-0.999979,0.768410
75,-5.695931,-1.987874,1.018339,-0.999998,0.769539
76,-5.652667,-2.852907,1.021272,-0.999979,0.768410
77,-6.724843,-2.375763,17.789095,-0.990123,0.678364
78,-7.990181,-0.380091,15.855599,-0.999510,0.712246
79,-5.581453,-2.852907,1.018339,-0.999974,0.766558
80,-7.898129,-1.644157,17.774728,-0.995923,0.686934
81,7.910095,2.770318,2.793151,-0.999433,0.705670
82,-5.695931,-1.987874,1.088730,-0.999998,0.769539
83,-7.901024,-2.559960,17.774278,-0.993547,0.680275
84,-7.801705,-0.671837,15.852728,-0.999436,0.711850
85,-7.357628,-0.380091,15.552517,-0.999221,0.702745
86,-7.898129,-0.270855,17.774728,-0.967789,0.665594
87,-6.396977,-1.869310,1.232177,-1.000000,0.776607
88,-7.867517,-1.644157,17.774728,-0.996064,0.687329
89,-6.754992,-2.375763,17.789095,-0.989939,0.677929
90,-6.716619,-1.632595,0.675628,-1.000000,0.781754
91,-7.814732,-1.929819,17.876227,-0.994009,0.656199
92,-6.717214,-1.869310,1.216685,-1.000000,0.774349
93,-7.867517,-1.644157,17.774728,-0.996064,0.687329
94,-7.989871,0.414095,16.178107,-0.999156,0.701995
95,-7.898129,-1.644157,17.774728,-0.995923,0.686934
96,-5.581453,-2.852907,1.018339,-0.999974,0.766558
97,-7.990181,-0.384118,15.855599,-0.999519,0.712315
98,7.910095,2.770318,2.793151,-0.999433,0.705670
99,-7.357628,-0.380091,15.552517,-0.999221,0.702745
100,-7.801705,-0.671837,15.852728,-0.999436,0.711850
101,-5.547816,-1.606944,1.018339,-0.999999,0.772101
102,-5.695931,-1.987874,1.018339,-0.999998,0.769539
103,-5.652667,-2.852907,1.018339,-0.999979,0.768410
104,-7.990181,-0.380091,15.855599,-0.999510,0.712246
105,-5.652667,-2.852907,1.021272,-0.999979,0.768410
106,-7.898129,-1.644157,17.763271,-0.995923,0.686934
107,-7.357628,-0.380091,15.550822,-0.999221,0.702745
108,-7.990181,-0.380091,15.857294,-0.999510,0.712246
109,-7.867517,-1.644157,17.857529,-0.996064,0.687329
110,-5.695931,-1.987874,1.088730,-0.999998,0.769539
111,-7.700776,-1.929819,17.876227,-0.993596,0.655250
112,-6.717214,-1.869310,1.216685,-1.000000,0.774349
113,-7.867517,-1.644157,17.774728,-0.996064,0.687329
114,-7.989871,0.414095,16.178107,-0.999156,0.701995
115,-7.814732,-1.929819,17.876227,-0.994009,0.656199
116,-7.814732,-1.652024,17.876227,-0.995985,0.686307
117,-7.990189,-0.363256,15.855599,-0.999528,0.717265
118,-5.581453,-2.852907,1.018339,-0.999974,0.766558
119,7.910095,2.770318,2.793151,-0.999433,0.705670
120,-7.992381,-0.375157,15.545289,-0.999524,0.711971
121,-7.867517,-1.921951,17.857529,-0.993860,0.656040
122,-7.991172,-0.669554,15.855572,-0.999520,0.707877
123,-7.357628,-0.380091,15.552517,-0.999221,0.702745
124,-5.701094,-1.644157,0.890509,-0.999999,0.771437
125,-5.652667,-2.852907,1.018339,-0.999979,0.768410
126,-5.695931,-1.987874,1.018339,-0.999998,0.769539
127,-7.989863,0.397261,16.178107,-0.999183,0.702308
128,-7.357628,-0.367006,15.550822,-0.999217,0.702336
129,-5.695931,-1.987874,1.088730,-0.999998,0.769539
130,-7.357628,-0.380091,15.550822,-0.999221,0.702745
131,-7.695442,-1.921884,17.857529,-0.993709,0.654364
132,-6.717214,-1.869310,1.216685,-1.000000,0.774349
133,-7.867517,-1.644157,17.774728,-0.996064,0.687329
134,-7.989871,0.414095,16.178107,-0.999156,0.701995
135,-7.814732,-1.873878,17.876227,-0.994844,0.656388
136,-7.991204,-0.765719,15.860510,-0.999546,0.720743
137,-7.701882,-1.640404,17.876227,-0.996056,0.686275
138,-5.526544,-2.852907,1.018339,-0.999969,0.765441
139,-7.814732,-1.933557,17.875628,-0.994086,0.655281
140,7.910095,2.770318,2.793151,-0.999433,0.705670
