Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-2.338618,-5.199262,2.008045,-0.999826,0.815557,1
1,3.668429,6.370775,1.526437,-0.997905,0.739995,1
2,-0.414583,3.918825,2.105018,-0.503781,0.750399,1
3,-0.044755,5.249590,13.902834,0.999705,0.756989,0
4,7.559845,0.768244,1.707815,-0.192547,0.761240,0
5,3.867627,-2.389130,2.614017,0.424022,0.766488,0
6,-0.508236,-2.276052,15.241397,0.938621,0.766361,0
7,-1.197421,-1.548241,3.528085,0.103565,0.788560,0
8,-3.732902,0.371715,1.494115,0.969782,0.768693,0
9,0.342078,-0.137369,11.791674,0.994165,0.779395,0
10,-1.841020,-1.915553,0.458210,0.998738,0.774799,0
11,0.861012,0.005751,18.693598,0.970425,0.786992,0
12,0.621946,-1.385398,9.633140,0.996063,0.780216,0
13,2.861565,-0.365724,10.443757,0.999893,0.776892,0
14,-1.077499,-0.950093,2.762087,0.986893,0.797038,0
15,-1.887097,-3.842913,2.958839,0.994137,0.788039,0
16,0.933206,-0.339331,1.146247,0.991900,0.788258,0
17,-1.640113,-0.917107,2.915861,0.979387,0.803669,0
18,4.733997,0.142713,10.395004,0.999972,0.777002,0
19,-6.002464,-3.241876,1.766922,0.982694,0.809225,0
20,-2.338618,-5.199262,2.008045,-0.999826,0.815557,1
21,7.628296,-2.364770,4.486838,0.184781,0.723036,0
22,7.646598,0.768244,3.708534,-0.892489,0.731100,1
23,3.867627,6.105726,2.614017,-0.998824,0.731373,1
24,5.407569,6.370775,1.526437,-0.998643,0.739861,1
25,3.673596,6.370775,2.602759,-0.997808,0.732671,1
26,3.668429,6.370775,1.526437,-0.997905,0.739995,1
27,-1.081866,5.249590,13.902834,0.999601,0.738587,0
28,3.410276,6.427575,2.112075,-0.997598,0.746540,1
29,-1.077499,5.649263,14.445438,0.999834,0.745326,0
30,-0.414583,3.918825,2.105018,-0.503781,0.750399,1
31,-0.156430,3.862026,1.519380,-0.598370,0.751236,1
32,3.637401,-1.548241,3.528085,0.493852,0.748492,0
33,-0.414583,3.613040,2.105018,-0.222136,0.760589,0
34,2.861565,-0.365724,3.594877,0.432636,0.759079,0
35,-0.044755,5.249590,13.902834,0.999705,0.756989,0
36,7.559845,0.768244,1.707815,-0.192547,0.761240,0
37,7.559845,0.768244,1.715168,-0.192547,0.761240,0
38,3.850848,-2.389130,2.614017,0.434969,0.762745,0
39,-1.197421,-1.548241,3.528085,0.103565,0.788560,0
40,4.149540,6.643803,3.710767,-0.999998,0.779840,1
41,7.568008,6.140433,1.526437,-0.999728,0.721988,1
42,7.721752,-2.282588,4.504960,-1.000000,0.824609,1
43,7.654286,6.105726,4.436883,-0.999990,0.764241,1
44,5.325350,4.424755,3.776157,-0.999786,0.743455,1
45,-0.719327,4.313567,3.581313,-0.999992,0.792283,1
46,7.495005,6.524603,2.103946,-0.999675,0.722416,1
47,-4.829958,-5.199262,2.008045,-0.999686,0.812852,1
48,-2.499665,-5.281444,1.989923,-0.999902,0.815208,1
49,3.986923,6.283905,2.605553,-0.999017,0.722797,1
50,7.453538,4.019606,1.707815,-0.999160,0.725882,1
51,-2.338618,-5.199262,2.008045,-0.999826,0.815557,1
52,-2.181261,-5.199262,2.035797,-0.999850,0.821027,1
53,7.628296,-2.364770,4.486838,0.184781,0.723036,0
54,7.646639,-2.320784,4.486838,0.179853,0.726162,0
55,3.948200,6.115017,2.641755,-0.999022,0.727069,1
56,5.407569,6.112768,1.526437,-0.999156,0.735141,1
57,7.661269,3.862026,1.519380,-0.998921,0.726458,1
58,6.933830,1.604770,3.708534,-0.991089,0.727526,1
59,3.867627,6.109177,3.121055,-0.998825,0.731399,1
60,7.568008,6.140433,1.526437,-0.999728,0.721988,1
61,7.486916,6.642509,3.677483,-0.999994,0.769869,1
62,7.568008,3.507894,1.532340,-0.997815,0.717621,1
63,6.929598,6.105726,4.436883,-0.999985,0.748366,1
64,6.924842,1.692043,4.504960,-1.000000,0.789689,1
65,7.387448,6.507726,4.455800,-0.999992,0.760725,1
66,7.495005,4.346457,3.668854,-0.999943,0.741615,1
67,4.149540,6.927343,3.710767,-0.999999,0.778692,1
68,7.717253,5.908604,4.457929,-0.999991,0.759504,1
69,7.495005,6.524603,2.103946,-0.999675,0.722416,1
70,7.495005,6.524603,2.106411,-0.999675,0.722416,1
71,7.661269,6.145045,1.519426,-0.999724,0.730711,1
72,3.016391,6.283905,2.605553,-0.991572,0.717750,1
73,-2.573294,6.178972,4.483748,-1.000000,0.800644,1
74,5.325350,4.424755,3.776157,-0.999786,0.743455,1
75,4.149540,6.643803,3.710767,-0.999998,0.779840,1
76,7.654286,6.095519,4.436883,-0.999990,0.763796,1
77,-0.664169,6.108234,3.544095,-1.000000,0.801561,1
78,3.986923,6.283905,2.605553,-0.999017,0.722797,1
79,6.844680,6.593200,1.526437,-0.999626,0.733284,1
80,7.568008,6.140433,1.526437,-0.999728,0.721988,1
81,7.486916,6.642509,3.677483,-0.999994,0.769869,1
82,7.568008,3.507894,1.532340,-0.997815,0.717621,1
83,6.929598,6.105726,4.436883,-0.999985,0.748366,1
84,7.387448,6.507726,4.455800,-0.999992,0.760725,1
85,7.495005,4.346457,3.668854,-0.999943,0.741615,1
86,7.717253,5.908604,4.457929,-0.999991,0.759504,1
87,7.717253,5.908604,4.453987,-0.999991,0.759504,1
88,6.918739,6.507726,4.456611,-0.999993,0.766429,1
89,-0.664169,4.955622,3.544095,-1.000000,0.782959,1
90,7.486846,6.201925,3.724651,-0.999987,0.757261,1
91,7.580569,3.522870,1.532340,-0.997918,0.721802,1
92,6.376507,1.692043,4.504960,-1.000000,0.785752,1
93,7.860064,6.170181,4.570824,-0.999999,0.778478,1
94,6.924842,1.714979,4.504960,-1.000000,0.786179,1
95,7.495005,6.507730,3.689010,-0.999992,0.764134,1
96,7.063442,6.181713,4.483748,-0.999986,0.752624,1
97,3.016391,6.283905,2.605553,-0.991572,0.717750,1
98,6.924842,1.692043,4.504960,-1.000000,0.789689,1
