Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-2.445700,-5.261463,2.372367,-0.613373,0.851873,0.000000
1,-2.445700,-5.228949,2.372367,-0.579226,0.851215,-0.032514
2,-2.445700,-5.261463,1.953034,-0.613373,0.851873,-0.419333
3,-2.445700,-5.261463,2.372367,-0.613373,0.851873,0.000000
4,-2.445700,-5.261463,1.953034,-0.613373,0.851873,-0.419333
5,-2.357997,-5.555224,2.372367,-0.865119,0.847082,-0.306573
6,-2.219020,-5.405011,2.372367,-0.769305,0.850487,-0.268309
7,1.330412,-5.261463,2.053407,-0.939147,0.839487,-2.577415
8,-7.100474,-5.555224,2.532697,-0.940445,0.857859,-4.666789
9,-6.798059,-0.591919,3.479677,-0.911443,0.849611,-2.301674
10,-7.092503,2.803556,2.532697,-0.999846,0.851200,-2.056875
11,-7.100474,-5.555224,2.532697,-0.940445,0.857859,-4.666789
12,-4.613335,2.856402,2.612522,-0.619104,0.828444,-0.068506
13,1.330412,-5.261463,2.053407,-0.939147,0.839487,-2.577415
14,-7.100474,-5.555224,2.532697,-0.940445,0.857859,-4.666789
15,-6.920874,2.856402,2.612522,-0.999910,0.848350,-0.196523
16,1.330412,-5.261463,2.053407,-0.939147,0.839487,-2.577415
17,-4.946036,-5.211546,15.759527,-0.972527,0.763124,-1.953391
18,-5.328158,-5.540385,15.784173,-0.995754,0.773586,-1.604486
19,-7.092503,2.803556,2.532697,-0.999846,0.851200,-2.056875
20,-7.100474,-5.555224,2.532697,-0.940445,0.857859,-4.666789
21,-6.920874,2.856402,2.612522,-0.999910,0.848350,-0.196523
22,-4.946036,-5.211546,15.759527,-0.972527,0.763124,-1.953391
23,-5.328158,-5.540385,15.784173,-0.995754,0.773586,-1.604486
24,-7.092503,2.803556,2.532697,-0.999846,0.851200,-2.056875
25,-4.953033,-5.211546,15.518225,-0.972572,0.768893,-0.241403
26,-4.946036,-5.551370,15.759527,-0.996149,0.775515,-0.339824
27,-6.920874,2.935840,2.667540,-0.999934,0.847132,-0.096629
28,-5.521792,2.987522,15.412633,-0.998804,0.831250,-4.344390
29,-6.920874,-5.007357,2.612522,-0.955576,0.852079,-0.582054
30,-7.100474,-5.555224,2.532697,-0.940445,0.857859,-4.666789
31,-6.920874,2.856402,2.612522,-0.999910,0.848350,-0.196523
32,-4.946036,-5.211546,15.759527,-0.972527,0.763124,-1.953391
33,-5.328158,-5.540385,15.784173,-0.995754,0.773586,-1.604486
34,-7.092503,2.803556,2.532697,-0.999846,0.851200,-2.056875
35,-4.953033,-5.211546,15.518225,-0.972572,0.768893,-0.241403
36,-4.946036,-5.551370,15.759527,-0.996149,0.775515,-0.339824
37,-6.920874,2.935840,2.667540,-0.999934,0.847132,-0.096629
38,-5.521792,2.987522,15.412633,-0.998804,0.831250,-4.344390
39,-5.088734,-5.787671,15.759527,-0.996919,0.774883,-0.276045
40,-5.335712,3.035159,2.667540,-0.999646,0.833346,-0.746197
41,-7.016654,2.957011,2.667540,-0.999924,0.847936,-0.098092
42,-6.852443,2.935840,2.667540,-0.999944,0.846206,-0.068431
43,-6.822109,2.935840,2.667540,-0.999948,0.845695,-0.030335
44,-5.358493,-5.540385,15.784173,-0.995982,0.768820,-0.030335
45,-7.100474,-5.555224,2.532697,-0.940445,0.857859,-4.666789
46,-5.335712,3.035159,2.667540,-0.999646,0.833346,-0.746197
47,-5.328158,-5.540385,15.784173,-0.995754,0.773586,-1.604486
48,-7.092503,2.803556,2.532697,-0.999846,0.851200,-2.056875
49,-5.521792,2.987522,15.412633,-0.998804,0.831250,-4.344390
50,-4.946036,-5.551370,15.759527,-0.996149,0.775515,-0.339824
