Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.062779,3.052823,2.085471,0.998745,0.779621,0
1,7.627824,-7.576238,2.050986,-0.997386,0.827527,1
2,4.645524,-7.325518,2.246385,-0.999995,0.843311,1
3,-0.124073,3.000553,1.695830,0.999099,0.765131,0
4,4.350907,-7.466061,1.963620,-0.999994,0.839583,1
5,3.764400,-7.401109,5.715709,0.999950,0.735294,0
6,-0.062779,3.052823,1.760608,0.998745,0.779621,0
7,4.645524,-7.210807,1.752579,-0.999995,0.841648,1
8,6.377303,0.935625,1.711241,0.999888,0.736853,0
9,7.587505,-7.576238,0.010165,0.918782,0.782953,0
10,-0.025587,3.000553,1.695830,0.998864,0.774244,0
11,7.661040,-7.576238,2.050986,-0.997078,0.827223,1
12,7.548787,-7.572942,2.046850,-0.997892,0.828185,1
13,4.709936,-7.325518,2.249449,-0.999995,0.842641,1
14,7.627824,2.874152,2.050986,0.999481,0.737103,0
15,3.895242,-2.966773,5.541447,1.000000,0.745270,0
16,3.665094,-7.828147,1.806924,-0.999966,0.844033,1
17,3.525831,-4.778281,2.145347,-0.954055,0.832526,1
18,3.487027,-5.561699,0.033713,0.954027,0.800397,0
19,-0.124073,2.871466,1.695537,0.999421,0.768595,0
