Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-3.390551,5.741576,23.483914,0.999988,0.804021,-5.782434,0
1,-3.389046,6.980470,9.837525,0.978948,0.768458,-5.632251,0
2,-3.248764,-7.958592,19.377701,0.563659,0.775566,-2.968665,0
3,1.043407,-7.324636,1.599645,-0.999998,0.818232,-0.318280,1
4,1.043407,-7.006356,1.599645,-0.999996,0.819587,-2.773191,1
5,1.393659,-7.489129,20.927223,0.942293,0.716951,-0.598274,0
6,2.288778,-7.510211,20.770353,0.969714,0.709427,-0.540069,0
7,2.515087,1.956014,3.719057,0.926831,0.788457,-3.776449,0
8,2.520489,-7.479717,21.272003,0.943375,0.701869,-0.330839,0
9,2.577539,-7.669481,20.544869,0.916516,0.708150,-0.175949,0
10,2.577539,-7.489129,20.551633,0.935971,0.698799,-0.226234,0
11,2.588985,-7.448658,20.916776,0.934202,0.698222,-0.107013,0
12,2.588985,-7.446862,20.916776,0.934391,0.698191,-0.001795,0
13,2.589302,-7.846133,20.758814,0.884202,0.713450,-0.249900,0
14,2.589302,-7.762933,20.758814,0.896510,0.711213,-0.083199,0
15,2.589302,-7.491131,20.747387,0.931912,0.699286,-0.003205,0
16,2.589302,-7.489129,20.607248,0.931768,0.699316,-0.055615,0
17,2.589302,-7.469595,20.558856,0.933846,0.698830,-0.014672,0
18,2.688895,-7.487350,20.551633,0.913714,0.712768,-0.111370,0
19,2.716715,-7.960961,20.561445,0.822801,0.720221,-0.098187,0
20,2.741303,-7.731648,20.561445,0.876924,0.715778,-0.383295,0
21,2.782188,-7.362498,21.437012,0.892065,0.718985,-0.821445,0
22,2.782188,-7.354407,20.615607,0.892798,0.718892,-1.778209,0
23,2.859441,-7.454729,20.653120,0.868749,0.714093,-0.127210,0
24,2.859441,-7.324636,1.599645,-1.000000,0.831921,-1.816034,1
25,2.859441,-7.324636,21.443264,0.865172,0.716505,-0.086259,0
26,2.859441,-7.324636,23.865732,0.000077,0.758525,-1.897991,0
27,2.859441,-6.437587,1.599645,-1.000000,0.831012,-0.851578,1
28,2.953414,5.718690,3.719057,0.213123,0.779059,-3.268992,0
29,2.960974,-7.460162,20.729565,0.843828,0.717892,-0.011498,0
30,2.960974,-7.448665,20.729565,0.844039,0.717647,-0.232024,0
31,2.971114,-7.448665,20.729565,0.841273,0.718045,-0.010141,0
32,4.529484,-2.178642,15.458971,-0.796207,0.826718,-3.021141,1
33,4.722598,-6.954660,24.490528,0.681871,0.739782,-1.999652,0
34,4.732670,-6.822651,3.776632,-1.000000,0.862345,-2.522054,1
35,4.732670,-6.761366,6.892512,-0.999968,0.844145,-3.116482,1
36,4.732670,6.980470,9.837525,0.977904,0.732177,-4.680875,0
37,4.732670,6.980470,10.535763,0.678232,0.721569,-0.698238,0
38,4.732670,7.949367,9.837525,-0.760631,0.730791,-0.968897,1
39,5.369831,6.627743,3.923546,0.423897,0.763782,-2.553909,0
40,6.250260,6.116514,3.776632,0.650668,0.757923,-1.028637,0
41,7.112668,-7.960961,23.875791,0.854787,0.728659,-2.691698,0
42,7.148937,-7.960961,20.561445,-0.751553,0.765661,-1.029858,1
43,7.203385,-7.150366,1.622399,-0.999972,0.809581,-0.037270,1
44,7.240655,-7.150366,1.622399,-0.999970,0.813193,-2.925496,1
45,7.256164,-7.293922,21.272003,-0.958086,0.766290,-0.176820,1
46,7.302150,-6.821658,20.561445,-0.944838,0.756689,-0.581921,1
47,7.344218,-7.360742,21.133992,-0.991643,0.770915,-0.343499,1
48,7.377502,-2.178642,21.819588,0.999967,0.809606,-6.838206,0
49,7.484972,-5.877582,20.778615,-0.988383,0.767572,-0.985833,1
50,7.550020,-7.345356,20.615607,-0.999327,0.779211,-0.589127,1
51,7.550624,-7.167419,15.458971,0.816405,0.822367,-4.988776,0
52,7.550624,-2.178642,15.458971,-0.779079,0.831750,-6.245499,1
53,7.682756,-7.343639,21.189584,-0.999795,0.780367,-2.691392,1
54,7.747699,1.956014,3.719057,0.933537,0.780581,-4.637491,0
55,7.747699,5.718690,3.719057,0.580556,0.760029,-3.762677,0
56,7.769440,3.057023,16.310914,0.976646,0.830407,-5.309038,0
