Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-4.856347,-7.542277,7.491625,0.674837,0.776963,-4.254458,0
1,-4.856347,7.534720,7.491625,0.997227,0.676371,-4.870361,0
2,-4.716425,-7.526149,14.685991,-0.220383,0.742500,-2.028823,0
3,-4.716425,-5.497326,14.685991,0.477058,0.747335,-2.561908,0
4,-4.687025,-7.966940,2.082208,-0.999815,0.842889,-2.444332,1
5,-4.514333,-7.435512,18.395543,0.815769,0.740314,-2.215373,0
6,-4.375065,6.627538,15.659344,0.999591,0.759675,-5.421985,0
7,-2.264814,-7.635230,17.605069,-0.964541,0.759358,-1.564179,1
8,-0.773573,-7.052704,18.494991,-0.993356,0.755956,-1.418228,1
9,-0.731759,-7.032706,17.617340,-0.993229,0.751590,-0.878874,1
10,-0.318931,-6.261832,17.635661,-0.876883,0.733772,-0.256784,0
11,0.279241,4.627463,17.591975,0.999273,0.767265,-5.107972,0
12,0.312875,-6.090053,17.700928,-0.712193,0.749278,-1.615624,0
13,0.350640,-7.601043,5.994869,0.953159,0.714874,-4.141900,0
14,0.350640,-7.601043,18.306723,-0.969540,0.750516,-1.264902,1
15,0.685540,6.236138,1.923284,0.897315,0.727876,-3.648557,0
16,0.998472,-7.637102,17.617340,-0.959797,0.745173,-0.946697,1
17,2.327966,-7.779079,2.225156,-0.999565,0.801636,-1.725906,1
18,4.081327,-7.636437,17.553742,-0.985455,0.770832,-2.385775,1
19,4.088342,-7.779079,2.226393,-0.733579,0.792217,-3.217565,0
20,5.143818,4.599202,7.463960,-0.594605,0.748916,-1.708531,0
21,5.426544,2.880407,6.460036,0.999815,0.732143,-5.383485,0
22,5.445118,-0.674501,7.148363,-0.498925,0.776063,-2.401900,0
23,5.794654,2.880407,6.537831,-0.966433,0.738922,-0.376241,1
24,6.116222,3.489066,8.343259,0.810562,0.663875,-0.710586,0
25,6.626840,3.697577,7.895235,0.732448,0.662142,-0.674140,0
26,6.670766,6.094649,15.462905,0.641362,0.812854,-3.257044,0
27,6.694030,6.094649,6.796265,-0.976790,0.740071,-0.832445,1
28,6.844081,4.500122,7.629229,0.933847,0.655521,-1.417006,0
29,6.844081,4.508095,4.906884,-0.998846,0.791022,-1.466659,1
30,6.844081,4.627463,7.629448,0.951504,0.647127,-0.127342,0
31,6.844081,7.455628,6.427314,-0.847824,0.731306,-1.279466,0
32,6.844081,7.455628,7.706780,0.978035,0.688930,-2.829222,0
33,6.846061,4.635310,8.294513,0.953937,0.646309,-0.436387,0
34,6.849225,4.635310,7.640465,0.953692,0.646411,-0.011315,0
35,6.851807,3.379529,7.629448,0.595172,0.655583,-0.062268,0
36,6.851807,4.627463,7.629448,0.953666,0.646581,-0.007726,0
37,6.873660,3.437836,7.629448,0.571567,0.658137,-0.446125,0
38,6.951106,-7.874989,14.591543,0.567805,0.781755,-3.088694,0
39,6.951106,2.892661,7.593690,0.694864,0.679112,-1.899897,0
40,7.081125,2.881552,6.584700,-0.999916,0.751433,-0.139418,1
41,7.081125,2.934820,1.952932,0.997179,0.726385,-4.801520,0
42,7.081125,2.934820,8.855646,0.526641,0.687843,-0.761509,0
43,7.081125,2.934820,14.788056,-0.981226,0.824082,-4.900224,1
44,7.081125,3.470738,8.765773,0.589105,0.701254,-0.900873,0
45,7.100306,2.892179,6.722383,-0.999916,0.755135,-0.883989,1
46,7.702015,-7.849685,7.492258,-0.476110,0.785621,-2.507776,0
47,7.702015,-4.797115,7.492258,-0.998826,0.801594,-3.052570,1
48,7.712989,1.357192,8.720565,-0.820086,0.710174,-1.543206,0
49,7.719294,0.098316,7.148363,-1.000000,0.784719,-1.231270,1
50,7.719294,1.329586,7.148363,-1.000000,0.766086,-1.114048,1
51,7.731868,2.443563,7.148363,-1.000000,0.753550,-0.717332,1
52,7.956930,4.594301,7.670950,0.901051,0.648952,-1.106399,0
53,7.960581,2.636632,9.379420,-0.841942,0.707300,-0.702507,0
54,7.960581,2.880407,7.669346,0.298772,0.685310,-0.592500,0
55,7.960581,2.880407,8.720565,-0.854538,0.718290,-1.051219,0
56,7.960581,3.034034,7.669133,0.234505,0.678496,-0.153627,0
57,7.960581,4.601141,7.858724,0.901759,0.648817,-0.187934,0
58,7.990969,2.880407,8.720565,-0.860915,0.719730,-0.030388,0
