Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-7.842289,-0.191836,0.538480,-0.844311,0.780662,0.000000
1,-2.803832,-4.584223,2.738590,-0.970290,0.824961,0.000000
2,-2.779228,-5.433139,2.562179,-0.988568,0.820470,-0.867400
3,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673
4,6.555772,1.623409,11.287964,-0.987193,0.843853,-6.184747
5,-7.842289,-0.191836,1.093958,-0.844311,0.780662,-0.555478
6,-6.462384,2.047861,1.659733,-0.613854,0.794402,-2.859649
7,-2.824838,-4.584223,2.738590,-0.970750,0.825734,-0.021005
8,-7.312744,-0.191836,0.538480,-0.567922,0.781091,-0.529545
9,-7.842289,-0.191836,0.538480,-0.844311,0.780662,0.000000
10,-2.896530,-5.433139,2.562179,-0.988354,0.819635,-0.117302
11,-7.897411,-5.400934,2.627444,-0.991815,0.861653,-5.118701
12,-2.265413,-5.436952,2.250828,-0.999656,0.844160,-0.600799
13,-6.462384,2.047861,1.659733,-0.613854,0.794402,-2.859649
14,-7.842289,0.284573,1.093958,-0.809218,0.779759,-0.476409
15,0.512461,-5.733538,2.695631,-0.968713,0.803733,-3.308060
16,-6.462384,-5.192856,1.640897,-0.989069,0.843871,-3.804226
17,-7.465801,2.015302,0.538480,-0.714261,0.785889,-1.505030
18,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673
19,-2.779228,-5.433139,2.562179,-0.988568,0.820470,-0.867400
20,-7.842289,-0.191836,1.093958,-0.844311,0.780662,-0.555478
21,-3.012899,-5.306244,2.702331,-0.989344,0.825977,-0.300578
22,-6.462384,-0.124568,1.659733,-0.979749,0.812097,-1.408846
23,-7.897411,-5.400934,2.627444,-0.991815,0.861653,-5.118701
24,-2.265413,-5.436952,2.250828,-0.999656,0.844160,-0.600799
25,0.512461,-5.733538,2.695631,-0.968713,0.803733,-3.308060
26,-6.462384,-5.192856,1.640897,-0.989069,0.843871,-3.804226
27,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673
28,-7.966159,-1.898346,4.212025,-0.991044,0.827477,-3.370066
29,0.669153,-5.436952,2.250828,-0.999655,0.835596,-0.557104
30,-2.304048,-5.433139,17.921477,-0.999501,0.739909,-1.885498
31,-7.976225,-2.620465,15.751228,-0.910847,0.741645,-4.161765
32,-2.265413,-5.437378,2.250828,-0.999656,0.844160,-0.000426
33,-7.897411,-5.400934,2.627444,-0.991815,0.861653,-5.118701
34,-7.897411,5.032835,3.410477,-0.999982,0.833225,-2.977760
35,-7.976225,-2.620465,15.751228,-0.910847,0.741645,-4.161765
36,0.512461,-5.733538,2.695631,-0.968713,0.803733,-3.308060
37,-2.265413,-5.437406,4.948042,-0.998348,0.813454,-2.370476
38,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673
39,-6.462384,-5.192856,1.640897,-0.989069,0.843871,-3.804226
40,-5.697027,-2.620644,15.751228,-0.926318,0.722193,-1.596769
41,-7.966159,-1.898346,4.212025,-0.991044,0.827477,-3.370066
42,-2.304048,-5.433139,17.921477,-0.999501,0.739909,-1.885498
43,6.711136,-7.283719,2.285349,-0.999995,0.809349,-1.916169
44,-7.897411,-5.400934,2.627444,-0.991815,0.861653,-5.118701
45,-7.976225,-2.620465,15.751228,-0.910847,0.741645,-4.161765
46,0.512461,-5.733538,2.695631,-0.968713,0.803733,-3.308060
47,-6.462384,-5.192856,1.640897,-0.989069,0.843871,-3.804226
48,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673
49,-7.966159,-1.898346,4.212025,-0.991044,0.827477,-3.370066
