Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.919263,7.571497,4.698587,-0.291142,0.699468,0
1,-0.915335,7.598848,4.698499,-0.291533,0.699675,0
2,-0.900889,7.598848,4.706720,-0.292581,0.699727,0
3,-0.887068,7.606026,4.700184,-0.298712,0.703660,0
4,-0.885469,7.808329,4.699885,-0.325544,0.703739,0
5,-0.885469,7.822277,4.704992,-0.323349,0.703686,0
6,-0.885469,7.823857,4.699885,-0.323349,0.703686,0
7,-0.527136,7.628703,4.704302,-0.417776,0.703805,0
8,-0.526642,7.629768,4.700018,-0.417312,0.703753,0
9,-0.526642,7.645296,4.700018,-0.419729,0.703857,0
10,-0.511902,7.636224,4.703562,-0.429034,0.703961,0
11,-0.509917,7.616320,4.703727,-0.427325,0.703935,0
12,-0.509207,7.628703,4.704302,-0.431819,0.704012,0
13,-0.483491,7.609663,4.703612,-0.453329,0.704766,0
14,-0.483491,7.623332,4.703897,-0.456738,0.704818,0
15,-0.483491,7.643712,4.703612,-0.462640,0.704844,0
16,-0.474552,7.644065,4.699974,-0.468346,0.704895,0
17,-0.473356,7.657953,4.699974,-0.473481,0.705155,0
18,-0.455811,7.656361,4.699974,-0.481614,0.705285,0
19,-0.107475,7.997142,4.829879,-0.774933,0.705573,1
20,-0.107376,7.990650,4.697138,-0.776930,0.705753,1
21,-0.107376,7.999232,4.697138,-0.777211,0.705805,1
22,-0.074922,7.990650,4.697138,-0.794105,0.706708,1
23,-0.067593,7.997313,4.669102,-0.797739,0.706992,1
24,-0.067485,7.997164,4.828775,-0.797739,0.706992,1
25,-0.058202,7.995506,4.829820,-0.800704,0.707069,1
26,-0.058202,7.997078,4.829820,-0.800248,0.707018,1
27,-0.004981,7.992099,4.835510,-0.833883,0.708566,1
28,-0.003108,7.997352,5.003409,-0.833682,0.708437,1
29,0.012204,7.992099,4.829879,-0.839689,0.708695,1
30,0.012303,7.990650,5.235005,-0.838803,0.708617,1
31,0.020300,7.995313,4.825032,-0.840737,0.708746,1
32,0.047762,7.997629,4.835106,-0.848134,0.709211,1
33,0.051244,7.997144,4.835106,-0.848160,0.709365,1
34,1.721927,7.997313,4.666551,-0.988081,0.709780,1
35,1.727866,7.990621,4.696994,-0.988413,0.710167,1
36,1.727866,7.992099,4.829879,-0.988396,0.710119,1
37,1.727866,7.997164,4.828775,-0.988366,0.710046,1
38,1.743817,7.998927,5.345308,-0.989020,0.710651,1
39,3.822667,7.996689,4.698587,-0.999835,0.724521,1
40,3.894686,7.997078,4.829820,-0.999856,0.726570,1
41,4.168213,7.997364,4.705846,-0.999934,0.734451,1
42,4.192706,7.998774,5.227262,-0.999939,0.735634,1
43,4.204572,7.991587,4.704310,-0.999941,0.736159,1
44,4.218700,7.982156,4.732471,-0.999944,0.740185,1
45,4.218700,7.997084,4.732471,-0.999945,0.740229,1
46,4.485393,7.992099,4.704310,-0.999974,0.741155,1
47,4.775914,7.786753,4.210529,-1.000000,0.767766,1
48,5.088851,7.981902,4.792933,-0.999988,0.744721,1
49,5.247398,7.135146,2.729847,-0.999724,0.710709,1
50,5.247398,7.585025,2.729847,-0.999782,0.716939,1
51,5.389206,7.991215,4.797568,-0.999992,0.747307,1
52,5.435481,7.992099,4.829617,-0.999993,0.749102,1
53,5.446638,7.217723,2.994382,-0.999752,0.715083,1
54,6.046287,7.997142,4.830960,-0.999994,0.758250,1
55,6.759500,7.996575,4.834273,-0.999995,0.763153,1
