Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.646399,3.138374,0.735398,-1.000000,0.760948,1
1,-5.467831,3.226109,0.735398,-0.999996,0.753714,1
2,-5.335473,3.221105,0.929137,-0.999993,0.748990,1
3,-0.754050,3.525398,1.658659,-0.969963,0.686580,1
4,-0.717700,3.571447,1.805073,-0.971204,0.687407,1
5,2.549215,7.999166,11.551028,-0.972014,0.719713,1
6,2.580554,7.999166,11.516662,-0.974052,0.721189,1
7,2.710641,7.951575,11.551028,-0.983426,0.726418,1
8,3.675132,7.980545,11.951168,-0.997066,0.737740,1
9,3.677419,7.963425,11.680350,-0.996906,0.731092,1
10,3.861617,7.934261,1.226093,-0.939415,0.673510,1
11,3.952654,7.934245,1.224630,-0.941827,0.680800,1
12,4.053062,7.998873,1.319405,-0.943012,0.681382,1
13,4.121799,-6.927995,12.682644,0.968583,0.622840,0
14,4.178371,-7.950724,12.682606,0.959465,0.623657,0
15,4.191104,-6.927835,12.682606,0.945524,0.629368,0
16,4.204940,-6.927835,12.682667,0.936249,0.635779,0
17,5.093910,-7.963245,12.684622,-0.909606,0.645869,1
18,5.171573,-7.999369,13.359510,-0.904969,0.640697,1
19,5.185781,-7.942815,12.684622,-0.886675,0.639085,1
