Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-5.283907,-0.651205,18.023205,0.923444,0.589242,0
1,-5.283907,-0.649255,18.023205,0.924383,0.588871,0
2,-5.075194,-1.552297,17.976174,-0.235189,0.621781,0
3,-5.075194,-1.552297,18.023205,-0.235189,0.621781,0
4,-5.075194,-1.471528,18.023205,-0.173303,0.620612,0
5,-5.075194,-1.434862,18.023205,-0.157045,0.616882,0
6,-5.075194,-0.654660,18.023205,0.860125,0.593588,0
7,-4.719625,-1.552297,18.023205,-0.516065,0.625490,0
8,-4.691440,-1.434862,18.023205,-0.478099,0.622159,0
9,-3.549535,-7.671991,19.520231,-1.000000,0.720353,1
10,-2.714309,-7.671991,19.520231,-0.999999,0.705471,1
11,-2.227092,-7.671960,20.358591,-0.999993,0.688793,1
12,-2.219537,-7.796086,19.520231,-0.999988,0.687454,1
13,-2.201300,-7.674307,20.351390,-0.999992,0.687709,1
14,-2.019033,-7.853711,20.391379,-0.999972,0.682867,1
15,-1.565784,-7.671991,19.520231,-0.999954,0.679222,1
16,-0.995087,-7.985203,20.303612,-0.999649,0.673146,1
17,-0.995087,-7.651413,19.520231,-0.999608,0.670521,1
18,-0.957636,-7.652960,19.520231,-0.999540,0.668966,1
19,-0.384071,-6.481678,19.097298,0.749971,0.597084,0
20,-0.352241,-7.650851,18.784299,0.670454,0.613883,0
21,-0.352241,-7.648020,18.784299,0.671161,0.613703,0
22,4.090848,-7.670315,19.520231,-0.953660,0.636178,1
23,4.090848,-7.650789,19.520231,-0.953556,0.635832,1
24,4.243722,-7.888647,19.520231,-0.963563,0.646088,1
25,4.922405,-7.888713,20.300675,-0.982347,0.656605,1
