Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.134133,7.069250,3.883049,-0.994684,0.675200,1
1,1.789367,-7.955931,15.429238,-0.993830,0.652905,1
2,1.865839,-7.822931,15.237275,-0.993242,0.650541,1
3,1.890887,-7.993553,15.295252,-0.993998,0.654352,1
4,1.932959,7.995182,14.367452,-0.999950,0.732431,1
5,1.973915,-7.988611,15.235800,-0.994270,0.661214,1
6,2.976785,-7.989170,15.235800,-0.989233,0.633619,1
7,2.982368,-7.995371,15.235802,-0.989489,0.633771,1
8,2.982822,4.597771,4.197754,-0.996269,0.679248,1
9,3.205240,4.597771,4.126015,-0.996430,0.685172,1
10,3.354496,-7.994326,15.235798,-0.991933,0.639869,1
11,3.354496,-7.988375,15.235798,-0.991903,0.639792,1
12,3.404919,-7.819781,15.294889,-0.988056,0.632895,1
13,3.449588,-7.998461,15.229224,-0.991175,0.636208,1
14,3.449588,-7.988798,15.229224,-0.991074,0.636056,1
15,3.449588,-7.820661,15.224635,-0.987689,0.628695,1
16,3.454950,-7.747098,15.224635,-0.985229,0.628017,1
17,3.455947,-7.915634,15.091976,-0.989897,0.635446,1
18,3.691247,-7.824082,15.235771,-0.979107,0.622050,1
19,3.691247,-7.731459,15.379096,-0.974452,0.621532,1
20,3.691247,-7.730969,15.384225,-0.974280,0.621495,1
21,3.691247,-7.724139,15.384225,-0.973824,0.621421,1
22,3.711823,-7.772079,15.385465,-0.975585,0.622013,1
23,3.718622,-7.918923,15.235820,-0.982503,0.623270,1
24,3.718622,-7.771358,14.904126,-0.974514,0.621939,1
25,3.719778,-7.915634,15.091976,-0.982212,0.623085,1
26,3.781009,-7.999076,15.295470,-0.984464,0.624972,1
27,3.931090,7.995182,14.320659,-0.999930,0.724772,1
28,3.987968,-7.750904,15.229366,-0.951212,0.612053,1
29,3.987968,-7.750269,15.233663,-0.950856,0.612017,1
30,4.002315,7.681903,14.370491,-0.999789,0.717012,1
31,4.002315,7.805729,14.367452,-0.999863,0.720160,1
32,4.006060,-7.822551,15.229674,-0.955192,0.617357,1
33,4.009725,-7.793926,15.295252,-0.951227,0.617102,1
34,4.013931,7.394222,4.113604,-0.998400,0.697603,1
35,4.014238,7.394222,4.113604,-0.998405,0.697749,1
36,4.014238,7.431997,4.244448,-0.998391,0.687130,1
37,4.021553,7.394222,4.113604,-0.998413,0.697930,1
38,4.061436,-7.998213,15.381519,-0.968044,0.620044,1
39,4.061436,-7.997770,15.381519,-0.967925,0.619971,1
40,4.061436,-7.993553,15.295252,-0.967179,0.619935,1
41,4.067598,-7.977463,15.378922,-0.964681,0.619826,1
42,4.068934,-7.973922,15.378922,-0.963982,0.619753,1
43,4.068934,-7.945282,15.378922,-0.960594,0.619535,1
44,4.068934,-7.928912,15.378922,-0.959252,0.619354,1
45,4.096986,7.605163,14.367452,-0.999714,0.714913,1
46,4.096986,7.995182,14.367452,-0.999931,0.725380,1
47,4.499155,7.993791,14.367452,-0.999876,0.720581,1
48,4.662524,-1.631349,1.527716,-0.999966,0.734816,1
49,4.670528,-1.553195,1.527716,-0.999951,0.732971,1
50,5.177483,-3.680088,1.841520,-1.000000,0.740043,1
51,5.182099,-1.493801,1.697742,-0.999949,0.731307,1
52,5.182205,-1.493801,1.697742,-0.999949,0.731307,1
53,5.182205,-1.493801,1.714448,-0.999949,0.731307,1
54,5.182205,-1.446106,1.697742,-0.999941,0.729967,1
55,5.486655,-2.323730,1.505446,-0.999999,0.738881,1
