Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,1.912776,-5.121238,1.887902,-0.996127,0.816873
1,1.912776,-5.121238,1.887902,-0.996127,0.816873
2,1.832140,-5.121238,1.887902,-0.995007,0.816598
3,1.914081,-5.114099,1.855510,-0.995992,0.816789
4,1.832779,-5.240555,1.887902,-0.997283,0.814253
5,4.092507,-5.090965,1.887902,-0.999970,0.819629
6,3.929818,-5.121238,1.887902,-0.999977,0.823594
7,1.912776,-5.121238,1.887902,-0.996127,0.816873
8,1.914081,-5.114099,1.855510,-0.995992,0.816789
9,1.912776,-5.089717,1.887902,-0.995565,0.816513
10,1.914081,-5.092873,2.057858,-0.995565,0.816513
11,2.187534,-5.121238,1.887902,-0.998860,0.820780
12,1.832140,-5.121238,1.887902,-0.995007,0.816598
13,1.832779,-5.240555,1.887902,-0.997283,0.814253
14,4.092507,-5.090965,1.887902,-0.999970,0.819629
15,-6.802288,2.924796,3.146786,-1.000000,0.828716
16,1.646603,-5.841985,1.887902,-0.999855,0.814560
17,1.832779,-7.272743,2.052073,-1.000000,0.823031
18,3.929818,-5.121238,1.887902,-0.999977,0.823594
19,1.912776,-5.089717,1.887902,-0.995565,0.816513
20,2.277478,-5.240555,1.887902,-0.999578,0.818548
21,2.489783,-5.243529,1.887902,-0.999839,0.823210
22,1.912776,-5.121238,1.887902,-0.996127,0.816873
23,1.832779,-5.240555,1.887902,-0.997283,0.814253
24,-6.802288,2.924796,3.146786,-1.000000,0.828716
25,1.646603,-5.841985,1.887902,-0.999855,0.814560
26,3.142813,-5.276146,1.887902,-0.999947,0.818209
27,-6.802288,3.226466,3.119097,-1.000000,0.818627
28,-6.802288,3.042470,3.146786,-1.000000,0.827683
29,-7.276580,2.924796,3.146786,-1.000000,0.831246
30,1.832779,-7.272743,2.052073,-1.000000,0.823031
31,4.069903,-4.307905,1.887902,-0.998777,0.815686
32,1.651483,-5.121238,1.887902,-0.991880,0.804881
33,-6.802288,3.476182,3.146786,-1.000000,0.813798
34,-7.977826,3.226466,3.119368,-1.000000,0.819172
35,-7.276580,2.954957,3.146786,-1.000000,0.830845
36,-6.802288,3.476182,3.146786,-1.000000,0.813798
37,1.680516,-5.121238,1.710792,-0.992470,0.808682
38,-7.977818,3.241392,3.119368,-1.000000,0.815253
39,1.661404,-5.121238,1.887902,-0.991934,0.804798
40,-7.977826,3.226466,3.119368,-1.000000,0.819172
41,1.651483,-5.121238,1.887902,-0.991880,0.804881
42,-7.977826,3.296909,3.119368,-1.000000,0.814902
43,1.661404,-5.121238,1.887902,-0.991934,0.804798
44,1.680516,-5.121238,1.710792,-0.992470,0.808682
45,1.708578,-5.121238,1.887902,-0.993049,0.812566
46,-6.802288,3.467363,3.118205,-1.000000,0.813777
47,1.651483,-5.718327,1.887902,-0.999723,0.812995
48,-7.977826,3.296909,3.119368,-1.000000,0.814902
49,1.661404,-5.121238,1.887902,-0.991934,0.804798
50,1.680516,-5.121238,1.710792,-0.992470,0.808682
51,1.708578,-5.121238,1.887902,-0.993049,0.812566
52,-6.802288,3.467363,3.118205,-1.000000,0.813777
53,1.651483,-5.718327,1.887902,-0.999723,0.812995
54,-7.977826,3.296909,3.119368,-1.000000,0.814902
55,1.661404,-5.121238,1.887902,-0.991934,0.804798
56,-4.534254,3.467363,3.118205,-0.998641,0.807737
57,1.651483,-5.718327,1.887902,-0.999723,0.812995
58,-6.802288,3.467363,3.118205,-1.000000,0.813777
59,2.217211,-5.745663,1.887902,-0.999958,0.813350
60,-7.977826,3.296909,3.119368,-1.000000,0.814902
61,1.661404,-5.121238,1.887902,-0.991934,0.804798
62,-4.534254,3.467363,3.118205,-0.998641,0.807737
63,1.651483,-5.718327,1.887902,-0.999723,0.812995
64,-6.802288,3.467363,3.118205,-1.000000,0.813777
65,2.217211,-5.745663,1.887902,-0.999958,0.813350
66,1.651945,-5.745663,1.887902,-0.999760,0.813350
67,1.661404,-5.121238,1.887902,-0.991934,0.804798
68,-4.534254,3.467363,3.118205,-0.998641,0.807737
69,-6.802288,3.467363,3.118205,-1.000000,0.813777
70,-7.923286,3.293300,3.119368,-1.000000,0.814757
71,-5.373891,3.467363,2.782009,-0.999986,0.811031
72,-7.923286,3.297679,3.119368,-1.000000,0.814654
73,1.661404,-5.121238,1.887902,-0.991934,0.804798
74,-4.534254,3.467363,3.118205,-0.998641,0.807737
75,-5.373891,3.467363,2.782009,-0.999986,0.811031
76,-6.802288,3.467363,3.118205,-1.000000,0.813777
77,-7.923286,3.297679,3.119368,-1.000000,0.814654
78,1.661404,-5.106885,1.887902,-0.991247,0.804652
79,-4.534254,3.467363,3.118205,-0.998641,0.807737
80,-5.373891,3.467363,2.782009,-0.999986,0.811031
81,-6.802288,3.467363,3.118205,-1.000000,0.813777
82,1.661404,-5.121238,1.887902,-0.991934,0.804798
83,-7.923286,3.297679,3.119368,-1.000000,0.814654
84,1.661404,-5.106885,1.887902,-0.991247,0.804652
85,-5.373891,3.467363,2.782009,-0.999986,0.811031
86,-4.534254,3.467363,3.118205,-0.998641,0.807737
87,1.661404,-5.121238,1.887902,-0.991934,0.804798
88,-4.534254,3.436197,3.118205,-0.998556,0.807652
89,-6.802288,3.467363,3.118205,-1.000000,0.813777
90,-5.417815,3.467363,2.782009,-0.999989,0.811513
91,-7.923286,3.297679,3.119368,-1.000000,0.814654
92,1.661404,-5.106885,1.887902,-0.991247,0.804652
93,-5.265123,3.467363,2.713576,-0.999975,0.809647
94,-4.429868,3.467363,3.118205,-0.997920,0.806147
95,-6.802288,3.467363,3.118205,-1.000000,0.813777
96,-5.417815,3.467363,2.782009,-0.999989,0.811513
97,-4.534254,3.467363,3.118205,-0.998641,0.807737
98,1.661404,-5.121238,1.887902,-0.991934,0.804798
99,-4.534254,3.436197,3.118205,-0.998556,0.807652
100,-5.373891,3.467363,2.782009,-0.999986,0.811031
101,-7.923286,3.297679,3.119368,-1.000000,0.814654
102,1.661404,-5.106885,1.887902,-0.991247,0.804652
103,-5.708644,3.297679,3.119368,-0.999995,0.811410
104,-5.444522,3.467363,2.926048,-0.999991,0.808156
105,-6.802288,3.467363,3.118205,-1.000000,0.813777
106,-4.429868,3.467363,3.118205,-0.997920,0.806147
107,1.661404,-5.121238,1.887902,-0.991934,0.804798
108,-7.923286,3.297679,3.119368,-1.000000,0.814654
109,1.661404,-5.106885,1.887902,-0.991247,0.804652
110,-5.444522,3.467363,2.926048,-0.999991,0.808156
111,-4.429868,3.467363,3.118205,-0.997920,0.806147
112,-6.802288,3.467363,3.118205,-1.000000,0.813777
113,-5.669276,3.295493,2.884948,-0.999994,0.811014
114,-5.708644,3.297679,3.119368,-0.999995,0.811410
115,-7.923286,3.297679,3.119368,-1.000000,0.814654
116,1.661404,-5.106885,1.887902,-0.991247,0.804652
117,-5.444522,3.467363,2.926048,-0.999991,0.808156
118,-5.669276,3.295493,2.884948,-0.999994,0.811014
119,-6.802288,3.467363,3.118205,-1.000000,0.813777
120,-5.708644,3.297679,3.119368,-0.999995,0.811410
121,-7.923286,3.297679,3.119368,-1.000000,0.814654
122,1.661404,-5.106885,1.887902,-0.991247,0.804652
123,-5.444522,3.467363,2.926048,-0.999991,0.808156
124,-6.802288,3.467363,3.118205,-1.000000,0.813777
125,-5.669276,3.295493,2.884948,-0.999994,0.811014
126,-5.669276,3.450413,2.862483,-0.999996,0.811055
127,-7.923286,3.297679,3.119368,-1.000000,0.814654
128,1.661404,-5.106885,1.887902,-0.991247,0.804652
129,-5.444522,3.467363,2.926048,-0.999991,0.808156
130,-6.802288,3.467363,3.118205,-1.000000,0.813777
131,-5.669276,3.295493,2.884948,-0.999994,0.811014
132,-5.669276,3.450413,2.862483,-0.999996,0.811055
133,-7.923286,3.297679,3.119368,-1.000000,0.814654
134,1.661404,-5.106885,1.887902,-0.991247,0.804652
135,-5.444522,3.467363,2.926048,-0.999991,0.808156
136,-6.802288,3.467363,3.118205,-1.000000,0.813777
137,-5.444522,3.472698,2.926048,-0.999991,0.808782
138,-7.923286,3.297679,3.119368,-1.000000,0.814654
139,1.661404,-5.106885,1.887902,-0.991247,0.804652
140,-5.444522,3.472698,2.926048,-0.999991,0.808782
141,-6.802288,3.467363,3.118205,-1.000000,0.813777
142,-5.444522,3.467363,2.926048,-0.999991,0.808156
143,-7.923286,3.297679,3.119368,-1.000000,0.814654
144,1.661404,-5.106885,1.887902,-0.991247,0.804652
145,-6.802288,3.467363,3.118205,-1.000000,0.813777
146,-5.444522,3.472698,2.926048,-0.999991,0.808782
147,-5.444522,3.467363,2.926048,-0.999991,0.808156
148,-7.923286,3.297679,3.119368,-1.000000,0.814654
149,1.661404,-5.106885,1.887902,-0.991247,0.804652
150,-6.802288,3.467363,3.118205,-1.000000,0.813777
151,-5.444522,3.472698,2.926048,-0.999991,0.808782
152,-5.444522,3.467363,2.926048,-0.999991,0.808156
153,-7.923286,3.297679,3.119368,-1.000000,0.814654
154,1.661404,-5.106885,1.887902,-0.991247,0.804652
155,-6.802288,3.570690,3.118205,-1.000000,0.813362
156,-5.458589,3.467363,2.926048,-0.999991,0.808406
157,-5.444522,3.467363,2.926048,-0.999991,0.808156
158,-7.923286,3.297679,3.119368,-1.000000,0.814654
159,1.661404,-5.106885,1.887902,-0.991247,0.804652
160,-5.605451,3.467363,2.938741,-0.999996,0.810346
161,-6.735523,3.571363,3.118205,-1.000000,0.813196
