Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-2.624416,5.503608,12.269347,-0.999949,0.759258,0.000000
1,-7.947610,6.859509,4.101768,-0.999953,0.800927,0.000000
2,7.641781,3.676631,2.442233,-0.998928,0.710243,0.000000
3,-4.264891,4.692166,13.373067,-0.959205,0.739181,0.000000
4,-4.525226,-0.653796,11.062736,-0.855202,0.735024,0.000000
5,-4.211051,4.477167,4.480959,-0.943150,0.797877,0.000000
6,-5.475358,0.827436,12.711027,-0.905735,0.709492,0.000000
7,-2.904189,3.903090,1.117775,-0.988151,0.755421,0.000000
8,-6.041880,7.419787,12.411199,-0.999994,0.778165,0.000000
9,2.604762,5.579507,2.910378,-0.993256,0.707553,0.000000
10,-0.756310,2.577243,3.691451,-0.969444,0.789598,0.000000
11,-4.260996,-2.024004,13.107612,-0.961119,0.735520,0.000000
12,-5.063935,4.686889,8.353001,-0.972993,0.792607,0.000000
13,-7.808204,-2.071374,6.212655,-0.854547,0.777408,0.000000
14,5.755515,2.397120,18.139479,-0.867938,0.779898,0.000000
15,-7.034746,-2.741794,16.229427,-0.991656,0.730565,0.000000
16,-5.093395,7.294051,12.013388,-0.999999,0.784127,0.000000
17,-1.947892,5.727594,3.268748,-0.934338,0.743675,0.000000
18,-1.796678,-5.078723,10.331592,-0.875229,0.758453,0.000000
19,7.710191,-1.401371,18.212012,-0.988611,0.769825,0.000000
20,-5.633516,-0.801996,11.787401,-0.920668,0.744098,0.000000
21,-6.889172,6.258655,12.140962,-0.998439,0.763207,0.000000
22,-4.837179,-5.670718,0.315490,-0.961344,0.780177,0.000000
23,-6.373660,-6.061587,9.452871,-0.992254,0.775661,0.000000
24,4.917635,7.998093,13.209215,-0.932262,0.764627,0.000000
25,-6.808379,3.408484,0.684839,-0.999929,0.776084,0.000000
26,-7.339133,-5.927466,3.461475,-1.000000,0.836523,0.000000
27,-3.472647,1.789123,3.295222,-0.991096,0.792978,0.000000
28,7.805832,-3.227941,1.350316,-0.973917,0.719126,0.000000
29,3.040171,1.059505,4.354614,-0.902826,0.732720,0.000000
30,-7.536415,-4.544354,11.803108,-0.964038,0.712854,0.000000
31,2.491732,0.254998,3.247220,-0.995866,0.723804,0.000000
32,-1.637295,-6.549521,11.529905,-0.934353,0.720158,0.000000
33,0.024815,-2.989000,11.802522,-0.977332,0.750738,0.000000
34,-2.548904,7.582654,5.958129,-0.999856,0.830297,0.000000
35,7.500087,-2.077492,1.613400,-0.947290,0.740417,0.000000
36,-0.169440,5.536760,6.484570,-0.952785,0.822021,0.000000
37,1.685374,7.084227,0.269337,-0.990976,0.725814,0.000000
38,-0.611233,7.780628,6.402440,-0.999994,0.827603,0.000000
39,-5.789217,7.706450,3.973974,-0.988361,0.813345,0.000000
40,4.599942,-4.846571,5.458945,-0.972384,0.809347,0.000000
41,-5.418924,1.515935,15.456961,-0.788455,0.720275,0.000000
42,-3.782546,-6.937822,2.345867,-0.999997,0.843687,0.000000
43,4.506898,-0.986273,11.249180,-0.734120,0.716626,0.000000
44,-7.001136,-0.104217,3.649603,-0.998570,0.787959,0.000000
45,5.288008,7.149149,2.375580,-0.999145,0.712210,0.000000
46,1.766926,-5.227325,10.291172,-0.892997,0.737218,0.000000
47,-7.975482,7.038888,9.608974,-0.926464,0.721910,0.000000
48,-6.977547,5.181976,3.544085,-0.999884,0.812101,0.000000
49,-6.939182,-4.899833,9.861812,-0.829541,0.763960,0.000000
50,5.174625,-6.674282,17.571152,-0.973826,0.735124,0.000000
51,-1.356833,0.035952,8.622001,-0.721315,0.772684,0.000000
52,6.775180,-6.190578,13.368394,-0.999937,0.779499,0.000000
53,-5.338447,-0.869817,15.956455,-0.994041,0.733729,0.000000
54,1.406597,-5.704937,13.693609,-0.711122,0.708343,0.000000
55,2.667375,-6.702849,14.464332,-0.794371,0.711559,0.000000
56,0.025537,2.881802,0.882139,-0.974253,0.759758,0.000000
57,0.918359,-7.137995,12.026703,-0.974407,0.705188,0.000000
