Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-1.391360,5.832782,3.578255,-0.492209,0.691673,-0.907139,0
1,6.212815,-6.088026,1.863398,-1.000000,0.781944,-0.026149,1
2,6.866447,-6.621286,19.347102,-0.991203,0.720095,-7.924586,1
3,-1.391360,-6.143514,16.668237,-0.089292,0.709009,-5.545233,0
4,6.447952,-6.059916,1.863398,-1.000000,0.783989,-6.805127,1
5,0.237048,6.642384,19.561093,-0.992748,0.767671,-3.721465,1
6,6.386138,6.893493,2.604952,-0.169584,0.715359,-5.624786,0
7,-3.257866,6.921763,3.742287,-0.772871,0.709778,-2.177696,1
8,0.353736,6.549907,3.790502,-0.546037,0.694014,-0.148890,0
9,0.353736,5.698278,3.790502,-0.413938,0.694821,-1.032114,0
10,-4.038569,0.709643,17.595993,-0.876038,0.713443,-2.776368,1
11,5.135587,-6.621286,19.347102,-0.855150,0.706321,-1.730860,1
12,-3.886942,0.709643,19.506308,-0.424080,0.696239,-1.916324,0
13,-5.418231,0.714660,17.586818,-0.979045,0.695759,-1.379701,1
14,0.202966,-7.431566,19.368840,-0.988483,0.703023,-1.544685,1
15,6.212815,-4.343115,1.863398,-0.999998,0.772975,-0.421339,1
16,0.791493,-4.834423,1.988674,-0.999765,0.777402,-2.355125,1
17,-1.258090,-7.932933,19.368840,-0.998384,0.717392,-2.701345,1
18,6.201270,-3.921776,1.863398,-0.999974,0.775787,-2.138147,1
19,6.064238,-4.343115,1.863398,-0.999999,0.769697,-0.148577,1
