Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.143216,7.360355,12.426011,-0.999801,0.748119,1
1,0.201665,7.362188,12.177884,-0.999817,0.748437,1
2,0.489875,7.186284,12.177884,-0.999092,0.737229,1
3,0.662260,7.315329,11.699852,-0.999138,0.738797,1
4,0.677480,7.169142,12.177884,-0.997006,0.732601,1
5,0.677480,7.186284,12.177884,-0.997398,0.733229,1
6,0.677480,7.346074,12.177884,-0.999241,0.740235,1
7,0.677480,7.446460,12.426352,-0.999519,0.744575,1
8,0.890813,7.590463,12.118333,-0.999314,0.741615,1
9,1.364131,6.095494,2.064954,-0.958578,0.657901,1
10,1.364131,6.124703,1.538782,-0.958236,0.649133,1
11,1.364131,6.127790,1.538782,-0.958036,0.645002,1
12,1.364131,6.130082,1.538782,-0.958151,0.645162,1
13,2.399169,6.127790,1.538782,-0.964728,0.660023,1
14,2.409855,6.136197,1.538782,-0.964844,0.660120,1
15,2.438785,6.040374,2.307420,-0.967124,0.669336,1
16,2.440751,6.040374,2.307420,-0.967227,0.669435,1
17,2.445146,6.096475,2.107036,-0.966892,0.660152,1
18,2.501183,6.057024,1.957586,-0.967538,0.670489,1
19,2.520430,6.057024,1.957586,-0.967966,0.670753,1
20,2.520619,6.131310,1.958992,-0.966997,0.661481,1
21,2.565273,6.040374,2.307420,-0.968576,0.671313,1
22,2.601275,5.993389,1.582143,-0.969435,0.671841,1
23,2.629872,5.950024,1.598551,-0.969558,0.672203,1
24,2.644600,5.952050,2.104721,-0.969757,0.672401,1
25,5.291581,6.561264,4.340250,-0.971038,0.715565,1
26,5.337204,6.647339,3.726279,-0.971056,0.717458,1
27,5.337204,6.742691,3.726279,-0.971774,0.727739,1
28,5.337204,6.794150,3.755978,-0.971687,0.724210,1
29,5.360261,6.744395,3.726279,-0.971341,0.719216,1
30,5.382984,6.743107,3.726279,-0.971655,0.719540,1
31,5.382984,6.744120,3.726279,-0.971472,0.719486,1
32,6.326853,7.358688,16.786441,-0.999819,0.800528,1
33,6.345487,7.446585,17.248515,-0.999820,0.801565,1
34,6.364730,7.358688,16.786441,-0.999822,0.801869,1
35,6.435765,7.446585,17.248515,-0.999830,0.804409,1
36,6.498423,7.514368,16.786441,-0.999825,0.802972,1
