Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,4.669747,-0.921733,1.618634,-0.999335,0.739778
1,1.581183,3.773810,1.528644,-0.898274,0.708142
2,-2.414146,-1.301734,9.597483,-0.882225,0.741979
3,-7.574557,7.579543,14.300240,-0.873039,0.641629
4,4.669747,-0.921733,5.145593,-0.990037,0.688075
5,7.213923,0.172921,14.700866,-0.999959,0.730680
6,-7.574557,7.579543,13.889141,-0.873039,0.641629
7,1.581183,3.773810,1.528644,-0.898274,0.708142
8,4.669747,-0.921733,1.618634,-0.999335,0.739778
9,4.723938,-0.889848,1.695964,-0.999248,0.739403
10,1.531083,-4.556310,1.818997,-0.999796,0.759884
11,-4.935573,7.288501,13.072378,-0.548717,0.695098
12,-4.935573,-2.765099,14.313112,-0.717381,0.726415
13,-2.414146,-1.301734,9.597483,-0.882225,0.741979
14,-5.463189,-0.971478,5.910209,-0.922025,0.807312
15,0.106867,-1.744968,17.139127,-0.508776,0.706986
16,-7.574557,7.579543,14.300240,-0.873039,0.641629
17,7.213923,0.172921,14.700866,-0.999959,0.730680
18,-7.574557,7.579543,13.889141,-0.873039,0.641629
19,-5.463189,7.817836,5.910209,-1.000000,0.827302
20,7.213923,-0.949741,15.003602,-0.999751,0.723874
21,-7.601127,7.921670,14.313112,-0.888422,0.659540
22,-7.849124,7.579543,13.889141,-0.828555,0.637488
23,-7.579955,-0.921733,5.145593,-0.999959,0.816654
24,-7.574557,7.644446,13.858986,-0.880571,0.642970
25,4.669747,0.200929,4.842856,-0.991113,0.677680
26,7.213923,0.172921,14.698393,-0.999959,0.730680
27,-7.129841,7.579543,14.298601,-0.905786,0.660991
28,3.839359,7.461199,13.715015,-0.999525,0.725067
29,4.669747,-0.921733,5.145593,-0.990037,0.688075
30,7.213923,0.182841,14.700866,-0.999958,0.730827
31,-7.152727,-0.603027,15.579943,-0.874746,0.669889
32,4.702240,-0.879521,3.324179,-0.891689,0.682598
33,-7.574557,7.579543,14.300240,-0.873039,0.641629
34,-7.574557,7.579543,13.889141,-0.873039,0.641629
35,-5.463189,7.817836,5.910209,-1.000000,0.827302
36,7.213923,-0.949741,15.003602,-0.999751,0.723874
37,-7.849124,7.579543,13.889141,-0.828555,0.637488
38,-7.574557,7.644446,13.858986,-0.880571,0.642970
39,-7.562127,7.579543,13.889141,-0.875767,0.641696
40,-7.129841,7.584213,14.298601,-0.905229,0.656164
41,3.826670,0.200929,4.877844,-0.994152,0.658030
42,7.295024,0.172921,14.700866,-0.999968,0.732449
43,-7.574557,5.559436,14.300240,-0.563131,0.626996
44,7.153011,-0.013926,14.700866,-0.999966,0.727259
45,-7.129632,5.255903,14.298601,-0.751447,0.641051
46,-7.134804,7.817836,5.910209,-0.999999,0.848223
47,-7.064310,7.888452,13.554586,-0.920696,0.659229
48,-7.134236,-0.790494,16.608900,-0.766838,0.654342
49,4.588638,0.200929,4.842856,-0.991550,0.672174
50,-7.579955,-0.921733,5.145593,-0.999959,0.816654
51,7.213923,0.172921,14.700866,-0.999959,0.730680
52,6.737485,7.451761,14.761187,-0.991582,0.715615
53,-5.463189,7.817836,5.910209,-1.000000,0.827302
54,7.213923,-0.949741,15.003602,-0.999751,0.723874
55,3.826670,0.200929,4.877844,-0.994152,0.658030
56,7.295024,0.172921,14.700866,-0.999968,0.732449
57,7.153011,-0.013926,14.700866,-0.999966,0.727259
58,6.839017,7.817836,4.021668,-0.996678,0.709671
59,3.826670,0.093157,4.956462,-0.993702,0.653769
60,-5.463189,7.817836,4.717452,-0.999995,0.804517
61,-7.574557,4.474252,13.598099,-0.898224,0.621623
62,-5.463189,7.944761,4.542060,-0.999993,0.798701
63,-7.836238,5.559436,14.300240,-0.613780,0.626856
64,-7.134804,7.887941,5.910209,-0.999999,0.844366
65,-7.036915,5.644319,13.554586,-0.712111,0.629117
66,3.826670,0.289335,4.877844,-0.993827,0.662077
67,-7.849124,7.756519,13.889141,-0.858153,0.635986
68,7.213923,0.172921,14.700866,-0.999959,0.730680
69,-7.579955,-0.921733,5.145593,-0.999959,0.816654
70,-7.064310,7.931955,14.306521,-0.921074,0.655572
71,6.722929,-1.388735,14.545193,-0.999059,0.728300
72,-7.574557,7.644446,13.858986,-0.880571,0.642970
73,7.213923,-0.949741,15.003602,-0.999751,0.723874
74,3.826670,0.200929,4.877844,-0.994152,0.658030
75,7.295024,0.172921,14.700866,-0.999968,0.732449
76,7.153011,-0.013926,14.700866,-0.999966,0.727259
77,6.839017,7.817836,4.021668,-0.996678,0.709671
78,3.826670,0.093157,4.956462,-0.993702,0.653769
79,-7.574557,4.474252,13.598099,-0.898224,0.621623
80,-7.836238,4.450522,14.299548,-0.911914,0.626616
81,-7.396986,7.283424,2.823748,-1.000000,0.767604
82,-7.574557,4.474252,13.554067,-0.898224,0.621623
83,7.754023,0.172921,14.700866,-0.999987,0.735762
84,-7.579889,4.474252,13.654569,-0.897846,0.621443
85,-7.836238,5.559436,14.300240,-0.613780,0.626856
86,-7.859462,7.887941,5.429611,-1.000000,0.816448
87,-7.036915,5.644319,13.554586,-0.712111,0.629117
88,-7.849124,7.756519,13.889141,-0.858153,0.635986
89,3.826670,0.289335,4.877844,-0.993827,0.662077
90,6.722929,-1.388735,14.545193,-0.999059,0.728300
91,-7.064310,7.931955,14.306521,-0.921074,0.655572
92,-7.931729,7.887457,7.596980,-0.999997,0.792028
93,7.213923,-0.949741,15.003602,-0.999751,0.723874
94,3.826670,0.200929,4.877844,-0.994152,0.658030
95,7.295024,0.172921,14.700866,-0.999968,0.732449
96,7.153011,-0.013926,14.700866,-0.999966,0.727259
97,6.839017,7.817836,4.021668,-0.996678,0.709671
98,3.826670,0.093157,4.956462,-0.993702,0.653769
99,-7.836238,4.450522,14.299548,-0.911914,0.626616
100,-7.396986,7.283424,2.823748,-1.000000,0.767604
101,7.754023,0.172921,14.700866,-0.999987,0.735762
102,-7.838629,4.450601,13.598099,-0.912322,0.626688
103,-7.942346,3.675119,13.654569,-0.985490,0.633107
104,-7.587118,4.212353,13.654569,-0.917752,0.631780
105,3.826670,0.093157,5.442509,-0.993702,0.653769
106,4.018984,7.969955,14.225368,-0.999924,0.724551
107,-7.582227,4.450522,14.258104,-0.899849,0.621155
108,-7.859462,7.887941,5.429611,-1.000000,0.816448
109,-7.579889,4.466500,13.654569,-0.898659,0.621407
110,3.826670,0.289335,4.877844,-0.993827,0.662077
111,-7.064310,7.931955,14.306521,-0.921074,0.655572
112,-7.833900,4.474252,13.696013,-0.910787,0.627015
113,7.213923,-0.949741,15.003602,-0.999751,0.723874
114,3.826670,0.200929,4.877844,-0.994152,0.658030
115,7.295024,0.172921,14.700866,-0.999968,0.732449
116,7.153011,-0.013926,14.700866,-0.999966,0.727259
117,6.839017,7.817836,4.021668,-0.996678,0.709671
118,3.826670,0.093157,4.956462,-0.993702,0.653769
119,7.754023,0.172921,14.700866,-0.999987,0.735762
120,-7.942346,3.675119,13.654569,-0.985490,0.633107
121,3.826670,0.093157,5.442509,-0.993702,0.653769
122,4.018984,7.969955,14.225368,-0.999924,0.724551
123,-7.582227,4.450522,14.258104,-0.899849,0.621155
124,3.826670,0.089663,4.877236,-0.993646,0.647791
125,-7.945456,3.675119,13.654569,-0.985507,0.633145
126,7.323128,0.172921,14.700866,-0.999970,0.733009
127,-7.838629,4.429610,13.598099,-0.913593,0.626253
128,-7.582227,4.450522,3.191135,-1.000000,0.764677
129,-7.396986,7.179971,2.823748,-1.000000,0.767093
130,-7.832696,4.319895,13.892947,-0.923085,0.628770
131,7.213923,-0.949741,14.992114,-0.999751,0.723874
132,-7.942346,3.255453,13.654569,-0.992222,0.643254
133,7.213923,-0.949741,15.003602,-0.999751,0.723874
134,3.826670,0.200929,4.877844,-0.994152,0.658030
135,7.295024,0.172921,14.700866,-0.999968,0.732449
136,7.153011,-0.013926,14.700866,-0.999966,0.727259
137,6.839017,7.817836,4.021668,-0.996678,0.709671
138,7.754023,0.172921,14.700866,-0.999987,0.735762
139,-7.942346,3.675119,13.654569,-0.985490,0.633107
140,4.018984,7.969955,14.225368,-0.999924,0.724551
141,3.826670,0.089663,4.877236,-0.993646,0.647791
142,-7.945456,3.675119,13.654569,-0.985507,0.633145
143,7.323128,0.172921,14.700866,-0.999970,0.733009
144,7.213923,-0.949741,14.992114,-0.999751,0.723874
145,-7.942346,3.255453,13.654569,-0.992222,0.643254
146,-7.941814,3.164615,13.598615,-0.991961,0.637409
147,-7.587130,4.602229,2.934695,-1.000000,0.760899
148,3.691423,-0.013926,4.897732,-0.993814,0.648007
149,7.630726,3.912931,14.681735,-0.999750,0.720039
150,-7.940314,4.299186,13.892947,-0.936152,0.619428
151,-7.940154,4.319895,13.892947,-0.934432,0.619752
152,-7.396986,7.078688,2.823748,-1.000000,0.766269
153,-7.942346,4.283220,13.893001,-0.937364,0.619176
154,-7.571550,4.602229,2.934695,-1.000000,0.760670
155,-7.941807,3.675119,13.654569,-0.985325,0.628049
156,6.839017,7.821577,4.021668,-0.996714,0.709438
157,3.826670,0.200929,4.877844,-0.994152,0.658030
158,7.754023,0.172921,14.700866,-0.999987,0.735762
159,-7.941814,3.164615,13.598615,-0.991961,0.637409
160,-7.945456,3.675119,13.654569,-0.985507,0.633145
161,7.630726,3.912931,14.681735,-0.999750,0.720039
162,-7.986780,3.164615,13.598615,-0.992272,0.638139
163,3.826670,0.089663,4.877236,-0.993646,0.647791
164,3.690956,-0.029551,4.877300,-0.993838,0.654423
165,7.754023,0.200717,14.614416,-0.999987,0.731532
166,7.153011,-0.013926,14.700866,-0.999966,0.727259
167,3.691423,-0.013926,4.897732,-0.993814,0.648007
168,4.018984,7.969955,14.225368,-0.999924,0.724551
169,-7.942346,3.675119,13.654569,-0.985490,0.633107
170,4.149617,7.828270,14.225368,-0.999874,0.721016
171,3.827136,0.216554,4.898277,-0.994144,0.657590
172,-7.941814,3.164615,13.652252,-0.991961,0.637409
173,-7.571550,4.602229,2.934695,-1.000000,0.760670
174,-7.942346,4.283220,13.893001,-0.937364,0.619176
175,-7.967429,4.283220,13.893001,-0.939892,0.619320
176,-7.941807,3.675119,13.654569,-0.985325,0.628049
177,6.839017,7.514804,4.074239,-0.996569,0.708175
178,3.826670,0.200929,4.877844,-0.994152,0.658030
179,7.954744,0.172921,14.559560,-0.999989,0.733827
180,6.839017,7.821577,4.021668,-0.996714,0.709438
181,-7.945456,3.675119,13.654569,-0.985507,0.633145
182,-7.941814,3.164615,13.598615,-0.991961,0.637409
183,7.630726,3.912931,14.681735,-0.999750,0.720039
184,-7.986780,3.164615,13.598615,-0.992272,0.638139
185,3.826670,0.089663,4.877236,-0.993646,0.647791
186,3.690956,-0.029551,4.877300,-0.993838,0.654423
187,4.018984,7.969955,14.225368,-0.999924,0.724551
