Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-5.355546,3.335872,13.285501,-0.938943,0.717959,0.000000
1,1.180270,7.136539,0.076254,-0.989489,0.720891,0.000000
2,4.816930,0.594936,0.116596,-0.995383,0.723473,0.000000
3,-3.923467,-0.414744,13.145609,-0.962635,0.740579,0.000000
4,-4.420865,2.648266,2.880608,-0.990139,0.792391,0.000000
5,0.525045,2.987101,3.069537,-0.952963,0.723815,0.000000
6,2.394540,-3.739226,13.622672,-0.952470,0.727955,0.000000
7,0.817784,0.874117,3.727987,-0.865869,0.761590,0.000000
8,-0.312263,-0.732443,15.077059,-0.703872,0.747458,0.000000
9,-2.632906,-2.633892,2.833762,-0.861233,0.795962,0.000000
10,-5.808792,2.464308,13.285501,-0.917542,0.724370,-0.982373
11,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
12,0.842640,-1.383371,14.094372,-0.865775,0.744957,-1.650207
13,4.816930,0.892016,0.530003,-0.995827,0.699323,-0.509079
14,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601
15,-4.407913,7.037978,2.696526,-0.903927,0.760754,-4.393590
16,-1.788952,2.621437,15.246281,-0.933435,0.753011,-3.041620
17,2.161529,7.136539,0.076254,-0.993555,0.707225,-0.981259
18,-4.460527,2.175309,2.536880,-0.996538,0.804482,-0.586012
19,-2.650862,-3.290992,1.966027,-0.981925,0.805683,-1.088607
20,1.180270,7.136539,0.076254,-0.989489,0.720891,0.000000
21,-2.753070,-1.274188,3.260750,-0.966362,0.797029,-1.430229
22,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
23,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601
24,2.161529,7.136539,0.076254,-0.993555,0.707225,-0.981259
25,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
26,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234
27,2.394540,-6.879083,14.247737,-0.753507,0.712605,-2.103915
28,-5.355546,-0.882456,0.898282,-1.000000,0.770077,-1.305402
29,4.816930,0.892016,1.105523,-0.995827,0.699323,-0.575521
30,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
31,0.977446,6.983856,2.535937,-0.979581,0.714469,-2.472749
32,-4.460527,1.981611,1.212698,-0.999790,0.766095,-1.338274
33,4.816930,0.892016,0.530003,-0.995827,0.699323,-0.509079
34,-2.650862,-3.290992,1.966027,-0.981925,0.805683,-1.088607
35,-5.379081,0.372679,1.257047,-1.000000,0.776558,-0.023535
36,-4.407913,7.037978,2.696526,-0.903927,0.760754,-4.393590
37,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234
38,4.816930,0.892016,1.105523,-0.995827,0.699323,-0.575521
39,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
40,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
41,2.394540,-6.879083,14.247737,-0.753507,0.712605,-2.103915
42,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601
43,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
44,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
45,0.977446,6.983856,2.535937,-0.979581,0.714469,-2.472749
46,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
47,-5.355546,3.401102,1.393410,-0.998405,0.763205,-1.687801
48,-4.671095,0.329204,0.651314,-0.999993,0.768301,-0.915027
49,-5.950045,0.375913,1.257047,-1.000000,0.787364,-0.570973
50,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
51,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
52,4.584503,1.993918,1.212698,-0.996611,0.700999,-1.131236
53,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
54,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
55,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601
56,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
57,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
58,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
59,-4.671095,0.329204,0.651314,-0.999993,0.768301,-0.915027
60,-5.950045,0.375913,1.257047,-1.000000,0.787364,-0.570973
61,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
62,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
63,-5.430004,0.615864,1.105523,-1.000000,0.769586,-0.291019
64,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
65,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
66,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
67,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
68,4.816930,3.513430,1.105523,-0.998772,0.689123,-1.540918
69,-5.355546,0.375913,1.257047,-1.000000,0.776061,-0.003234
70,-0.073752,-7.017557,1.686487,-1.000000,0.838034,-0.597092
71,-5.429758,0.525346,1.105523,-1.000000,0.765917,-0.090519
72,5.222424,6.867943,1.105523,-0.999366,0.680537,-0.093931
73,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
74,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
75,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601
76,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
77,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
78,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
79,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
80,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
81,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
82,4.993217,7.315203,1.105523,-0.999624,0.686496,-0.421162
83,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
84,-5.950045,0.375913,1.257047,-1.000000,0.787364,-0.570973
85,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
86,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
87,-4.671095,0.329204,0.651314,-0.999993,0.768301,-0.915027
88,-6.379297,3.604697,1.257047,-0.999455,0.772670,-1.052670
89,-5.430004,0.615864,1.105523,-1.000000,0.769586,-0.291019
90,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
91,5.380892,6.854706,1.105523,-0.999289,0.674367,-0.159019
92,5.222424,6.867943,1.105523,-0.999366,0.680537,-0.093931
93,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
94,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
95,-6.379297,-0.061729,1.257047,-1.000000,0.792987,-1.090478
96,-0.292787,-6.884919,18.599802,-0.946441,0.679001,-2.914745
97,2.394540,-6.921131,12.144243,-0.850158,0.722012,-3.508601
98,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
99,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
100,4.993217,7.315203,1.105523,-0.999624,0.686496,-0.421162
101,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
102,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
103,-6.644368,0.525346,1.105523,-1.000000,0.779235,-0.661724
104,2.290167,2.756734,12.144243,-0.950526,0.771599,-3.843530
105,4.856565,0.892016,6.771261,-0.950289,0.798295,-4.487622
106,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
107,-5.355546,0.372679,1.257047,-1.000000,0.776090,-2.947520
108,5.380892,6.854706,1.105523,-0.999289,0.674367,-0.159019
109,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
110,5.120217,6.854706,1.105523,-0.999381,0.677996,-0.103061
111,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
112,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
113,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
114,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
115,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
116,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
117,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
118,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
119,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
120,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
121,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
122,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
123,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
124,5.200802,-4.019580,1.082476,-0.946004,0.721569,-4.479567
125,-0.292787,-6.884919,18.599802,-0.946441,0.679001,-2.914745
126,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
127,5.293685,6.854706,1.105523,-0.999324,0.677424,-0.072479
128,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
129,5.380892,6.854706,1.105523,-0.999289,0.674367,-0.159019
130,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
131,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
132,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
133,-6.901501,-7.710301,1.695705,-1.000000,0.834583,-1.732060
134,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
135,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
136,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
137,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
138,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
139,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
140,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
141,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
142,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
143,-4.204422,-1.431752,1.023377,-0.999840,0.778342,-1.281585
144,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
145,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
146,5.293685,6.854706,1.105523,-0.999324,0.677424,-0.072479
147,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
148,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
149,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
150,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
151,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
152,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
153,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
154,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
155,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
156,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
157,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
158,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
159,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
160,-6.901501,-7.710301,1.695705,-1.000000,0.834583,-1.732060
161,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
162,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
163,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
164,5.293685,6.854706,1.105523,-0.999324,0.677424,-0.072479
165,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
166,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
167,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
168,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
169,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
170,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
171,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
172,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
173,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
174,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
175,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
176,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
177,5.732150,7.578849,1.105523,-0.999472,0.693902,-0.784558
178,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
179,-7.967530,-6.198421,18.105004,-0.988480,0.667425,-0.328355
180,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
181,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
182,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
183,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
184,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
185,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
186,-5.333955,-6.973531,1.695705,-1.000000,0.830081,-4.564335
187,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
188,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
189,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
190,7.815149,6.867943,1.565834,-0.999471,0.709099,-2.477431
191,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
192,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
193,-7.381029,-4.019580,18.551515,-0.964303,0.669093,-1.979250
194,-6.644368,1.697038,1.105523,-1.000000,0.783704,-1.171692
195,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
196,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
197,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
198,-7.892036,-5.862120,18.105004,-0.988235,0.664755,-0.016742
199,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
200,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
201,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
202,4.856565,-4.089174,7.141105,-0.999486,0.799519,-2.714028
203,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
204,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
205,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
206,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
207,-6.584752,0.880465,2.776867,-0.999999,0.827696,-1.709694
208,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
209,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
210,-7.381029,-4.019580,18.551515,-0.964303,0.669093,-1.979250
211,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
212,-7.892036,-5.862120,18.105004,-0.988235,0.664755,-0.016742
213,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
214,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
215,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
216,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
217,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
218,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
219,-6.584752,0.880465,2.776867,-0.999999,0.827696,-1.709694
220,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
221,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
222,4.856565,-4.089174,7.141105,-0.999486,0.799519,-2.714028
223,-5.592930,-6.973770,6.661104,-0.856093,0.738012,-4.972148
224,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
225,-6.536802,-0.239306,18.499453,-0.939515,0.669188,-2.421877
226,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
227,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
228,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
229,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
230,-5.370622,0.880465,1.257047,-1.000000,0.763951,-0.008458
231,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
232,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
233,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
234,-6.584752,0.880465,2.776867,-0.999999,0.827696,-1.709694
235,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
236,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
237,4.856565,-4.089174,7.141105,-0.999486,0.799519,-2.714028
238,-6.536802,-0.239306,18.499453,-0.939515,0.669188,-2.421877
239,-6.125644,-6.384771,18.105004,-0.983163,0.684451,-3.922744
240,-5.379081,0.880465,1.257047,-1.000000,0.764067,-0.505101
241,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
242,-6.125644,7.015078,7.193045,-0.966643,0.736846,-4.813502
243,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
244,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
245,-5.370622,0.880465,1.257047,-1.000000,0.763951,-0.008458
246,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
247,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
248,-6.536802,-0.239306,18.499453,-0.939515,0.669188,-2.421877
249,-6.584752,0.880465,2.776867,-0.999999,0.827696,-1.709694
250,5.222424,6.693655,4.534328,-0.993519,0.753615,-3.433232
251,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
252,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
253,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
254,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
255,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
256,-7.926988,-4.025770,0.974074,-0.999983,0.783168,-3.892061
257,-6.125644,7.015078,7.193045,-0.966643,0.736846,-4.813502
258,-6.597970,2.780689,1.299056,-0.999993,0.776530,-0.853565
259,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
260,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
261,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
262,-7.916027,1.697038,1.177115,-1.000000,0.791901,-0.072426
263,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
264,-6.536802,-0.239306,18.499453,-0.939515,0.669188,-2.421877
265,-6.584752,0.880465,2.776867,-0.999999,0.827696,-1.709694
266,5.222424,6.693655,4.534328,-0.993519,0.753615,-3.433232
267,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
268,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
269,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
270,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
271,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
272,-7.926988,-4.025770,0.974074,-0.999983,0.783168,-3.892061
273,-6.125644,7.015078,7.193045,-0.966643,0.736846,-4.813502
274,-5.370622,0.880465,1.467529,-1.000000,0.763951,-0.210482
275,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
276,-7.927417,-5.838924,18.105004,-0.988456,0.664788,-0.042307
277,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
278,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
279,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
280,-6.536802,-0.239306,18.499453,-0.939515,0.669188,-2.421877
281,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
282,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
283,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
284,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
285,-6.584550,-1.386909,2.807502,-1.000000,0.842289,-2.049912
286,5.222424,6.693655,4.534328,-0.993519,0.753615,-3.433232
287,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
288,-7.892128,-4.251063,1.191371,-0.999986,0.784543,-0.314944
289,-7.926988,-4.025770,0.974074,-0.999983,0.783168,-3.892061
290,-6.125644,7.015078,7.193045,-0.966643,0.736846,-4.813502
291,-7.892036,-5.878862,18.105004,-0.988235,0.664689,-1.837412
292,-7.994429,-5.838924,18.049178,-0.989033,0.665447,-0.087219
293,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
294,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
295,-5.688008,-6.948580,14.247737,-0.754172,0.740047,-6.276336
296,6.995420,-1.386909,6.602990,-0.999991,0.822256,-3.129938
297,-7.926988,1.697038,1.105523,-1.000000,0.792072,-1.282620
298,5.222424,6.693655,4.534328,-0.993519,0.753615,-3.433232
299,-6.536802,-0.239306,18.499453,-0.939515,0.669188,-2.421877
300,-4.204422,-1.431752,18.402857,-0.948815,0.722840,-4.714085
301,5.380892,6.854706,12.143946,-0.999030,0.771451,-5.132830
302,-6.584550,-1.386909,2.807502,-1.000000,0.842289,-2.049912
303,4.856565,-6.780517,6.790935,-0.999969,0.810165,-4.241555
304,-7.926988,2.041289,0.593135,-1.000000,0.791842,-0.617293
305,5.222424,6.961873,1.105523,-0.999411,0.680574,-3.234035
306,-6.125644,7.015078,7.193045,-0.966643,0.736846,-4.813502
307,-0.670843,-7.017557,1.686487,-1.000000,0.843164,-4.229173
308,7.581393,7.117403,18.251294,-0.911110,0.771232,-6.852078
