Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.452908,6.848057,9.182553,-0.999546,0.743606,1
1,-6.452908,7.962860,9.182553,-0.989716,0.731202,1
2,-6.439136,6.839325,9.103256,-0.999538,0.743488,1
3,-6.433868,6.844935,9.096879,-0.999540,0.743576,1
4,-6.426862,6.844935,9.102402,-0.999535,0.743401,1
5,-6.423153,6.671729,9.131735,-0.999434,0.742581,1
6,-6.318644,6.641093,9.102425,-0.999341,0.741498,1
7,-6.309883,6.559658,9.102286,-0.999197,0.740884,1
8,-6.309883,6.641029,9.102425,-0.999326,0.741264,1
9,-6.232293,6.559948,8.769482,-0.999040,0.735018,1
10,-6.226363,6.658466,9.102425,-0.999144,0.740386,1
11,-6.197375,6.421719,9.178730,-0.998507,0.733537,1
12,-6.185159,6.460473,9.097280,-0.998584,0.733740,1
13,-6.185158,6.425213,9.097622,-0.998427,0.733362,1
14,-6.185158,6.456547,9.097622,-0.998554,0.733566,1
15,-6.173715,6.329410,9.156247,-0.997995,0.732520,1
16,-6.173594,6.329676,9.156247,-0.998020,0.732607,1
17,-6.173594,6.334180,9.093898,-0.998051,0.732636,1
18,-6.159962,6.325908,9.178764,-0.997843,0.732404,1
19,-6.157719,6.403153,9.209995,-0.998115,0.732927,1
20,-0.261337,6.132685,6.135321,-0.999976,0.804290,1
21,3.438610,-5.556504,1.905548,-0.999994,0.809574,1
22,3.450582,-6.389169,1.870990,-1.000000,0.811951,1
23,3.465245,-5.556504,1.905548,-0.999995,0.809700,1
24,4.446119,7.588301,11.335702,0.690878,0.704520,0
25,4.967454,7.787296,9.995464,0.062931,0.721998,0
26,4.967454,7.787296,9.997133,0.062931,0.721998,0
27,4.986317,7.786381,11.448957,0.566222,0.705850,0
28,4.997372,7.957874,11.454143,0.537135,0.708345,0
29,5.011756,7.957874,11.454143,0.528362,0.709123,0
30,5.011756,7.959209,11.454143,0.528362,0.709123,0
31,5.011756,7.993987,11.466308,0.530777,0.708410,0
32,5.017849,7.960940,9.860012,-0.418416,0.722156,0
33,5.024004,7.787296,9.995464,0.178701,0.721972,0
34,5.384000,7.960961,11.428708,0.710892,0.699243,0
