Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.994238,7.992653,1.475675,-0.999976,0.765193,1
1,-7.994238,7.998780,1.475675,-0.999977,0.765215,1
2,-7.992750,7.987749,0.656794,-0.999975,0.765105,1
3,-7.740220,7.989712,1.475675,-0.999933,0.759908,1
4,-5.446816,5.887360,0.843748,-0.999982,0.781699,1
5,-5.382619,5.887360,0.843748,-0.999984,0.781830,1
6,-5.368232,5.953176,0.843748,-0.999987,0.782397,1
7,-5.009903,6.636884,1.211091,-0.999996,0.787887,1
8,-4.931760,6.626114,0.962796,-0.999995,0.787582,1
9,-4.917692,6.636884,1.227325,-0.999995,0.787582,1
10,-4.887564,6.633742,0.962796,-0.999994,0.787407,1
11,-4.851879,6.628364,0.962796,-0.999993,0.783620,1
12,-4.790234,6.636884,1.141986,-0.999991,0.783490,1
13,0.061683,7.828293,8.505256,0.802203,0.702941,0
14,0.103203,7.828293,8.505256,0.796216,0.707019,0
15,0.105222,7.828293,8.505256,0.797321,0.706909,0
16,0.143084,7.887341,9.397358,0.811235,0.698475,0
17,0.143084,7.969080,9.456304,0.821636,0.695715,0
18,0.143084,7.992766,8.609359,0.828088,0.695679,0
19,0.171809,7.991629,8.516341,0.831975,0.694735,0
20,0.173586,7.971901,8.609359,0.828374,0.695497,0
21,0.173643,7.992521,8.505256,0.832709,0.694662,0
22,0.426261,7.952868,7.383241,-0.382122,0.707650,0
23,0.429800,7.971901,7.387912,-0.376559,0.707595,0
24,0.433217,7.992658,7.406780,-0.372890,0.707346,0
25,0.433732,6.651897,7.384044,-0.677974,0.709164,0
26,0.453750,6.633094,7.353022,-0.719504,0.710844,0
27,0.508772,6.538546,7.441436,-0.754796,0.714766,0
28,0.514961,6.639131,7.445764,-0.744675,0.711031,0
29,0.535748,6.526311,7.283860,-0.762576,0.719823,0
30,0.538129,6.538546,7.441436,-0.761086,0.719232,0
31,0.539888,6.538271,7.384044,-0.761086,0.719232,0
32,0.541014,6.538686,7.441436,-0.762196,0.719393,0
33,0.554905,6.528114,7.292613,-0.765967,0.724165,0
34,0.554905,6.530053,7.292613,-0.765311,0.723976,0
35,0.574725,6.632997,7.428648,-0.770441,0.724782,0
36,0.596650,6.651897,7.387123,-0.776792,0.724891,0
37,0.604969,7.846107,8.500719,0.974626,0.692499,0
38,0.627318,6.666118,7.406193,-0.784072,0.729549,0
39,0.631006,7.828293,8.505256,0.980875,0.688414,0
40,1.879799,7.778618,7.355602,-0.864883,0.733790,0
41,1.879799,7.789332,7.355602,-0.863111,0.733656,0
42,1.879799,7.964268,7.355602,-0.846979,0.731829,0
43,1.930601,6.514971,7.374224,-0.946928,0.735834,0
44,2.035061,6.526311,7.283860,-0.955369,0.740176,1
45,2.035061,6.635294,7.353080,-0.952695,0.739097,1
46,2.042061,7.993046,7.371431,-0.902045,0.734134,0
47,2.224180,6.635307,7.353080,-0.964668,0.742614,1
48,2.263308,6.635294,7.353080,-0.966774,0.744392,1
49,2.272698,6.632997,7.353022,-0.967315,0.744863,1
50,2.272698,6.721970,7.309418,-0.966192,0.743869,1
51,2.284346,7.732199,7.242376,-0.950600,0.738597,1
52,2.336602,6.666118,7.409012,-0.970217,0.747242,1
53,2.394469,6.666118,7.406193,-0.973300,0.749961,1
54,2.400339,6.666118,7.359886,-0.973373,0.750170,1
55,2.407498,6.632252,7.353080,-0.973969,0.750797,1
56,2.407498,6.635307,7.353080,-0.973925,0.750771,1
57,2.407498,6.666118,7.359886,-0.973768,0.750405,1
58,2.584657,6.824406,7.352624,-0.979463,0.752889,1
59,4.086659,7.853660,7.277639,-0.998637,0.757453,1
60,4.115303,7.853660,7.283940,-0.998685,0.759131,1
61,4.441532,7.506652,4.307567,-0.996514,0.753587,1
62,4.478846,7.636892,4.315881,-0.996760,0.753699,1
63,4.478846,7.636892,4.355741,-0.996760,0.753699,1
64,4.562352,7.789332,4.150760,-0.997058,0.754398,1
65,4.575774,7.789332,4.315881,-0.997075,0.754599,1
66,5.009624,-3.561246,1.829553,-1.000000,0.788276,1
