Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.524136,7.363983,1.708349,0.900425,0.761170,0
1,-0.208920,6.318592,3.936723,-1.000000,0.792734,1
2,-0.661422,5.040295,3.078592,0.769120,0.781162,0
3,2.226170,-0.214903,2.227982,0.971022,0.779123,0
4,-3.061649,-1.280699,0.266408,0.999615,0.773413,0
5,-3.870426,-5.635526,1.693466,-0.999995,0.822445,1
6,-4.204632,-4.475542,2.879483,-0.650045,0.808819,1
7,0.199267,-5.107706,1.691469,-0.999738,0.813735,1
8,-2.073004,-0.948361,4.428426,0.859514,0.800848,0
9,-2.535583,0.666771,12.237846,0.996928,0.781009,0
10,0.271553,-0.565722,2.327467,0.994258,0.784205,0
11,-0.848582,-0.443127,8.137336,0.977985,0.794118,0
12,-0.334906,-0.093834,12.645079,0.992245,0.786480,0
13,-0.930917,-0.227085,5.534055,0.992052,0.788598,0
14,0.101261,-2.110167,9.772968,0.979423,0.791522,0
15,0.184447,1.986523,9.863307,0.981041,0.790262,0
16,-4.800687,0.806868,2.851740,-0.998981,0.816135,1
17,-1.283618,-0.403821,1.767358,0.997688,0.784528,0
18,-0.192269,-2.283475,15.722723,0.993591,0.790836,0
19,-4.017771,-0.169497,2.129245,0.997015,0.795762,0
20,1.556609,3.689868,3.078592,-0.614605,0.754500,1
21,-0.208920,6.140759,3.936723,-1.000000,0.784794,1
22,0.199267,7.409723,0.801947,-0.303401,0.748856,0
23,-0.208920,6.270278,3.936723,-1.000000,0.790215,1
24,-0.192269,-2.283475,4.475322,0.400585,0.787646,0
25,-0.208920,6.318592,2.742513,0.480727,0.763113,0
26,-0.208920,5.936593,2.934318,0.502937,0.759751,0
27,-0.208920,6.318592,3.936723,-1.000000,0.792734,1
28,0.179755,5.063510,3.078592,0.526818,0.761139,0
29,-3.870426,-5.635526,1.693466,-0.999995,0.822445,1
30,0.199267,-5.744079,1.691469,-0.999987,0.821226,1
31,-4.807859,7.332319,4.210851,-1.000000,0.823243,1
32,-2.110827,-5.643232,4.428426,-0.999963,0.796919,1
33,-6.524136,7.363983,1.708349,0.900425,0.761170,0
34,-0.661422,5.040295,3.078592,0.769120,0.781162,0
35,-2.077001,-2.283475,15.722723,0.875023,0.779371,0
36,-3.870426,-0.026652,12.401625,0.964605,0.761804,0
37,-6.351507,0.806868,2.767136,-1.000000,0.826571,1
38,-6.524136,-5.182518,1.708349,-0.934617,0.803421,1
39,-2.497560,0.666656,2.791200,0.753250,0.801120,0
40,0.467719,5.267459,3.936723,-1.000000,0.779085,1
41,3.940081,6.318592,2.620859,-0.998884,0.731320,1
42,1.086991,6.270278,3.936723,-1.000000,0.781777,1
43,-0.210082,6.140759,4.435799,-1.000000,0.784737,1
44,1.341641,3.689868,3.944459,-0.999855,0.776493,1
45,0.163792,-5.643232,4.428426,-0.998890,0.772213,1
46,-2.077001,6.142304,15.722723,0.930674,0.741737,0
47,0.160491,6.318592,1.706837,-0.967176,0.742019,1
48,1.556609,3.689868,5.256040,-0.989271,0.743985,1
49,-0.208920,6.140759,3.936723,-1.000000,0.784794,1
50,-0.876976,5.063510,6.781182,0.995518,0.741775,0
51,0.199267,7.631545,1.705042,-0.980955,0.748635,1
52,-0.208920,5.937962,3.938506,-1.000000,0.786148,1
53,1.556609,3.689868,3.078592,-0.614605,0.754500,1
54,0.199267,7.409723,0.801947,-0.303401,0.748856,0
55,-0.208920,5.942709,3.936723,-1.000000,0.786265,1
56,1.556609,3.367562,3.078592,-0.558923,0.758251,1
57,0.199267,7.407229,0.801947,-0.302626,0.748880,0
58,0.182246,6.270278,3.936723,-1.000000,0.787617,1
59,0.137441,7.047218,2.767136,0.258494,0.750463,0
60,0.467719,5.267459,3.936723,-1.000000,0.779085,1
61,3.940081,6.318592,2.620859,-0.998884,0.731320,1
62,1.086991,6.270278,3.936723,-1.000000,0.781777,1
