Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-5.195845,1.742742,2.504637,-0.999813,0.822913
1,-5.520658,1.719398,2.525203,-0.999986,0.833221
2,-5.195845,1.742742,2.504637,-0.999813,0.822913
3,-5.580218,5.836374,2.654718,-0.999992,0.829695
4,-5.195845,1.699390,2.504637,-0.999756,0.823063
5,-5.520658,1.719398,2.525203,-0.999986,0.833221
6,-5.520658,1.719398,2.504724,-0.999986,0.833221
7,-5.529742,1.742742,2.504637,-0.999988,0.833445
8,-4.474388,2.868637,2.504637,-0.999003,0.823781
9,-3.822232,4.713451,6.389719,-0.999409,0.846243
10,-1.460897,5.562326,6.384456,-0.998258,0.832367
11,-5.195845,1.742742,2.504637,-0.999813,0.822913
12,-5.580218,5.836374,2.654718,-0.999992,0.829695
13,-5.579491,1.839098,2.503907,-0.999995,0.834697
14,-5.580218,6.750604,2.654718,-0.999890,0.824444
15,-5.495170,5.887714,2.575061,-0.999989,0.824805
16,-5.193718,1.742742,2.504637,-0.999813,0.822913
17,-5.520658,1.719398,2.525203,-0.999986,0.833221
18,-5.520658,1.719398,2.504724,-0.999986,0.833221
19,-5.529742,1.742742,2.504637,-0.999988,0.833445
20,-5.529742,1.742742,2.537495,-0.999988,0.833445
21,-5.320817,1.742742,2.504637,-0.999935,0.826965
22,-5.530900,1.742742,2.504637,-0.999988,0.833483
23,-5.195845,1.699390,2.504637,-0.999756,0.823063
24,-5.578663,5.836374,6.485173,-0.999781,0.853127
25,-4.474388,2.868637,2.504637,-0.999003,0.823781
26,-5.195845,1.742742,2.504637,-0.999813,0.822913
27,-5.193718,1.742742,2.504637,-0.999813,0.822913
28,-6.165943,4.713451,2.559265,-1.000000,0.833557
29,-4.447475,5.628594,2.504637,-0.996758,0.816624
30,-5.520715,2.943896,2.525203,-1.000000,0.828254
31,-5.193718,1.742742,2.669747,-0.999813,0.822913
32,-6.164027,5.661679,3.030732,-0.999999,0.828250
33,-5.210814,1.746293,2.575624,-0.999836,0.823623
34,-5.874945,5.829926,2.575061,-0.999996,0.823808
35,-5.575040,2.868637,2.504637,-1.000000,0.833512
36,-5.195845,1.699390,2.504637,-0.999756,0.823063
37,-6.181570,5.372254,2.758604,-0.999999,0.828492
38,-5.514308,5.881879,2.559383,-0.999990,0.825181
39,-5.580218,6.750604,2.654718,-0.999890,0.824444
40,-5.495170,5.887714,2.575061,-0.999989,0.824805
41,-5.480201,5.884163,2.504074,-0.999988,0.824599
42,-6.165943,4.713451,2.559265,-1.000000,0.833557
43,-4.447475,5.628594,2.504637,-0.996758,0.816624
44,-5.520715,2.943896,2.525203,-1.000000,0.828254
45,-6.164027,5.661679,3.030732,-0.999999,0.828250
46,-6.586971,4.723360,2.574943,-1.000000,0.839851
47,-6.165943,4.729304,2.559265,-1.000000,0.833557
48,-4.161408,2.820635,2.574943,-0.960260,0.813754
49,-4.890688,3.456898,2.504637,-0.999997,0.825395
50,-6.199896,6.029462,2.578984,-0.999999,0.826045
51,-5.557601,5.369388,2.758604,-0.999996,0.819310
52,-5.503243,2.943896,0.721486,-0.985199,0.815643
53,-6.165943,4.719402,3.020226,-1.000000,0.833595
54,-4.447475,5.677424,2.504637,-0.996245,0.816662
55,-5.338743,4.713451,2.526489,-0.999996,0.822028
56,-5.520715,2.943896,2.525203,-1.000000,0.828254
57,-4.890688,3.456898,2.504637,-0.999997,0.825395
58,-6.199896,6.029462,2.578984,-0.999999,0.826045
59,-5.557601,5.369388,2.758604,-0.999996,0.819310
60,-6.586971,2.814009,1.180753,-0.992925,0.812562
61,-4.771108,5.628594,2.504637,-0.999703,0.813669
62,-5.467181,3.036081,0.687988,-0.981342,0.810315
63,-4.161408,4.394428,2.574943,-0.993829,0.813368
64,-5.578907,3.099799,2.525203,-1.000000,0.832536
65,-5.406323,1.985254,1.352225,-0.980061,0.803317
66,-7.612074,4.723360,2.574943,-1.000000,0.834510
67,-5.382720,2.574635,2.559428,-0.999999,0.826499
68,-6.586971,4.723360,2.574943,-1.000000,0.839851
69,-4.161408,2.820635,2.574943,-0.960260,0.813754
70,-5.520715,2.943896,2.525203,-1.000000,0.828254
