Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-3.912449,0.534446,2.659045,-0.998004,0.790773,0.000000
1,4.879332,-0.261084,0.277326,-0.988317,0.751848,0.000000
2,-3.912449,0.534446,2.659045,-0.998004,0.790773,0.000000
3,3.185236,-3.050758,2.643249,-0.976557,0.739944,-4.031108
4,4.879332,-0.256688,0.277326,-0.988442,0.751772,-0.004396
5,4.879332,-0.261084,0.199355,-0.988317,0.751848,-0.077971
6,3.762389,-0.261084,0.255505,-0.981214,0.745171,-1.117156
7,3.059220,-4.673298,14.425079,-0.953440,0.719627,-1.258947
8,4.147473,-0.261084,0.277326,-0.985085,0.751202,-0.731859
9,-3.910634,0.534446,2.659045,-0.997981,0.790686,-0.001815
10,4.879332,-0.261084,0.277326,-0.988317,0.751848,0.000000
11,-4.039047,-0.261084,0.939350,-0.999948,0.781618,-1.899012
12,-1.028379,7.526163,0.277326,-0.971353,0.721392,-7.928688
13,3.185236,7.283620,1.822927,-0.999036,0.710905,-7.614492
14,5.045038,7.664567,0.080616,-0.998379,0.718104,-7.925429
15,-3.912449,0.534446,2.659045,-0.998004,0.790773,0.000000
16,4.879332,-0.261084,13.098545,-0.997731,0.767469,-2.763476
17,3.185236,-3.050758,2.643249,-0.976557,0.739944,-4.031108
18,3.059220,-4.673298,14.425079,-0.953440,0.719627,-1.258947
19,-4.039047,-0.261084,0.939350,-0.999948,0.781618,-1.899012
20,-1.028379,7.526163,0.277326,-0.971353,0.721392,-7.928688
21,3.185236,7.283620,1.822927,-0.999036,0.710905,-7.614492
22,5.045038,7.664567,0.080616,-0.998379,0.718104,-7.925429
23,5.045038,7.664567,1.029374,-0.999713,0.676362,-0.948757
24,-4.039047,-0.253568,0.939350,-0.999948,0.781587,-0.007516
25,-4.039047,0.899568,0.939350,-0.999933,0.769863,-1.160652
26,-4.011567,-0.261084,0.939350,-0.999941,0.786383,-0.027481
27,3.331202,-6.966139,5.070734,-0.990521,0.814180,-4.609142
28,-4.039047,-0.261084,0.939350,-0.999948,0.781618,-1.899012
29,-1.028379,7.526163,0.277326,-0.971353,0.721392,-7.928688
30,3.185236,7.283620,1.822927,-0.999036,0.710905,-7.614492
31,5.045038,7.664567,0.080616,-0.998379,0.718104,-7.925429
32,5.045038,7.664567,1.029374,-0.999713,0.676362,-0.948757
33,-4.039047,-0.253568,0.939350,-0.999948,0.781587,-0.007516
34,-4.039047,0.899568,0.939350,-0.999933,0.769863,-1.160652
35,-1.028379,-7.145732,0.277326,-1.000000,0.789058,-4.485733
36,-4.011567,-0.031120,1.009046,-0.999936,0.777819,-0.234725
37,-2.208102,-6.979409,0.407968,-1.000000,0.783911,-4.184169
38,-4.017737,-0.261084,0.939350,-0.999943,0.781158,-0.006170
39,-6.859838,-0.152156,15.690312,-0.998951,0.710399,-2.108510
40,5.045038,5.031250,1.029374,-0.998942,0.682646,-2.633318
41,4.926785,7.642772,0.939350,-0.999731,0.690719,-0.150210
42,3.331202,-6.966139,5.070734,-0.990521,0.814180,-4.609142
43,5.045038,7.682399,1.029374,-0.999719,0.671272,-0.017832
44,-4.039047,0.892173,0.939350,-0.999934,0.764614,-0.007396
45,-1.028379,-7.145732,0.277326,-1.000000,0.789058,-4.485733
46,-1.028379,7.526163,0.277326,-0.971353,0.721392,-7.928688
47,3.185236,7.283620,1.822927,-0.999036,0.710905,-7.614492
48,-2.208102,-6.979409,0.407968,-1.000000,0.783911,-4.184169
49,5.045038,7.664567,1.029374,-0.999713,0.676362,-0.948757
50,5.045038,7.664567,0.080616,-0.998379,0.718104,-7.925429
51,5.045038,5.031250,1.029374,-0.998942,0.682646,-2.633318
52,3.185236,5.649607,1.566442,-0.999283,0.686524,-1.654020
53,-4.039047,0.899568,0.939350,-0.999933,0.769863,-1.160652
54,-6.859838,-0.152156,15.690312,-0.998951,0.710399,-2.108510
55,-2.157102,-6.979409,0.050897,-1.000000,0.778711,-0.360694
56,-4.011567,-0.031120,1.009046,-0.999936,0.777819,-0.234725
57,-4.017737,-1.554397,0.939350,-0.999579,0.780572,-1.293313
58,-4.039047,-0.261084,0.939350,-0.999948,0.781618,-1.899012
59,4.926785,7.642772,0.939350,-0.999731,0.690719,-0.150210
60,5.045038,7.682399,1.029374,-0.999719,0.671272,-0.017832
61,-4.039047,0.892173,0.939350,-0.999934,0.764614,-0.007396
62,-1.028379,-7.145732,0.277326,-1.000000,0.789058,-4.485733
63,-1.028379,7.526163,0.277326,-0.971353,0.721392,-7.928688
64,3.185236,7.283620,1.822927,-0.999036,0.710905,-7.614492
65,-2.208102,-6.979409,0.407968,-1.000000,0.783911,-4.184169
66,5.045038,7.664567,1.029374,-0.999713,0.676362,-0.948757
67,5.045038,7.664567,0.080616,-0.998379,0.718104,-7.925429
68,5.045038,5.031250,1.029374,-0.998942,0.682646,-2.633318
69,3.185236,5.649607,1.566442,-0.999283,0.686524,-1.654020
70,-6.859838,-0.152156,15.690312,-0.998951,0.710399,-2.108510
71,4.926785,7.642772,0.939350,-0.999731,0.690719,-0.150210
72,3.460443,-6.979409,0.407968,-0.999952,0.773787,-4.493801
