Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,4.317541,-5.061686,1.871924,-1.000000,0.780326,1
1,1.771911,-7.394678,18.953215,-0.910596,0.668286,0
2,1.614437,-7.220140,19.072264,-0.938767,0.668867,0
3,4.245209,-7.372266,19.072264,-0.985356,0.680724,1
4,7.165490,-7.108059,19.080179,-0.993906,0.728968,1
5,0.072456,-7.231698,18.982939,-0.988634,0.699409,1
6,7.146697,-4.439912,18.746659,-0.999870,0.738467,1
7,7.189630,-1.506229,21.097291,-0.999952,0.760454,1
8,0.139242,-7.232191,19.072264,-0.987734,0.696642,1
9,7.473809,-1.557571,21.118887,-0.999990,0.767296,1
10,3.067713,-4.022569,1.810530,-0.999994,0.772571,1
11,6.843516,-4.473903,19.069128,-0.996030,0.735085,1
12,7.195221,-6.343028,19.075243,-0.995277,0.730985,1
13,7.189630,-1.591351,21.124089,-0.999967,0.760548,1
14,6.841575,-4.439912,19.069128,-0.995843,0.734876,1
15,4.317541,-4.022569,1.810530,-0.999999,0.776223,1
16,0.041318,-7.108059,18.987875,-0.988017,0.696652,1
17,0.076972,-7.231698,18.982939,-0.988480,0.699302,1
18,6.734654,-5.064452,1.872618,-1.000000,0.778177,1
19,6.657358,-5.104385,1.720590,-1.000000,0.779705,1
