Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-1.506854,-0.751965,18.067365,0.999755,0.646848,0
1,5.104978,7.913628,2.705203,0.977478,0.677203,0
2,2.908605,-5.700682,3.988402,-0.990943,0.782985,1
3,-1.244302,-5.636646,2.255564,0.257946,0.724820,0
4,-1.347207,-0.626472,17.158716,0.998865,0.661794,0
5,-6.346531,1.387777,14.802609,0.998049,0.721280,0
6,-2.320435,-5.135084,1.823122,0.998656,0.717144,0
7,-2.245396,-7.373631,1.718321,0.824189,0.725458,0
8,4.165426,4.646170,3.731832,0.999737,0.679870,0
9,0.086556,-3.853501,4.346854,0.997470,0.764738,0
10,-0.333400,-1.004701,16.050795,0.999829,0.688876,0
11,-1.605080,-1.607290,15.400335,0.999998,0.702305,0
12,1.624735,1.810453,0.575072,0.999954,0.706698,0
13,1.503705,7.256827,2.537430,0.999855,0.714486,0
14,-0.052168,4.207682,2.559440,0.999977,0.712557,0
15,-0.795353,3.124311,2.912772,0.999988,0.712394,0
16,-0.711499,1.479495,5.936968,0.999918,0.742789,0
17,2.369832,-0.465304,20.753941,0.999980,0.716814,0
18,1.508921,-0.386484,20.621041,0.999983,0.727433,0
19,1.112246,-1.630230,3.920096,0.999998,0.728872,0
20,2.908605,-7.347626,3.997027,-0.995585,0.801525,1
21,5.104978,7.913628,15.069511,0.066169,0.634888,0
22,3.806748,-7.373631,1.718321,-0.994512,0.746450,1
23,-1.602537,-1.636027,18.067365,0.993419,0.620780,0
24,5.104978,7.913628,2.705203,0.977478,0.677203,0
25,-1.244302,-5.636646,2.255564,0.257946,0.724820,0
26,-2.245396,-6.510926,1.718321,0.962235,0.723529,0
27,-1.244302,-5.636646,2.346287,0.257946,0.724820,0
28,-2.626295,-7.358689,1.688776,0.962885,0.715655,0
29,3.289505,-5.715624,4.236533,-0.993226,0.778039,1
30,-1.457433,-1.566585,17.158716,0.996648,0.655637,0
31,-1.506854,-1.001375,18.081927,0.999468,0.640552,0
32,4.395845,1.479495,12.741691,0.999977,0.639022,0
33,5.104978,7.946367,2.705203,0.977969,0.677520,0
34,-2.245396,-7.373631,1.718321,0.824189,0.725458,0
35,-2.245396,-7.373631,1.884916,0.824189,0.725458,0
36,2.908605,-5.700682,3.988402,-0.990943,0.782985,1
37,-1.347207,-0.626472,17.158716,0.998865,0.661794,0
38,-1.506854,-0.794205,18.067365,0.999728,0.644444,0
39,-1.529430,-0.751965,18.067365,0.999760,0.645752,0
40,5.104978,7.913628,15.069511,0.066169,0.634888,0
41,3.806748,-7.373631,1.718321,-0.994512,0.746450,1
42,-1.602537,-1.636027,18.067365,0.993419,0.620780,0
43,2.908605,-7.373455,1.565339,-0.995707,0.750929,1
44,5.104978,-7.549110,15.069511,-0.696260,0.646902,1
45,-1.506854,-7.234817,3.830505,-0.998330,0.801298,1
46,5.104978,7.913628,15.098818,0.066169,0.634888,0
47,3.806748,-7.897699,4.020691,-0.997313,0.792430,1
48,-1.506822,-5.714233,17.158716,0.987026,0.634581,0
49,-1.506854,-1.261719,18.081927,0.998488,0.634501,0
50,4.395845,2.024314,12.741691,0.999953,0.628627,0
51,3.289505,-5.715624,4.236533,-0.993226,0.778039,1
52,3.289505,-5.455279,4.236533,-0.982724,0.771827,1
53,5.040575,7.982855,15.069511,-0.021155,0.647889,0
54,-1.536238,-7.373631,18.217903,0.985459,0.644804,0
55,2.908605,-7.347626,3.997027,-0.995585,0.801525,1
56,-1.270539,-1.570453,18.293247,0.996122,0.640720,0
57,-1.465027,-1.294620,18.067365,0.998352,0.640374,0
58,4.395845,1.332662,12.741691,0.999973,0.630191,0
