Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,4.906326,2.036412,11.184310,-0.051967,0.540965,0
1,4.908455,2.012788,11.172857,0.045197,0.540859,0
2,4.919545,2.080514,11.153061,-0.225806,0.541759,0
3,4.969280,2.099631,11.176764,-0.330808,0.543773,0
4,4.976318,2.348983,11.177578,-0.847218,0.546052,1
5,4.976318,2.407927,11.177578,-0.895944,0.552995,1
6,5.044394,-0.588985,10.984568,-0.999594,0.607937,1
7,5.070726,3.914857,11.177046,-0.999399,0.558371,1
8,5.072215,7.099427,11.181649,0.378988,0.535966,0
9,5.075732,4.031559,11.177046,-0.999563,0.577503,1
10,5.486758,-1.827158,11.176727,-0.999997,0.625782,1
11,5.490497,-2.615548,11.255867,-0.999998,0.638824,1
12,5.490497,6.723044,11.182144,0.323124,0.539350,0
13,5.490497,6.804440,11.182144,0.501820,0.534193,0
14,5.518318,6.819078,11.182133,0.555316,0.528193,0
15,5.866541,6.952107,11.184090,0.874780,0.526222,0
16,5.890038,6.737615,11.176201,0.679546,0.526832,0
17,5.890038,6.742053,11.184150,0.690668,0.526780,0
18,6.269578,-2.992001,11.164563,-1.000000,0.661059,1
19,6.507849,-2.970085,8.893256,-1.000000,0.765507,1
