Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.295209,2.262592,2.380872,0.986323,0.780343,0
1,5.314545,-1.435056,10.647411,0.999393,0.760407,0
2,0.022317,-4.274055,13.374359,0.998515,0.792157,0
3,1.685027,1.223084,2.490863,0.999268,0.791870,0
4,1.431588,3.071682,5.457892,0.999949,0.783468,0
5,-1.853974,2.759446,10.398569,0.999997,0.782039,0
6,-0.225543,-3.918369,13.419054,0.999011,0.807314,0
7,-1.263670,-1.644846,6.468975,0.999848,0.796122,0
8,-0.577212,-3.853687,13.908996,0.999967,0.790850,0
9,-6.916883,-1.507809,9.414971,0.999984,0.790812,0
10,-2.959882,-5.889220,10.853715,0.999050,0.821020,0
11,2.123175,-0.533357,14.589894,0.999960,0.818351,0
12,-0.216686,6.487022,11.062312,0.999975,0.805955,0
13,0.172035,-0.688070,3.632979,1.000000,0.791091,0
14,-1.334796,-0.219853,7.010083,0.999988,0.799908,0
15,-0.253994,-0.424122,6.955173,0.999997,0.809470,0
16,-0.998504,-1.365683,4.841430,1.000000,0.805045,0
17,-1.158980,-1.870108,10.559876,0.999991,0.820472,0
18,-1.264455,-1.936936,1.649234,1.000000,0.816078,0
19,-3.914351,1.461759,10.920538,0.999999,0.834675,0
20,1.685027,2.751352,2.105876,0.865007,0.766214,0
21,5.314545,-6.033391,10.648139,0.995817,0.750336,0
22,1.349309,2.262592,2.380872,0.971539,0.771814,0
23,5.314545,-1.435056,10.647411,0.999393,0.760407,0
24,5.465919,0.036883,10.647411,0.998885,0.768055,0
25,5.408241,-1.435056,10.670098,0.999201,0.764999,0
26,0.984287,2.262592,2.380872,0.978197,0.779406,0
27,-2.959882,-5.965692,2.410941,0.975175,0.840505,0
28,0.333606,2.298859,10.461047,0.999999,0.760909,0
29,5.314545,-1.435056,9.386221,0.999696,0.765373,0
30,0.295209,2.262592,2.380872,0.986323,0.780343,0
31,-2.161621,-3.853687,13.908996,0.999935,0.769203,0
32,0.022317,-4.381540,13.374359,0.998311,0.790497,0
