Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.508410,3.468375,1.055205,-0.995771,0.799216,1
1,-7.495466,3.484872,1.078808,-0.995629,0.798906,1
2,-7.459683,3.506809,1.127179,-0.995294,0.798411,1
3,-7.458919,3.499517,1.084007,-0.995088,0.798349,1
4,-7.252837,1.483329,0.848378,-0.999017,0.811846,1
5,-6.820004,1.491161,0.860479,-0.998957,0.811050,1
6,-6.764255,6.168108,2.813264,-1.000000,0.824970,1
7,-6.529595,0.315766,0.828545,-0.938377,0.795484,0
8,-6.529051,1.483329,0.867254,-0.998869,0.807230,1
9,-6.527102,0.271945,0.828545,-0.923299,0.792334,0
10,-6.527102,0.315766,0.828545,-0.936464,0.795405,0
11,-6.522335,0.271945,0.814818,-0.923146,0.792315,0
12,-6.414277,1.542192,0.864648,-0.998836,0.801727,1
13,-5.573570,4.181425,2.812883,-0.999999,0.824930,1
14,-4.944976,4.055905,2.750897,-0.999998,0.818873,1
15,-4.860120,4.058111,2.812892,-0.999997,0.816648,1
16,-4.808289,6.010914,2.865119,-0.999238,0.815196,1
17,-4.706801,3.898714,2.812886,-0.999992,0.816008,1
18,-4.706801,4.312629,2.815419,-0.999982,0.815724,1
19,-4.706801,4.336288,2.815419,-0.999980,0.815686,1
20,-4.695545,5.758309,2.865252,-0.999242,0.815535,1
21,6.834798,6.240313,8.560677,0.987242,0.711749,0
22,6.965122,4.006235,2.943906,-0.211742,0.713966,0
23,6.965122,6.240313,8.619839,0.989252,0.707535,0
24,7.067466,4.025871,2.844827,-0.242229,0.715674,0
25,7.637555,-0.677846,6.288933,0.999999,0.700102,0
26,7.727972,4.180340,2.812892,-0.351411,0.721400,0
27,7.752843,4.236259,2.813264,-0.349354,0.717671,0
28,7.828890,-0.106789,6.429817,0.999998,0.707258,0
29,7.829794,4.280859,2.812892,-0.334292,0.717025,0
30,7.843520,4.279373,2.813415,-0.332027,0.716523,0
31,7.843520,4.280772,2.763900,-0.332436,0.716571,0
32,7.907685,4.278403,2.813415,-0.321595,0.716165,0
33,7.907685,4.286665,2.857198,-0.325017,0.716188,0
