Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-6.719403,-6.260624,1.691649,-0.999989,0.818776,1
1,-6.815445,-6.181283,1.714016,-0.999987,0.814351,1
2,-6.719403,-6.324691,1.691649,-0.999990,0.823529,1
3,0.405786,-7.105494,17.350209,-0.658459,0.683984,0
4,4.577996,6.436438,4.897466,-0.999949,0.754373,1
5,3.517729,7.443178,2.897943,-0.997921,0.721698,1
6,-6.815445,-6.181283,1.878703,-0.999987,0.814351,1
7,-6.719403,-7.303637,2.574124,-0.999995,0.826963,1
8,5.517608,7.555624,2.676994,-0.999771,0.722302,1
9,-6.719403,-7.303637,4.377110,-0.999987,0.825257,1
10,-0.345522,4.021000,4.049002,-0.999907,0.786857,1
11,-6.719403,-7.303637,1.691649,-0.999992,0.834208,1
12,4.195514,7.443178,2.677135,-0.999284,0.726667,1
13,4.195514,7.466609,3.259730,-0.999281,0.726588,1
14,4.195514,7.443178,2.680685,-0.999284,0.726667,1
15,4.888020,-5.299654,1.839485,-0.999387,0.812582,1
16,-6.766201,-5.780038,1.716508,-0.999759,0.813100,1
17,-0.148987,-5.289151,1.859338,-0.999883,0.821463,1
18,4.840550,7.167985,2.310521,-0.997951,0.734345,1
19,4.577996,7.892668,1.874524,-0.998921,0.734892,1
