Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.998720,5.367979,10.930804,-0.999971,0.747965,1
1,-7.989982,1.343136,17.899366,-0.966612,0.670864,1
2,-7.983871,5.367979,10.933605,-0.999970,0.747181,1
3,-7.978482,5.367979,11.029793,-0.999969,0.747072,1
4,-7.978422,5.336889,22.621544,-0.996188,0.675469,1
5,-7.902652,3.610642,22.621544,-0.989231,0.674195,1
6,-7.902652,3.642374,18.041108,-0.998478,0.702575,1
7,-7.843395,3.674775,18.043243,-0.998335,0.702517,1
8,-7.828820,1.536534,17.682796,-0.957059,0.670392,1
9,-7.812908,1.536534,17.644364,-0.956678,0.670252,1
10,-7.786995,5.367979,10.930804,-0.999943,0.737931,1
11,-7.782800,5.339085,11.333247,-0.999946,0.746689,1
12,-7.782771,1.690355,17.658392,-0.944097,0.665938,1
13,-7.782771,1.703627,17.658392,-0.938673,0.664706,1
14,-7.765966,3.657280,18.118867,-0.998231,0.700790,1
15,-7.701645,3.825730,18.042845,-0.997692,0.692085,1
16,-7.688974,3.828569,17.644364,-0.997642,0.691914,1
17,-7.608190,1.799165,18.035048,-0.910769,0.660084,1
18,-7.590656,1.793510,17.658392,-0.908811,0.659916,1
19,-7.590647,1.493728,18.035048,-0.952200,0.666249,1
20,-7.590556,1.774276,18.068926,-0.920421,0.661317,1
21,-7.590556,1.783029,18.068926,-0.917414,0.660784,1
22,-7.590556,1.792988,18.068926,-0.908811,0.659916,1
23,-7.588704,1.783029,18.042845,-0.917636,0.660840,1
24,-7.567741,1.793510,17.658392,-0.906034,0.659720,1
25,-5.939787,4.315216,11.465928,-0.999200,0.727685,1
26,-5.939787,4.593822,11.465928,-0.999706,0.737135,1
27,-5.752263,4.455101,11.465459,-0.999571,0.733393,1
28,-5.752092,4.431300,11.450761,-0.999524,0.728966,1
29,-5.752092,4.897351,11.450764,-0.998944,0.724747,1
30,-5.750285,4.433427,11.465459,-0.999522,0.728907,1
31,-5.298898,4.373514,11.451472,-0.998973,0.726184,1
32,-5.075904,4.379858,11.451472,-0.998908,0.719517,1
33,-5.072263,4.295752,11.029617,-0.998648,0.711705,1
34,-5.035293,4.373514,11.451472,-0.998859,0.718190,1
35,-5.035293,4.379858,11.451472,-0.998857,0.718160,1
36,-5.026761,4.296862,11.029580,-0.998559,0.710160,1
37,-5.026761,4.378681,11.451472,-0.998845,0.717919,1
38,-5.026761,4.380809,11.466170,-0.998845,0.717919,1
39,6.376908,5.308292,11.411749,-0.999998,0.769561,1
40,6.417735,5.326512,11.038299,-0.999999,0.770168,1
41,6.418030,5.328659,11.472401,-0.999999,0.770168,1
42,6.492317,5.586084,11.355555,-0.999997,0.768909,1
43,6.541218,5.096390,10.988620,-1.000000,0.775914,1
