Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.647984,4.229923,5.451594,-1.000000,0.813238,1
1,1.568078,-6.527619,23.216894,0.999997,0.652384,0
2,-7.937157,5.596285,24.753752,0.985469,0.694495,0
3,3.498403,-6.723359,5.206355,0.858083,0.778368,0
4,4.738408,-6.717990,5.206355,0.370990,0.787044,0
5,3.498403,-6.691335,1.567553,-0.873191,0.808595,1
6,2.604275,-6.953956,1.567553,-0.295045,0.808306,0
7,3.498403,-6.984352,5.206355,0.834898,0.785006,0
8,2.601070,-6.926035,2.106486,-0.258078,0.807481,0
9,2.218170,-7.382736,2.086981,0.164981,0.806080,0
10,2.541242,-7.523464,23.155869,0.999983,0.661045,0
11,2.121449,-7.382736,2.086981,0.336491,0.802030,0
12,2.218170,-7.250214,2.086981,0.261682,0.803030,0
13,2.218170,-7.380479,2.094912,0.169097,0.805962,0
14,1.913614,-6.948252,4.425197,-0.999998,0.811335,1
15,3.332979,-5.865298,23.122708,0.999995,0.660667,0
16,3.498403,-6.775757,1.567553,-0.904020,0.810810,1
17,3.466342,-6.984352,4.981882,0.854153,0.784104,0
18,3.498403,-6.770341,1.567553,-0.902701,0.810607,1
19,2.604275,-6.948541,1.567553,-0.285911,0.808084,0
