Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,1.175946,5.024961,15.991298,0.999179,0.798091,0
1,1.174789,5.024961,16.227737,0.999179,0.798091,0
2,-3.382892,-7.246718,18.954871,0.999997,0.695291,0
3,0.715327,5.008470,15.991298,0.996716,0.800560,0
4,1.175961,5.024961,15.991298,0.999179,0.798091,0
5,1.175605,5.024794,15.991298,0.999185,0.798008,0
6,0.717433,5.024961,15.991298,0.996349,0.801328,0
7,-2.805064,-7.904647,18.961942,1.000000,0.687787,0
8,-5.876987,-7.168009,19.127682,0.999706,0.700620,0
9,-6.301656,-7.330059,18.954871,0.999412,0.723377,0
10,-1.628017,5.092839,15.800636,0.968173,0.802198,0
11,-3.382892,-7.252522,18.954871,0.999997,0.695349,0
12,1.175605,5.008470,15.991298,0.999285,0.801011,0
13,1.175946,5.008636,15.991298,0.999285,0.801011,0
14,0.741812,5.024961,15.991298,0.996540,0.801515,0
15,-4.973071,-7.090912,18.462769,0.999922,0.721519,0
16,-1.567004,4.155288,15.797826,0.999600,0.790042,0
17,-6.314581,-6.594777,18.265042,0.999767,0.724782,0
18,-1.567004,4.986417,15.993043,0.976350,0.803640,0
19,-1.567004,5.029643,15.988532,0.972557,0.805005,0
