Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.393388,-1.566669,0.185485,-0.982332,0.759641,1
1,-1.733918,2.888699,5.323224,-0.722668,0.724160,1
2,-1.504328,0.511541,12.747575,-0.932714,0.751917,1
3,-3.019198,4.833506,13.117731,-0.931715,0.745507,1
4,1.204653,-4.664309,14.291049,-0.645727,0.705306,0
5,1.917435,1.593254,6.366984,-0.804445,0.760074,1
6,-1.906572,0.115984,2.936622,-0.901453,0.785452,1
7,-0.417486,-0.909670,12.954479,-0.861448,0.760466,1
8,-0.751934,-0.040856,13.651940,-0.691046,0.757210,0
9,-0.315721,-2.453096,15.092215,-0.632125,0.743479,0
10,0.327633,1.832689,6.719531,-0.550917,0.735382,0
11,-7.820223,-7.637582,13.788150,-0.351461,0.711951,0
12,5.019628,-7.024257,13.471380,-0.760926,0.768927,1
13,-1.560754,-0.294157,16.566679,-0.629324,0.754145,0
14,-1.440505,0.210346,0.459427,-0.242186,0.750338,0
15,0.131661,-0.269842,7.977312,-0.667428,0.773354,0
16,-5.012115,-2.649118,5.352354,0.983927,0.756303,0
17,3.656336,-5.799434,14.871579,0.183321,0.761620,0
18,-3.961692,-1.893795,0.278257,-0.082961,0.773002,0
19,-7.871595,0.396524,13.333302,-0.464220,0.778858,0
20,1.204653,-4.664309,14.291049,-0.645727,0.705306,0
21,0.319673,-7.069191,0.294600,-1.000000,0.796050,1
22,1.204653,-4.686162,0.192012,-0.999979,0.767511,1
23,-3.033153,-0.240474,13.117731,-0.975901,0.746741,1
24,-6.936921,-7.704976,12.990240,-0.945644,0.716856,1
25,-1.537671,1.846539,6.719531,-0.018269,0.705300,0
26,1.204653,-5.162172,14.163903,-0.669915,0.716314,0
27,5.093343,-0.918695,13.465461,-0.997433,0.758661,1
28,1.204653,-4.583888,14.291049,-0.640799,0.706190,0
29,-5.012115,-2.649118,2.920164,-0.999901,0.816296,1
30,-1.504328,0.511541,12.747575,-0.932714,0.751917,1
31,-3.019198,-7.701933,13.117381,-0.857251,0.717569,1
32,1.482212,1.642432,0.438820,-0.932200,0.740224,1
33,0.393388,-1.566669,0.185485,-0.982332,0.759641,1
34,0.393388,-1.566669,0.119452,-0.982332,0.759641,1
35,-7.820223,-7.637582,13.788150,-0.351461,0.711951,0
36,-1.733918,2.888699,5.323224,-0.722668,0.724160,1
37,-3.019198,4.833506,13.117731,-0.931715,0.745507,1
38,0.303360,-1.566669,0.185485,-0.981728,0.761569,1
39,-7.764080,-7.644237,13.786461,-0.324924,0.712481,0
40,1.204653,-4.686162,0.192012,-0.999979,0.767511,1
41,-3.033153,-0.240474,13.117731,-0.975901,0.746741,1
42,-6.936921,-7.704976,12.990240,-0.945644,0.716856,1
43,1.204653,-5.162172,14.163903,-0.669915,0.716314,0
44,1.204653,-4.416375,14.291049,-0.647352,0.714735,0
45,-7.706226,1.642432,1.109416,-1.000000,0.788690,1
46,-2.357363,-6.247368,0.279419,-1.000000,0.787324,1
47,5.184978,-0.871905,12.990240,-0.997966,0.755809,1
48,2.257218,1.642432,0.438820,-0.952065,0.734480,1
49,1.204653,-4.880131,0.192012,-0.999989,0.773062,1
50,1.204653,-4.670139,14.291049,-0.646283,0.705267,0
51,1.204653,-5.162172,13.784241,-0.669915,0.716314,0
52,1.204653,-4.657631,14.291049,-0.644772,0.705267,0
53,0.319673,-7.069191,0.294600,-1.000000,0.796050,1
