Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-1.393055,6.842475,7.549518,-0.916810,0.782479,0
1,-1.270948,6.352870,7.555574,-0.800122,0.777984,0
2,-1.270948,6.668484,7.537721,-0.886957,0.779360,0
3,-1.270948,7.832641,7.537721,-0.974920,0.786067,1
4,-1.218956,6.342677,8.252512,-0.794545,0.776975,0
5,-1.216535,6.342677,7.562314,-0.794467,0.776929,0
6,-1.148589,7.269389,8.230274,-0.955740,0.782537,1
7,-1.128138,6.208787,7.549518,-0.725262,0.774017,0
8,-1.128138,6.250712,8.221125,-0.755893,0.774384,0
9,-1.128138,6.252251,7.559582,-0.758912,0.774407,0
10,-1.095412,6.342677,8.224411,-0.800167,0.778270,0
11,-0.870622,6.695001,7.549518,-0.865941,0.779116,0
12,-0.870622,6.739129,7.549518,-0.873316,0.779278,0
13,-0.870622,6.766541,7.549518,-0.877609,0.779325,0
14,-0.870622,6.892154,7.549518,-0.893368,0.779928,0
15,-0.870622,6.960722,7.584044,-0.900729,0.780230,0
16,-0.846726,6.667935,7.536633,-0.856750,0.778559,0
17,1.052802,6.556638,8.228494,-0.105588,0.763181,0
18,1.052802,7.017504,8.225960,-0.697725,0.768289,0
19,1.102399,6.554773,8.224395,-0.057314,0.757657,0
20,1.169132,6.352424,7.555574,0.593987,0.757274,0
21,1.169132,6.798540,8.438849,-0.478943,0.763568,0
22,1.169132,6.968169,7.555574,-0.585675,0.765069,0
23,1.381620,6.352424,7.555574,0.850631,0.756327,0
24,4.447519,-6.146150,4.319316,-0.999739,0.791220,1
25,5.267043,-6.365787,3.838250,-0.999754,0.793451,1
26,5.325184,-6.148930,3.889195,-0.998294,0.787585,1
27,5.325184,-6.146150,3.889118,-0.998226,0.787336,1
28,5.325184,-6.120984,3.889118,-0.997785,0.786284,1
29,5.329779,-6.387533,3.846006,-0.999751,0.791645,1
30,5.776149,-6.848743,3.963708,-0.999994,0.799797,1
31,5.887159,-7.026101,3.882327,-0.999999,0.803119,1
32,6.429262,-6.747467,3.882327,-0.999966,0.795768,1
33,6.434560,-6.741139,3.882327,-0.999961,0.795422,1
34,6.507290,-7.314331,3.819255,-1.000000,0.805686,1
35,6.507290,-6.842419,3.907438,-0.999987,0.797567,1
36,7.680067,-4.726149,7.526866,0.999998,0.678660,0
37,7.965109,-7.573990,12.825858,0.997501,0.700973,0
38,7.970380,-7.362236,12.840307,0.998784,0.693415,0
39,7.994330,-4.211110,11.307460,0.929084,0.700980,0
40,7.998815,-4.135314,11.313420,0.927731,0.703625,0
41,7.999054,-4.546932,7.534831,0.999999,0.677113,0
42,7.999054,-4.331051,7.655415,1.000000,0.664819,0
43,7.999061,-4.168542,11.277994,0.923863,0.704415,0
44,7.999109,-7.573990,12.829409,0.997639,0.696583,0
