Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,-4.774728,0.895407,3.419542,-0.983371,0.799586
1,-7.811508,1.733124,4.785561,-1.000000,0.846932
2,-4.774728,0.895407,3.419542,-0.983371,0.799586
3,-7.811508,1.733124,4.785561,-1.000000,0.846932
4,-4.774728,0.970316,2.946770,-0.987373,0.799635
5,-6.636726,0.933722,3.419542,-0.999935,0.813238
6,-7.517394,1.733124,4.785561,-0.999999,0.840382
7,-7.811508,1.733124,4.895779,-1.000000,0.846932
8,-7.517394,1.733124,4.785561,-0.999999,0.840382
9,-7.423389,2.771745,22.501659,-0.999154,0.780680
10,-7.423389,0.961742,3.349576,-0.999974,0.813996
11,-7.849988,1.756031,22.932037,-0.988070,0.773318
12,-7.425288,2.779247,4.766586,-1.000000,0.845486
13,-7.766914,0.895407,3.419542,-0.999971,0.809143
14,-7.936074,1.733124,4.785561,-1.000000,0.845414
15,-7.517394,1.733124,4.875234,-0.999999,0.840382
16,-7.430417,1.675229,22.818884,-0.980723,0.767141
17,-4.902802,2.554198,2.946770,-0.999912,0.798003
18,-7.811508,1.733124,4.785561,-1.000000,0.846932
19,-7.493280,0.895407,3.360364,-0.999970,0.810411
20,-7.519427,1.731769,4.785561,-0.999999,0.840466
21,-7.423389,2.771745,22.501659,-0.999154,0.780680
22,-7.849988,1.756031,22.932037,-0.988070,0.773318
23,-7.425288,2.779247,4.766586,-1.000000,0.845486
24,-7.936074,1.733124,4.785561,-1.000000,0.845414
25,-4.902802,2.554198,2.946770,-0.999912,0.798003
26,-7.787590,1.699338,22.927160,-0.986294,0.768296
27,-7.757779,2.462671,3.401773,-0.999999,0.805642
28,-7.765795,1.675229,22.818884,-0.985274,0.763567
29,-7.423389,2.809915,3.349576,-0.999999,0.807451
30,-7.430417,1.583859,22.818884,-0.977367,0.758786
31,-7.425288,2.773165,4.766586,-1.000000,0.845507
32,-7.514512,1.692678,22.934806,-0.981783,0.763866
33,-7.766914,0.892038,3.349452,-0.999971,0.809119
34,-7.517394,1.733124,4.785561,-0.999999,0.840382
35,-7.423389,2.771745,22.501659,-0.999154,0.780680
36,-4.902802,2.554198,2.946770,-0.999912,0.798003
37,-7.757779,2.462671,3.401773,-0.999999,0.805642
38,-7.423389,2.809915,3.349576,-0.999999,0.807451
39,-7.420692,2.775458,22.934806,-0.999166,0.785103
40,-7.517963,2.809915,3.349576,-0.999999,0.808512
41,-7.514512,1.692678,19.856544,-0.988250,0.690100
42,-7.928319,2.800672,4.785561,-1.000000,0.848082
43,-7.425381,2.814345,4.777191,-1.000000,0.845335
44,-7.234179,2.779247,4.766586,-1.000000,0.845217
45,-7.866383,2.855143,3.349452,-1.000000,0.812411
46,-7.007443,2.779247,4.766586,-1.000000,0.843638
47,-7.423389,2.741621,22.501659,-0.999057,0.780444
48,-7.635829,2.800483,4.740219,-1.000000,0.850356
49,-7.430417,1.583859,22.818884,-0.977367,0.758786
50,-7.849988,1.756031,22.932037,-0.988070,0.773318
51,-7.766820,0.850858,3.338847,-0.999968,0.808957
52,-7.999276,2.098192,4.785561,-1.000000,0.844634
53,-7.514512,1.264637,19.856544,-0.991255,0.682260
54,-7.423389,2.741621,22.501659,-0.999057,0.780444
55,-4.902802,2.554198,2.946770,-0.999912,0.798003
56,-7.866383,2.855143,3.349452,-1.000000,0.812411
57,-7.007443,2.779247,4.766586,-1.000000,0.843638
58,-7.423389,2.810156,22.990661,-0.999264,0.785156
59,-7.757779,2.462671,3.401773,-0.999999,0.805642
60,-7.423389,2.771745,22.501659,-0.999154,0.780680
61,-7.420692,2.775458,22.934806,-0.999166,0.785103
62,-7.769952,2.847228,3.350022,-1.000000,0.811303
63,-7.517963,2.809915,3.349576,-0.999999,0.808512
64,-7.423389,2.809915,3.349576,-0.999999,0.807451
65,-7.423389,2.781125,22.501659,-0.999179,0.785130
66,-7.866369,2.855143,3.239523,-1.000000,0.812411
67,-7.423389,2.809915,3.382054,-0.999999,0.807451
68,-7.757779,2.462671,2.741625,-0.999999,0.805642
69,-7.007795,2.779247,4.766251,-1.000000,0.843638
70,-7.755740,2.462671,3.401773,-0.999999,0.805642
71,-7.007443,2.779376,4.766586,-1.000000,0.843638
72,-7.999276,2.098192,4.785561,-1.000000,0.844634
73,-7.514512,1.264637,19.856544,-0.991255,0.682260
74,-7.007443,2.779247,4.766586,-1.000000,0.843638
75,-7.007795,2.779247,4.766251,-1.000000,0.843638
76,-7.007443,2.779376,4.766586,-1.000000,0.843638
