Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,2.068561,-6.707453,1.861068,-0.999099,0.850666,1
1,1.381791,-7.678719,3.733094,0.999900,0.798272,0
2,-3.570461,6.136501,3.887541,-0.884363,0.818614,1
3,0.619416,-1.814695,16.231893,0.999987,0.774590,0
4,-3.754294,6.103705,11.697277,0.999992,0.751302,0
5,-5.545768,-1.144379,2.702890,-0.880979,0.843586,1
6,5.365986,-7.172222,19.610383,1.000000,0.769309,0
7,6.830201,-7.501691,19.224766,0.999999,0.787936,0
8,-2.750804,2.957496,2.684745,0.999993,0.809562,0
9,0.617798,-1.350053,16.904894,1.000000,0.784342,0
10,0.734574,-5.324044,3.103897,0.999997,0.797972,0
11,1.500814,-2.527470,5.888551,1.000000,0.782252,0
12,-1.948836,-1.109981,6.709914,0.999999,0.793917,0
13,-1.486601,0.187156,3.704972,0.999996,0.822222,0
14,-0.435893,0.762357,22.849046,1.000000,0.793760,0
15,-2.603640,1.791739,19.494447,0.999998,0.799198,0
16,-5.080452,-0.649015,0.120968,1.000000,0.793164,0
17,-3.931626,-0.192131,18.431289,1.000000,0.796309,0
18,-2.570556,1.317321,19.836283,0.999999,0.801930,0
19,-3.281340,-1.559845,1.082866,1.000000,0.810744,0
20,-3.570461,6.136501,3.887541,-0.884363,0.818614,1
21,0.619416,-1.814695,16.231893,0.999987,0.774590,0
22,-3.754294,6.103705,11.697277,0.999992,0.751302,0
23,-6.936943,6.136501,3.887541,-0.999571,0.841394,1
24,5.994554,-7.101606,1.861068,-0.999887,0.842806,1
25,-2.286500,-7.172222,19.610383,0.999521,0.786037,0
26,0.619416,-1.814695,16.251463,0.999987,0.774590,0
27,-3.754294,6.103705,11.636448,0.999992,0.751302,0
28,-3.754294,6.860357,12.141873,0.999588,0.780850,0
29,-3.909904,-7.330677,19.610383,0.995283,0.791795,0
30,-1.449757,6.315336,3.704972,0.658549,0.810777,0
31,2.068561,-6.707453,1.861068,-0.999099,0.850666,1
32,-3.008762,3.075913,11.697277,1.000000,0.756968,0
33,-4.677086,6.144668,3.255367,0.940887,0.824695,0
34,-5.545768,-1.144379,2.702890,-0.880979,0.843586,1
35,-3.118315,-5.324044,3.103897,0.999891,0.821252,0
36,1.381791,-7.678719,3.733094,0.999900,0.798272,0
37,0.625650,-1.814695,16.231893,0.999987,0.774781,0
38,2.199228,-7.678719,3.733094,0.999948,0.786465,0
39,-3.629084,6.103705,11.697277,0.999993,0.762909,0
40,-4.677077,5.083244,11.897519,1.000000,0.740238,0
41,3.081613,-6.707453,1.962611,-0.999974,0.846765,1
42,-1.449757,6.315336,3.704972,0.658549,0.810777,0
43,-3.032818,6.136501,4.346418,-0.621309,0.811684,0
44,-0.674120,5.620004,3.887541,0.944653,0.798637,0
45,-3.570461,6.136501,3.887541,-0.884363,0.818614,1
46,6.424002,-6.403482,1.861068,-0.987996,0.830886,1
47,-3.754294,6.311278,11.636448,0.999973,0.768889,0
