Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.583870,6.141685,17.834167,0.999949,0.780191,0
1,-4.145691,0.565737,4.721930,0.446586,0.835730,0
2,3.605424,3.270300,3.601919,0.760047,0.783895,0
3,-2.374555,3.228382,3.212307,0.646231,0.807489,0
4,1.218225,3.508292,19.719177,0.918981,0.790810,0
5,0.248210,6.897641,17.740587,0.999606,0.784264,0
6,-2.076814,-0.341533,17.180201,0.999008,0.793277,0
7,-0.689440,-4.212360,3.594137,0.992837,0.834979,0
8,-3.969469,0.145905,16.163440,0.995673,0.799061,0
9,-0.429785,1.427269,12.295125,0.999976,0.796471,0
10,-0.782399,2.797499,2.365319,0.998582,0.799239,0
11,-0.583629,3.014145,3.204615,0.996198,0.806284,0
12,6.885457,-1.097161,24.121694,0.999488,0.802406,0
13,0.393896,-1.787210,11.279210,0.999404,0.820713,0
14,-5.248681,0.684085,24.178605,0.999492,0.805170,0
15,0.823876,1.364931,21.611720,0.999640,0.815493,0
16,0.497090,0.866695,12.272118,0.999976,0.807604,0
17,0.779442,-1.575702,13.550451,0.999924,0.808150,0
18,1.292940,-0.227739,9.625141,0.999929,0.809634,0
19,-0.706276,-3.455835,5.594860,0.999988,0.815898,0
20,3.605424,3.270300,3.601919,0.760047,0.783895,0
21,-4.143099,3.257378,3.226763,-0.992110,0.805754,1
22,3.613112,3.657330,11.391227,0.993738,0.760999,0
23,1.210262,6.864703,19.719177,0.882453,0.771644,0
24,-2.374555,3.223012,3.212307,0.645912,0.807489,0
25,-3.954505,3.228382,3.238038,-0.981681,0.810752,1
26,1.218225,3.508292,19.719177,0.918981,0.790810,0
27,-5.248681,0.684085,24.779276,0.920972,0.779951,0
28,-0.587976,3.508292,19.719177,0.999220,0.779699,0
29,1.211197,6.897641,17.740587,0.999802,0.776739,0
30,-1.749151,3.014145,3.204615,0.905476,0.806342,0
31,-2.448054,3.222307,19.719177,0.999963,0.772785,0
32,1.224055,3.508292,19.719177,0.918125,0.791026,0
33,-2.374555,3.228382,3.212307,0.646231,0.807489,0
34,-4.126642,0.588848,4.721930,0.438041,0.835136,0
35,0.255239,3.508292,19.719177,0.990924,0.782821,0
36,-0.583870,6.141685,17.834167,0.999949,0.780191,0
37,-0.583636,6.109118,18.154310,0.999952,0.779965,0
38,-2.076814,-0.341533,18.358171,0.986901,0.799173,0
39,0.242381,6.897641,17.740587,0.999598,0.784140,0
40,-4.143099,3.257378,3.226763,-0.992110,0.805754,1
41,1.210262,6.864703,19.719177,0.882453,0.771644,0
42,-5.263045,0.373204,19.768163,0.923847,0.737285,0
43,-4.140235,3.257378,3.226171,-0.992073,0.805691,1
44,3.613112,3.657330,3.548721,0.740957,0.777839,0
45,-3.954505,6.303467,5.787627,-1.000000,0.850514,1
46,-6.934575,0.684085,24.779276,0.816223,0.775787,0
47,-4.417698,6.864703,2.989981,-0.997395,0.811808,1
48,1.218217,5.449555,19.719177,0.895361,0.772199,0
49,3.613112,3.679098,11.466661,0.993484,0.759957,0
50,-3.953093,3.454532,3.226763,-0.986794,0.806536,1
51,-4.143099,3.235611,3.151330,-0.991702,0.809515,1
52,3.605424,3.270300,3.601919,0.760047,0.783895,0
53,1.277355,6.864703,19.719177,0.869170,0.776951,0
54,-4.217936,3.657330,2.991052,-0.996533,0.814587,1
55,3.613112,3.657330,11.391227,0.993738,0.760999,0
56,-3.954505,3.228382,3.238038,-0.981681,0.810752,1
57,-2.696893,3.223012,2.931561,0.155552,0.808592,0
58,-3.270431,3.176227,3.238038,-0.717805,0.809172,0
59,-1.749151,3.014145,3.204615,0.905476,0.806342,0
60,-4.143099,3.257378,3.226763,-0.992110,0.805754,1
61,1.210262,6.864703,19.719177,0.882453,0.771644,0
62,-5.263045,0.373204,19.768163,0.923847,0.737285,0
63,-4.140235,3.257378,3.226171,-0.992073,0.805691,1
64,3.613112,3.657330,3.548721,0.740957,0.777839,0
65,-4.137377,3.257378,2.995810,-0.991976,0.805669,1
66,3.792025,3.667548,3.544304,0.771223,0.774614,0
67,-4.116155,3.257378,3.226171,-0.991193,0.805222,1
68,-5.295601,3.202281,3.238038,-0.999956,0.809856,1
69,-6.888038,6.571568,5.787627,-1.000000,0.850078,1
70,-6.957283,0.684085,19.858220,0.924720,0.741792,0
71,-3.954505,6.303467,5.787627,-1.000000,0.850514,1
72,3.605424,3.270300,3.601919,0.760047,0.783895,0
73,-3.953093,3.454532,3.226763,-0.986794,0.806536,1
74,1.218217,5.449555,19.719177,0.895361,0.772199,0
75,-4.417698,6.864703,2.989981,-0.997395,0.811808,1
76,-6.934575,0.684085,24.779276,0.816223,0.775787,0
77,-4.143099,3.235611,3.151330,-0.991702,0.809515,1
78,-4.001893,3.444314,3.231180,-0.989138,0.807243,1
79,-4.417698,6.911597,2.989981,-0.997107,0.811743,1
80,-4.143099,3.257378,3.226763,-0.992110,0.805754,1
81,-5.263045,0.373204,19.768163,0.923847,0.737285,0
82,-4.140235,3.257378,3.226171,-0.992073,0.805691,1
83,-4.137377,3.257378,2.995810,-0.991976,0.805669,1
84,-4.116155,3.257378,3.226171,-0.991193,0.805222,1
85,-5.295601,3.202281,3.238038,-0.999956,0.809856,1
86,-6.957283,1.010198,20.303619,0.937253,0.721601,0
87,-6.937803,3.311768,3.092977,-1.000000,0.815105,1
88,-4.138346,3.257378,3.003080,-0.991976,0.805669,1
89,-3.953093,6.348264,3.194873,-0.983484,0.801500,1
90,-6.957581,6.571568,5.945382,-1.000000,0.847940,1
91,3.750945,6.352810,4.382686,0.099374,0.768200,0
92,-5.210745,3.563174,3.496831,-0.999974,0.812608,1
93,-6.957283,0.684085,18.296275,0.907897,0.752292,0
94,-4.403682,3.237276,2.824313,-0.996837,0.809825,1
95,-5.263045,0.373204,19.718942,0.923847,0.737285,0
96,-7.676687,2.245249,24.779276,0.464984,0.757445,0
97,-6.088608,4.124377,20.321675,0.990552,0.741685,0
98,-7.442986,6.571568,5.787627,-1.000000,0.848977,1
99,1.218217,3.649041,3.734929,0.563101,0.788504,0
100,-4.143099,3.257378,3.226763,-0.992110,0.805754,1
101,-4.140235,3.257378,3.226171,-0.992073,0.805691,1
102,-4.137377,3.257378,2.995810,-0.991976,0.805669,1
103,-5.295601,3.202281,3.238038,-0.999956,0.809856,1
104,-6.937803,3.311768,3.092977,-1.000000,0.815105,1
105,-4.138346,3.257378,3.003080,-0.991976,0.805669,1
106,-3.953093,6.348264,3.194873,-0.983484,0.801500,1
107,3.750945,6.352810,4.382686,0.099374,0.768200,0
108,-4.403682,3.237276,2.824313,-0.996837,0.809825,1
109,-6.956677,0.966159,3.357329,-0.999993,0.811969,1
110,-7.676687,2.288527,24.792293,0.412066,0.756509,0
111,-7.474924,6.571568,5.787627,-1.000000,0.846121,1
112,-6.956985,3.426666,3.075254,-1.000000,0.814690,1
113,-5.295153,3.563174,3.237149,-0.999984,0.810024,1
114,-6.954379,0.373204,19.768163,0.893328,0.745227,0
115,-6.953615,1.038918,20.304727,0.935636,0.720644,0
116,-5.467884,0.343020,19.768163,0.920702,0.735928,0
117,3.750945,6.309532,4.382686,0.102376,0.766918,0
118,-4.113777,3.287563,3.226171,-0.991691,0.805072,1
119,-6.957283,1.010198,20.303619,0.937253,0.721601,0
120,-7.596156,6.571568,5.787627,-1.000000,0.840889,1
121,-6.953615,1.038918,20.304727,0.935636,0.720644,0
122,3.517989,6.928908,4.226690,-0.000917,0.758361,0
123,-3.953093,6.348264,3.194873,-0.983484,0.801500,1
124,-7.676687,6.202940,24.792293,0.785195,0.741363,0
125,-7.676687,2.295094,24.792293,0.416208,0.756281,0
126,-7.676687,2.288527,24.792293,0.412066,0.756509,0
127,-7.099010,3.311768,3.092977,-1.000000,0.815728,1
128,-5.467884,0.688238,20.299630,0.928746,0.729749,0
129,-5.467884,0.373963,19.768163,0.920503,0.734600,0
130,-6.957283,0.344583,19.772151,0.886693,0.740539,0
131,-6.954379,0.342261,19.768163,0.885578,0.740666,0
132,-5.418211,3.257378,3.226763,-0.999978,0.808344,1
133,-4.113777,3.287563,3.226171,-0.991691,0.805072,1
134,-6.956677,0.966159,3.357329,-0.999993,0.811969,1
135,-4.137377,3.318921,2.995810,-0.992652,0.805605,1
136,-6.956985,3.426666,3.075254,-1.000000,0.814690,1
137,-5.295153,3.563174,3.237149,-0.999984,0.810024,1
138,-5.295153,3.567208,3.236780,-0.999985,0.810674,1
139,-6.937803,3.311768,3.092977,-1.000000,0.815105,1
140,-7.829681,3.310840,3.092977,-1.000000,0.818155,1
141,-7.676687,2.288527,20.323699,0.957050,0.709119,0
142,-6.954379,7.002693,19.992085,-0.593054,0.776133,0
143,3.517989,6.928908,4.226690,-0.000917,0.758361,0
144,-7.676687,6.202940,24.792293,0.785195,0.741363,0
145,-3.953093,6.390807,3.194873,-0.983178,0.801414,1
146,-7.676687,0.366105,19.813503,0.848697,0.719809,0
147,-7.676687,2.295094,24.792293,0.416208,0.756281,0
148,-7.832789,2.288527,24.792293,0.241202,0.757419,0
149,-7.769953,2.295094,24.792293,0.319744,0.756913,0
150,-7.676687,2.288527,24.792293,0.412066,0.756509,0
151,-5.418211,3.257378,3.226763,-0.999978,0.808344,1
152,-4.113777,3.287563,3.226171,-0.991691,0.805072,1
153,-3.959647,6.348264,3.194873,-0.984032,0.801629,1
154,-6.956677,0.966159,3.357329,-0.999993,0.811969,1
155,-4.137377,3.318921,2.995810,-0.992652,0.805605,1
156,-6.956985,3.426666,3.075254,-1.000000,0.814690,1
157,-7.099010,3.311768,3.092977,-1.000000,0.815728,1
158,-5.295153,3.563174,3.237149,-0.999984,0.810024,1
159,-5.295153,3.567208,3.236780,-0.999985,0.810674,1
160,-7.829681,3.310840,3.092977,-1.000000,0.818155,1
161,-7.676687,2.295068,20.390367,0.956715,0.704462,0
162,3.517989,6.928908,4.226690,-0.000917,0.758361,0
163,-7.676687,7.002442,20.171774,-0.660754,0.771191,0
164,-6.954379,7.077178,19.992085,-0.718986,0.774510,0
165,-3.953093,6.390807,3.194873,-0.983178,0.801414,1
166,-7.676687,0.366105,19.813503,0.848697,0.719809,0
167,-7.676687,6.202940,24.792293,0.785195,0.741363,0
168,-7.676687,2.295094,24.792293,0.416208,0.756281,0
169,-7.676687,6.229838,24.792293,0.794531,0.741230,0
170,-7.858738,2.288527,20.323699,0.939684,0.709711,0
171,-7.832789,2.288527,24.792293,0.241202,0.757419,0
172,-7.781104,2.297341,24.792293,0.302238,0.756913,0
173,-7.676687,2.288527,24.792293,0.412066,0.756509,0
174,-5.421285,3.257378,3.226763,-0.999979,0.807822,1
175,-4.113777,3.287563,3.226171,-0.991691,0.805072,1
176,-3.959647,6.348264,3.194873,-0.984032,0.801629,1
177,-7.831566,2.295094,24.792293,0.243401,0.757090,0
178,-7.099010,3.311768,3.092977,-1.000000,0.815728,1
179,-4.137377,3.318921,2.995810,-0.992652,0.805605,1
180,-7.676687,2.295068,20.390367,0.956715,0.704462,0
181,-7.829681,3.310840,3.092977,-1.000000,0.818155,1
182,3.517989,6.928908,4.226690,-0.000917,0.758361,0
183,-7.781104,2.405995,24.792293,0.176020,0.754206,0
184,-7.676687,7.002442,20.171774,-0.660754,0.771191,0
185,-7.676687,6.202940,24.792293,0.785195,0.741363,0
186,-7.858738,7.106757,20.323699,-0.728860,0.776445,0
187,-3.953093,6.390807,3.194873,-0.983178,0.801414,1
188,-7.676687,6.269127,24.792293,0.808708,0.736857,0
189,-7.676687,0.366105,19.813503,0.848697,0.719809,0
190,-7.858738,2.369178,20.323699,0.930330,0.711317,0
191,-7.676687,0.383202,19.588958,0.855426,0.719531,0
192,-5.421285,3.257378,3.226763,-0.999979,0.807822,1
193,-7.858738,2.288527,20.323699,0.939684,0.709711,0
194,-6.954379,7.077178,19.992085,-0.718986,0.774510,0
195,-5.421285,4.636222,3.226618,-0.999998,0.815686,1
196,-7.676687,7.011385,19.574897,-0.671194,0.771652,0
197,-7.676997,6.216600,24.792293,0.789034,0.741230,0
198,-4.113777,3.287563,3.226171,-0.991691,0.805072,1
199,-3.959647,6.348264,3.194873,-0.984032,0.801629,1
200,-7.829681,3.310840,3.092977,-1.000000,0.818155,1
201,-7.676687,2.295068,20.390367,0.956715,0.704462,0
202,-7.676687,4.597838,24.792293,0.083099,0.747072,0
203,-7.881113,7.288509,20.323699,-0.968153,0.754314,1
204,-7.955958,6.306893,24.792293,0.684219,0.739362,0
205,-7.862315,7.376337,20.323699,-0.989926,0.762042,1
206,-4.113777,3.287563,3.226171,-0.991691,0.805072,1
207,-7.676687,6.269127,24.792293,0.808708,0.736857,0
208,-7.676687,0.366105,19.813503,0.848697,0.719809,0
209,-7.858677,2.405995,20.076753,0.922967,0.712429,0
210,-7.676687,0.383202,19.588958,0.855426,0.719531,0
211,-5.421285,3.257378,3.226763,-0.999979,0.807822,1
212,-5.421285,4.636222,3.226618,-0.999998,0.815686,1
213,-7.858738,2.381198,20.053038,0.930551,0.706863,0
214,-7.858738,2.369178,20.323699,0.930330,0.711317,0
215,-7.676687,2.295068,20.207216,0.956715,0.704462,0
216,-7.676740,6.269127,24.851838,0.808708,0.736857,0
217,-7.829681,3.310840,2.582112,-1.000000,0.818155,1
218,-7.829681,3.310840,3.036378,-1.000000,0.818155,1
219,-7.829628,3.310840,2.513595,-1.000000,0.818155,1
220,-7.663412,2.295068,20.390367,0.957631,0.704091,0
221,-7.920471,3.287563,3.455366,-1.000000,0.814757,1
222,-7.872173,3.767295,24.792293,-0.593183,0.733205,0
223,-7.676687,0.366105,19.813503,0.848697,0.719809,0
224,-7.676687,7.577473,19.588958,-0.999577,0.769885,1
225,-7.894389,7.288509,20.323699,-0.967595,0.754240,1
226,-5.421285,3.257378,3.226763,-0.999979,0.807822,1
227,-7.672457,7.376337,20.323699,-0.991453,0.760710,1
228,-7.858677,2.405995,20.076753,0.922967,0.712429,0
229,-7.676687,0.385732,20.054423,0.856328,0.719469,0
230,-7.858738,2.381198,20.053038,0.930551,0.706863,0
231,-7.830153,7.288509,19.835097,-0.970299,0.757874,1
232,-5.913023,3.257378,3.226763,-0.999998,0.809607,1
233,-7.858738,2.369178,20.323699,0.930330,0.711317,0
234,-7.676687,2.295068,20.390367,0.956715,0.704462,0
235,-7.881113,7.288509,20.323699,-0.968153,0.754314,1
236,-7.676687,0.383202,19.588958,0.855426,0.719531,0
237,-7.881113,7.288509,20.006824,-0.968153,0.754314,1
238,-7.676687,2.295068,19.865322,0.956715,0.704462,0
239,-7.676687,0.366321,19.813503,0.848697,0.719809,0
240,-7.920471,3.287563,3.455366,-1.000000,0.814757,1
241,-7.663412,2.295068,20.390367,0.957631,0.704091,0
242,-7.872173,3.767295,24.792293,-0.593183,0.733205,0
243,-7.676687,0.303594,19.588958,0.815317,0.726206,0
244,-7.894389,7.288509,20.323699,-0.967595,0.754240,1
245,-7.677027,7.804319,19.588958,-0.999957,0.778789,1
246,-5.421285,3.257378,3.226763,-0.999979,0.807822,1
247,-7.672457,7.376337,20.323699,-0.991453,0.760710,1
248,-7.858677,2.481438,19.838077,0.910558,0.715424,0
249,-7.918142,7.577473,19.588958,-0.999543,0.767549,1
250,-7.676687,0.366105,19.813503,0.848697,0.719809,0
251,-7.676687,7.624768,19.813503,-0.999837,0.772426,1
252,-7.858738,2.381198,20.053038,0.930551,0.706863,0
253,-7.670953,7.288509,20.323699,-0.974360,0.757011,1
254,-7.676687,0.385732,20.054423,0.856328,0.719469,0
255,-5.913023,3.257378,3.226763,-0.999998,0.809607,1
256,-7.858738,2.369178,20.323699,0.930330,0.711317,0
257,-7.858677,2.405995,20.076753,0.922967,0.712429,0
258,-7.676687,7.577473,19.588958,-0.999577,0.769885,1
259,-7.676687,2.295068,20.390367,0.956715,0.704462,0
260,-7.663412,2.295068,20.390367,0.957631,0.704091,0
261,-7.920471,3.287563,3.455366,-1.000000,0.814757,1
262,-7.894322,3.767295,24.792293,-0.614366,0.733180,0
263,-7.676687,0.298679,19.588958,0.811773,0.726175,0
264,-7.894389,7.288509,20.323699,-0.967595,0.754240,1
265,-7.677027,7.804319,19.588958,-0.999957,0.778789,1
266,-5.421285,3.257378,3.226763,-0.999979,0.807822,1
267,-7.954365,7.397575,19.588958,-0.992474,0.759338,1
