Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.999972,2.874287,20.105001,0.787346,0.716169,0
1,-7.999933,2.948912,19.853732,0.791844,0.713875,0
2,-7.999503,3.756344,24.535073,-0.713862,0.738235,0
3,-7.999408,2.881370,19.853732,0.785816,0.716471,0
4,-7.999214,2.891767,19.853732,0.783544,0.716742,0
5,-7.999214,3.887601,24.749843,-0.670167,0.731257,0
6,-7.999190,3.920539,24.870415,-0.651556,0.730437,0
7,-7.996712,3.920539,24.797818,-0.649562,0.730386,0
8,-7.996099,3.573794,24.738293,-0.733467,0.742234,0
9,-7.994228,5.355662,24.808364,0.360212,0.722010,0
10,-7.993017,3.502435,24.535073,-0.735505,0.748033,0
11,-7.989888,3.818443,24.535073,-0.687489,0.732564,0
12,-7.989883,3.762057,24.535073,-0.704164,0.738081,0
13,-7.989746,5.177340,24.905804,0.280270,0.727477,0
14,-7.989561,5.355662,24.808364,0.367845,0.721958,0
15,-7.989498,5.124472,24.888921,0.249366,0.727843,0
16,-7.989492,3.836009,24.995822,-0.678027,0.732103,0
17,-7.989492,5.087689,24.999013,0.214014,0.728209,0
18,-7.989492,5.097469,24.999170,0.220010,0.728105,0
19,-7.989492,5.195849,24.999170,0.299389,0.727294,0
20,-7.989492,5.213601,24.999170,0.308872,0.727085,0
21,-7.989425,5.385734,24.999600,0.378709,0.721621,0
22,-7.989343,5.206731,24.888460,0.304728,0.727137,0
23,-7.989339,3.920539,24.797818,-0.642813,0.730258,0
24,-7.987811,2.868901,19.853732,0.790311,0.715928,0
25,-7.987712,7.399826,20.325260,-0.993363,0.759583,1
26,-7.985595,3.849850,24.797689,-0.674946,0.731872,0
27,-7.984776,3.633264,24.947517,-0.723155,0.740815,0
28,-7.970523,5.268260,24.999452,0.341994,0.722581,0
29,-7.970523,5.296573,24.999452,0.358222,0.722322,0
30,-7.959742,7.397575,19.666851,-0.992589,0.759142,1
31,-7.926574,3.295809,3.081853,-1.000000,0.814675,1
32,-7.925578,2.411341,20.076753,0.908807,0.709252,0
33,-7.923428,2.410286,19.666851,0.909869,0.709099,0
34,-7.894389,7.338026,20.323699,-0.986465,0.756397,1
35,-7.854960,7.285075,19.687452,-0.968222,0.754069,1
36,-7.836068,2.973699,19.603607,0.811778,0.710941,0
37,-7.670075,7.399826,20.325260,-0.994771,0.761771,1
38,-7.663412,2.295068,20.390367,0.957631,0.704091,0
39,-7.662803,7.397575,19.588958,-0.993945,0.761524,1
40,-7.658769,2.290518,20.390367,0.959260,0.703690,0
41,-7.658769,2.295068,20.390367,0.958598,0.703875,0
42,-7.658769,2.471032,20.390367,0.939733,0.704442,0
43,-7.655731,2.290518,20.329543,0.959273,0.703628,0
44,-7.655675,2.287286,20.329543,0.959852,0.703381,0
45,-7.655675,2.505546,20.329543,0.927599,0.704779,0
46,-7.655675,2.583797,20.329543,0.916942,0.707935,0
47,-7.654967,2.578182,20.390367,0.919104,0.707598,0
48,-7.646802,2.287286,20.333908,0.960743,0.703134,0
49,-7.631851,2.287286,20.333908,0.961644,0.702702,0
50,-7.536122,2.612922,20.390367,0.926532,0.706464,0
51,-6.784292,7.624768,19.721396,-0.999525,0.764829,1
52,-6.741287,7.624768,19.813503,-0.999479,0.764435,1
53,-6.573832,7.998847,19.853082,-0.999983,0.765412,1
54,-6.498867,7.994575,19.936656,-0.999985,0.769191,1
55,-6.498867,7.999827,19.853082,-0.999986,0.769510,1
56,-6.375798,7.999993,19.599686,-0.999988,0.773511,1
57,-6.371759,3.257378,3.226763,-0.999999,0.812532,1
58,-6.207947,7.999522,19.688160,-0.999991,0.777687,1
59,-6.197918,7.995231,19.688160,-0.999990,0.777190,1
60,-5.913023,3.257378,3.226763,-0.999998,0.809607,1
61,-5.895383,3.257378,3.226763,-0.999997,0.809462,1
