Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,0.792534,-7.353823,2.188894,-0.999879,0.801657
1,-1.838974,2.916543,17.789905,-0.777081,0.719222
2,1.221179,-3.647711,3.802358,-0.867298,0.798105
3,0.792534,-7.353823,2.188894,-0.999879,0.801657
4,-0.690582,-7.419804,21.487435,-0.936127,0.683504
5,0.792534,-7.148933,2.188894,-0.999914,0.803015
6,0.257763,-7.160276,2.221704,-0.999272,0.801783
7,1.221179,-3.647711,3.802358,-0.867298,0.798105
8,-1.838974,2.035496,17.789905,-0.695573,0.713697
9,-1.838974,2.930280,17.789905,-0.779298,0.718984
10,-1.951135,-7.500833,2.116159,-0.998010,0.807967
11,-0.744319,-7.264796,1.993145,-0.992335,0.802324
12,-1.838974,2.916543,17.789905,-0.777081,0.719222
13,0.742050,-7.055335,2.174193,-0.999918,0.801286
14,-0.670115,-7.419804,20.504188,-0.936756,0.678004
15,-0.771963,-7.890434,3.905943,-1.000000,0.839620
16,-1.951135,-7.803533,2.116159,-0.987468,0.798686
17,0.739378,-7.192221,2.253176,-0.999885,0.799811
18,1.083667,-7.264796,1.993145,-0.999953,0.807610
19,1.741375,-7.353823,2.188894,-0.999995,0.815279
20,0.792534,-7.148933,2.188894,-0.999914,0.803015
21,-0.690582,-7.419804,21.487435,-0.936127,0.683504
22,0.792534,-7.353823,2.188894,-0.999879,0.801657
23,0.767307,-7.539480,2.189000,-0.999801,0.803880
24,-1.838974,2.930280,17.789905,-0.779298,0.718984
25,1.194444,-3.647711,3.799138,-0.862498,0.798061
26,-1.838974,2.035496,17.789905,-0.695573,0.713697
27,0.257763,-7.160276,2.221704,-0.999272,0.801783
28,1.221179,-3.647711,3.802358,-0.867298,0.798105
29,0.465012,-7.320297,2.221704,-0.999574,0.802307
30,-0.670115,-7.419804,20.504188,-0.936756,0.678004
31,0.257763,-6.358531,2.221704,-0.999933,0.789556
32,-0.669751,-7.419804,21.450437,-0.936640,0.677861
33,3.163818,-6.524338,2.253176,-1.000000,0.795610
34,-0.771963,-7.890434,21.378648,-0.908123,0.672284
35,-0.690582,-7.419804,19.368367,-0.995607,0.703844
36,-0.690582,-7.419804,18.588285,-0.995607,0.703844
37,-0.690582,-7.419804,21.487435,-0.936127,0.683504
38,-0.690582,-7.419804,21.362606,-0.936127,0.683504
39,-0.690582,-7.414925,21.487435,-0.936542,0.683540
40,0.742050,-7.055335,2.174193,-0.999918,0.801286
41,1.083667,-7.264796,1.993145,-0.999953,0.807610
42,1.741375,-7.353823,2.188894,-0.999995,0.815279
43,0.758434,-7.144982,2.188894,-0.999904,0.799182
44,0.833003,-7.072660,2.116159,-0.999933,0.801687
45,1.775474,-7.357774,2.188894,-0.999995,0.815472
46,0.739415,-7.353455,3.599034,-1.000000,0.828118
47,0.741483,-7.148933,2.188894,-0.999900,0.798700
48,-1.951135,-7.789802,2.258506,-0.988120,0.798444
49,1.191953,-3.598402,2.188894,-0.987042,0.779803
50,-0.670115,-7.419804,20.504188,-0.936756,0.678004
51,-0.669751,-7.419804,21.450437,-0.936640,0.677861
52,-0.690582,-7.419804,19.368367,-0.995607,0.703844
53,-0.690582,-7.419804,18.588285,-0.995607,0.703844
54,-0.210073,-7.890434,21.378648,-0.923251,0.666982
55,-0.617177,-7.443331,20.504188,-0.936395,0.672319
56,-0.588112,-7.419804,18.588285,-0.994350,0.700077
57,-0.690373,-7.419804,19.334424,-0.995607,0.703844
58,3.110881,-5.429817,2.253176,-1.000000,0.780608
59,-0.670115,-7.419804,21.308550,-0.936756,0.678004
60,3.101141,-6.518874,2.253176,-1.000000,0.795503
61,-0.689513,-7.890434,21.484985,-0.910221,0.671931
62,-2.248422,-7.419804,21.484380,-0.988507,0.714916
63,-2.570493,-7.419804,20.504188,-0.978664,0.702719
64,0.257763,-6.358531,2.221704,-0.999933,0.789556
65,-0.690582,-7.414925,21.487435,-0.936542,0.683540
66,-0.690582,-7.419804,21.487435,-0.936127,0.683504
67,-0.690582,-7.414993,21.487435,-0.936542,0.683540
68,-0.690582,-7.419736,21.487435,-0.936127,0.683504
69,-0.690582,-7.419804,21.362606,-0.936127,0.683504
70,-0.690582,-7.419804,19.368367,-0.995607,0.703844
71,-0.690582,-7.419804,18.588285,-0.995607,0.703844
72,-0.210073,-7.890434,21.378648,-0.923251,0.666982
73,-0.617177,-7.443331,20.504188,-0.936395,0.672319
74,-0.588112,-7.419804,18.588285,-0.994350,0.700077
75,-0.690373,-7.419804,19.334424,-0.995607,0.703844
76,3.110881,-5.429817,2.253176,-1.000000,0.780608
77,-0.235696,-7.890434,21.381547,-0.922769,0.666597
78,-0.210073,-7.893713,18.535411,-0.991436,0.694510
79,-0.690760,-7.419804,19.274580,-0.995607,0.703844
80,-0.201399,-7.890434,21.378648,-0.923650,0.667192
81,-1.219171,-7.419804,21.450437,-0.963945,0.677160
82,-0.181488,-7.890434,21.378648,-0.925753,0.667297
83,-0.210073,-7.890434,21.377182,-0.923251,0.666982
84,3.022080,-5.429817,2.253176,-1.000000,0.781039
85,-0.670115,-7.869468,20.504188,-0.911975,0.671860
86,-0.210073,-7.686251,18.598602,-0.989879,0.698066
87,-0.690373,-7.221844,19.334424,-0.995337,0.711922
88,-0.670115,-7.419804,20.504188,-0.936756,0.678004
89,-0.415319,-7.414925,21.487435,-0.935027,0.672319
90,1.790947,-7.686251,18.598602,-0.915556,0.665115
91,3.110881,-5.408666,2.253176,-1.000000,0.780198
92,-1.226392,-7.419804,21.450437,-0.964125,0.677124
93,-1.212217,-7.417431,18.598602,-0.997973,0.715508
94,-0.617177,-7.443331,20.504188,-0.936395,0.672319
95,-0.210073,-7.893713,18.535411,-0.991436,0.694510
