Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.494823,7.640029,5.717636,-1.000000,0.802391,1
1,0.981351,6.404024,6.376054,-0.999928,0.794951,1
2,2.029302,7.640414,6.363943,-0.999802,0.786517,1
3,3.572304,6.088515,12.285298,0.935757,0.691586,0
4,3.808424,4.372858,6.613076,-0.220472,0.758299,0
5,3.835517,4.372858,6.552669,-0.242519,0.759403,0
6,4.384434,5.649367,6.607004,-0.799453,0.760205,1
7,4.417659,5.765743,6.567764,-0.844519,0.762942,1
8,6.857180,7.917741,11.880299,0.999850,0.685354,0
9,7.367738,7.974044,3.133279,0.330960,0.738228,0
10,7.370675,4.334626,6.552669,-0.991475,0.765320,1
11,7.371217,5.657034,4.003350,0.094018,0.747722,0
12,7.371217,5.678654,3.994065,0.097262,0.743225,0
13,7.371217,6.574543,4.135950,0.150524,0.741005,0
14,7.401348,4.199568,6.508489,-0.993255,0.774271,1
15,7.402902,6.295630,4.142282,0.073607,0.757246,0
16,7.402902,6.305213,4.142282,0.074903,0.757158,0
17,7.656200,6.401800,6.376054,-0.996795,0.779908,1
18,7.993502,7.996491,10.790891,0.356420,0.695152,0
19,7.994305,7.996491,10.265174,0.354220,0.695294,0
